S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
BTCUSDT,ETHUSDT,0.0,-3.3669045648043485,1.889758363049702e-05,0.0005497385306900811,5.0,-0.6093012649154861,0.3906987350845139
