S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2,form_del_min
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0016016877692587657,1.0,-0.40476452302685845,0.5952354769731416,108
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.001666761011421389,1.0,-0.40474857951712895,0.595251420482871,109
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0016674997914604846,1.0,-0.40474389246890785,0.5952561075310921,110
BTCUSDT,ETHUSDT,2.0,2.7134727400660745,0.0,0.0011879936238758874,2.0,0.5542436385446927,-0.4457563614553073,183
BTCUSDT,ETHUSDT,1.0,2.7077516865880047,0.0,0.001177585651946479,2.0,0.5539290433903771,-0.446070956609623,184
BTCUSDT,ETHUSDT,1.0,-3.0700313344145678,0.0,0.001245403967934448,2.0,-0.5739159783591324,0.4260840216408675,187
BTCUSDT,ETHUSDT,0.0,-2.438156698913009,7.756833447079499e-05,0.001337397814571995,5.0,-0.5389669477348275,0.4610330522651726,238
BTCUSDT,ETHUSDT,0.0,-2.3983292794126503,8.257776823392726e-05,0.001311445337538419,5.0,-0.5367729518622859,0.46322704813771415,241
BTCUSDT,ETHUSDT,0.0,6.746735442044978,-0.0001439980690805259,0.0020140570468852306,4.0,0.7762106650604563,-0.22378933493954375,274
BTCUSDT,ETHUSDT,0.0,-6.911942876970438,0.00015295028809584273,0.0020478436902365968,4.0,-0.7853014245017403,0.2146985754982597,277
BTCUSDT,ETHUSDT,0.0,-5.488178088103768,0.00011245803669039585,0.0014723870672951767,4.0,-0.7070274373020886,0.2929725626979115,281
BTCUSDT,ETHUSDT,0.0,-5.626577484739464,0.00011493095461401437,0.001535692313055384,4.0,-0.7146496508445185,0.2853503491554816,282
BTCUSDT,ETHUSDT,0.0,-5.121313347279664,9.87521811786419e-05,0.0013301716390707007,4.0,-0.6868662735974587,0.3131337264025414,283
BTCUSDT,ETHUSDT,0.0,-4.720333426256929,8.356136794546035e-05,0.0012742743067323467,4.0,-0.6648239486808617,0.3351760513191384,284
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011989741496927497,1.0,-0.4052042305931246,0.5947957694068755,382
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.002836565273116393,1.0,-0.40391456081967136,0.5960854391803286,487
BTCUSDT,ETHUSDT,0.0,-4.511431704683643,-0.0001440143681588375,0.001523853992333842,5.0,-0.6539318310546267,0.3460681689453733,488
BTCUSDT,ETHUSDT,0.0,-4.874475085416266,-0.0001484960710997401,0.0016286338691700664,5.0,-0.6740224020057206,0.32597759799427933,489
BTCUSDT,ETHUSDT,0.0,-4.7594884633592285,-0.0001484557518974575,0.001521574138721961,5.0,-0.6676562677309877,0.3323437322690122,490
BTCUSDT,ETHUSDT,0.0,-7.431163200259303,-0.0005147004787236173,0.004306060831646168,4.0,-0.04250501740260253,-0.9574949825973975,524
BTCUSDT,ETHUSDT,0.0,-6.211360488951937,-0.0004692727405280549,0.003594554476845579,4.0,0.059400420652384746,-0.9405995793476153,525
BTCUSDT,ETHUSDT,0.0,-4.67819990841891,-0.00039748285926547046,0.0027525350067314812,4.0,0.14435006932624603,-0.8556499306737541,526
BTCUSDT,ETHUSDT,0.0,-1.9909260750076117,2.5643485585147926e-05,0.000978965769015369,5.0,-0.5141661198764064,0.4858338801235936,814
BTCUSDT,ETHUSDT,0.0,-1.9826607443716586,2.690591369060778e-05,0.000939301822139746,5.0,-0.5137088017332953,0.48629119826670475,815
BTCUSDT,ETHUSDT,0.0,-1.8533697390780355,0.0,0.0013175844767640001,3.0,-0.5066761711303397,0.49332382886966025,816
BTCUSDT,ETHUSDT,0.0,-2.055566391472365,2.9976133055611097e-05,0.001026991644626681,5.0,-0.5177023927795588,0.48229760722044124,817
BTCUSDT,ETHUSDT,0.0,-2.0605168624632704,3.0281489924706222e-05,0.0009952301121081992,5.0,-0.5179741541580686,0.48202584584193137,818
BTCUSDT,ETHUSDT,0.0,-2.0387928053016475,3.256754759060008e-05,0.0010400676139772904,5.0,-0.516775447986002,0.4832245520139981,819
BTCUSDT,ETHUSDT,0.0,-1.9981568420696054,3.202417292885088e-05,0.0010442720547345708,5.0,-0.5145474054361491,0.485452594563851,820
BTCUSDT,ETHUSDT,0.0,-2.000403742317077,3.060007876388402e-05,0.001009096697184674,5.0,-0.5146770126738235,0.48532298732617646,821
BTCUSDT,ETHUSDT,0.0,-2.0138283273370066,3.205801177433866e-05,0.0010060037036044001,5.0,-0.5154102382996092,0.4845897617003908,822
BTCUSDT,ETHUSDT,0.0,-2.043033498661402,3.2727981410106645e-05,0.0010086534004140652,5.0,-0.5170120549541811,0.48298794504581893,823
BTCUSDT,ETHUSDT,0.0,-2.006655795571751,3.2888625469924207e-05,0.001010415510688983,5.0,-0.5150169989543194,0.48498300104568065,824
BTCUSDT,ETHUSDT,0.0,-2.0305589431780664,3.3112820942821485e-05,0.0009205770192055352,4.0,-0.5163290223266922,0.48367097767330774,825
BTCUSDT,ETHUSDT,0.0,-1.9962848007737413,3.263324683995513e-05,0.000903479952571662,5.0,-0.5144510715961057,0.48554892840389435,826
BTCUSDT,ETHUSDT,0.0,-1.9942170446525973,3.273155742578772e-05,0.0008916165141131242,5.0,-0.5143388261310289,0.4856611738689712,827
BTCUSDT,ETHUSDT,0.0,-1.9706959204974435,3.304032654422148e-05,0.0009150416834139836,5.0,-0.5130495676364352,0.4869504323635648,828
BTCUSDT,ETHUSDT,0.0,-1.9560781147889201,3.2995151549483925e-05,0.0009198980336860804,5.0,-0.5122491571095524,0.4877508428904477,829
BTCUSDT,ETHUSDT,0.0,-1.9222490158172878,3.061690928160768e-05,0.0009055888828818715,5.0,-0.5104004905610623,0.48959950943893776,830
BTCUSDT,ETHUSDT,0.0,-1.9453434484360455,3.168246840919164e-05,0.000879706917875237,5.0,-0.5116666765640507,0.4883333234359493,831
BTCUSDT,ETHUSDT,0.0,-1.9555607819636376,3.321477165606131e-05,0.0008740079192272479,5.0,-0.5122258722839726,0.48777412771602735,832
BTCUSDT,ETHUSDT,0.0,-1.9719737490466398,3.18346074078702e-05,0.000835331453857658,5.0,-0.5131306386670951,0.48686936133290487,833
BTCUSDT,ETHUSDT,0.0,-1.9935837871103308,3.437720418769408e-05,0.0008098756793236564,5.0,-0.5143129940963573,0.4856870059036428,834
BTCUSDT,ETHUSDT,0.0,-1.9837760730503198,3.5627980369208926e-05,0.0008314421356980827,5.0,-0.5137738847224407,0.48622611527755943,835
BTCUSDT,ETHUSDT,0.0,-1.9827132022073986,3.521913150667278e-05,0.000820235902702891,5.0,-0.5137193016171958,0.4862806983828042,836
BTCUSDT,ETHUSDT,0.0,-2.002794070186915,3.681555229767031e-05,0.0008117160858302267,5.0,-0.5148191650285597,0.4851808349714403,837
BTCUSDT,ETHUSDT,0.0,-2.009117107401761,3.768017476359055e-05,0.0008078180518940179,5.0,-0.5151653805049242,0.4848346194950758,838
BTCUSDT,ETHUSDT,0.0,-2.012336324877574,3.820170970315223e-05,0.0008065839947294857,5.0,-0.5153425182651089,0.4846574817348911,839
BTCUSDT,ETHUSDT,0.0,-2.0139720518815865,3.755149894534284e-05,0.0008089319943945366,5.0,-0.515435720495293,0.48456427950470704,840
BTCUSDT,ETHUSDT,0.0,-2.022439749751967,3.759357584747999e-05,0.0008101434940825391,5.0,-0.515902326441064,0.484097673558936,841
BTCUSDT,ETHUSDT,0.0,-2.0176291556172186,3.754977826656549e-05,0.0008102840173941953,5.0,-0.5156391919938852,0.48436080800611486,842
BTCUSDT,ETHUSDT,0.0,-2.0307701778491505,3.82462241918471e-05,0.0008073982766215429,5.0,-0.5163603169253499,0.48363968307465005,843
BTCUSDT,ETHUSDT,0.0,-2.0190767706704555,3.810075262306863e-05,0.0008089279397663793,5.0,-0.5157202464688254,0.48427975353117464,844
BTCUSDT,ETHUSDT,0.0,-2.019161997983227,3.79179224962427e-05,0.0008109226798032719,5.0,-0.5157259351199722,0.48427406488002783,845
BTCUSDT,ETHUSDT,0.0,-2.02192920727901,3.835539300277539e-05,0.0008099687633599201,5.0,-0.5158784900428817,0.4841215099571184,846
