S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,AUTOUSDT,0.0,-6.5452739663697885,0.0,0.005107639180810886,2.0,-0.44979217409120564,-0.5502078259087944
AAVEUSDT,FARMUSDT,0.0,0.0,0.0,0.0023438930722200027,1.0,-0.4734325309638209,0.5265674690361791
AUTOUSDT,BCHUSDT,0.0,-1.0263198587353817,0.00012334103648025727,0.0026814438239480425,5.0,-0.5486006448025871,0.451399355197413
AUTOUSDT,COMPUSDT,0.0,-1.5778678217242121,0.00020883582195326515,0.002814030458153039,4.0,-0.5671957459776861,0.43280425402231393
AUTOUSDT,DASHUSDT,0.0,-1.0436667019392927,0.00017996491611680396,0.002229734531974013,4.0,-0.5079756513488294,0.4920243486511707
AUTOUSDT,LTCUSDT,0.0,0.0043122847283626,0.0001085055610297076,0.0025511345947454383,4.0,-0.42568551527510207,0.5743144847248979
AUTOUSDT,QNTUSDT,0.0,0.9883051176411504,0.00010275746832170141,0.0023738381091099998,4.0,-0.36424412022653807,0.6357558797734619
AUTOUSDT,XMRUSDT,0.0,-0.7199944307496662,0.00021329070149830856,0.0023104902334213097,4.0,-0.4926277554759708,0.5073722445240293
BCHUSDT,LTCUSDT,0.0,0.0,0.0,0.0020944331700693524,1.0,-0.4522474935072753,0.5477525064927247
BNBUPUSDT,BNBUSDT,0.0,-2.8181632683998976,0.0,0.0005554836063575868,2.0,0.2719548212985991,-0.7280451787014008
BNBUSDT,DASHUSDT,0.0,-1.8546489268776516,0.0001259223937660226,0.001203535388095751,5.0,-0.6214919088863977,0.3785080911136023
COMPUSDT,DASHUSDT,0.0,0.0,0.0,0.0013495583207189818,1.0,-0.47842734376520474,0.5215726562347953
DASHUSDT,LTCUSDT,0.0,0.7069801512138966,-3.903339129095968e-05,0.0018612337597341585,5.0,-0.4351477524758352,0.5648522475241649
DASHUSDT,QNTUSDT,0.0,2.0190652515654675,0.0,0.002443123004710417,3.0,-0.3328793839748087,0.6671206160251912
KSMUSDT,QNTUSDT,0.0,0.0,0.0,0.0023114875549650428,1.0,-0.4888750581310339,0.5111249418689662
LTCUSDT,QNTUSDT,0.0,0.0,0.0,0.0024621307583951204,1.0,-0.515294246561325,0.48470575343867495
QNTUSDT,XMRUSDT,0.0,-2.2894859820208113,0.0,0.0027036771566575036,3.0,-0.6989604360525487,0.30103956394745135
