S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,BCHUSDT,0.0,0.0,0.0,0.0026351095415938232,1.0,-0.5096223067602133,0.4903776932397867
AAVEUSDT,COMPUSDT,0.0,0.0,0.0,0.002176545705533203,1.0,-0.5066249114426793,0.4933750885573207
AAVEUSDT,DASHUSDT,0.0,0.0,0.0,0.0021345023681410146,1.0,-0.4717082534530797,0.5282917465469203
BNBUPUSDT,COMPUSDT,0.0,1.6461818426907393,0.0,0.0023493427723422595,3.0,-0.36614649926820925,0.6338535007317907
BNBUPUSDT,DASHUSDT,0.0,1.1958384606655765,0.0,0.0021646551142580715,3.0,-0.36094622405515053,0.6390537759448495
BNBUSDT,COMPUSDT,0.0,0.0,0.0,0.001726199791469982,1.0,-0.5304125145360084,0.46958748546399165
BNBUSDT,DASHUSDT,0.0,0.0,0.0,0.001548507390560669,1.0,-0.49551097453856213,0.5044890254614379
COMPUSDT,DASHUSDT,0.0,0.0,0.0,0.0011619006692013306,1.0,-0.4650992426230012,0.5349007573769989
