S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,COMPUSDT,0.0,0.0,0.0,0.0015967587123546382,1.0,-0.5052568108880539,0.49474318911194615
BNBUPUSDT,BNBUSDT,0.0,-2.126300470942111,0.0,0.0009270639330891012,2.0,0.32212692195580417,-0.6778730780441958
BNBUPUSDT,DASHUSDT,0.0,0.0,0.0,0.00266047776564904,1.0,-0.4599705319989684,0.5400294680010316
BNBUPUSDT,LTCUSDT,0.0,1.5926927624980023,0.0,0.0014050316633300128,3.0,-0.3070870954795027,0.6929129045204974
BNBUPUSDT,QNTUSDT,0.0,0.0,0.0,0.005717709703526697,1.0,-0.44989736365528815,0.5501026363447119
BNBUSDT,COMPUSDT,0.0,-0.3095533680904515,-6.81721677936747e-05,0.0016769649796209872,4.0,0.46695397611919365,-0.5330460238808065
BNBUSDT,QNTUSDT,0.0,0.0,0.0,0.003409384871879201,1.0,-0.45824939383069196,0.541750606169308
COMPUSDT,DASHUSDT,0.0,-1.9506654432805806,-6.498244280894958e-05,0.0020814031331560477,4.0,-0.6466604929237987,0.3533395070762013
COMPUSDT,QNTUSDT,0.0,0.0,0.0,0.0031553588749800945,1.0,-0.4654681910408831,0.5345318089591169
COMPUSDT,XMRUSDT,0.0,0.0,0.0,0.0033645171345926743,1.0,-0.48774294327384865,0.5122570567261514
DASHUSDT,LTCUSDT,0.0,1.327643461812266,0.0,0.0012255645796368944,2.0,-0.3596949964722676,0.6403050035277325
DASHUSDT,QNTUSDT,0.0,-4.051063874975554,0.0,0.004645377932298092,2.0,0.10948611671024978,-0.8905138832897502
LTCUSDT,QNTUSDT,0.0,0.0,0.0,0.002987153848547151,1.0,-0.504443128774882,0.49555687122511805
QNTUSDT,XMRUSDT,0.0,0.0,0.0,0.003482636214575144,1.0,-0.5220893829826909,0.477910617017309
