S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,COMPUSDT,0.0,0.0,0.0,0.0011662914711824076,1.0,-0.5086678320981773,0.4913321679018226
AUTOUSDT,BCHUSDT,0.0,0.0,0.0,0.0023703162236061773,1.0,-0.4780390499430911,0.5219609500569089
AUTOUSDT,BNBUPUSDT,0.0,-3.027574937542918,-8.59692462511793e-05,0.002717135505982522,4.0,-0.6926371338571599,0.3073628661428401
AUTOUSDT,BNBUSDT,0.0,0.0,0.0,0.0023504114957697045,1.0,-0.46266359011451236,0.5373364098854876
AUTOUSDT,COMPUSDT,0.0,-0.8677863438994216,-7.30268897391861e-05,0.002624003504081117,4.0,-0.529838551720747,0.47016144827925294
AUTOUSDT,FARMUSDT,0.0,-2.683189915383944,0.0,0.0026949806326102116,2.0,-0.6539452930024091,0.34605470699759083
AUTOUSDT,LTCUSDT,0.0,0.0,0.0,0.0025082901337195236,1.0,-0.42463084848796834,0.5753691515120317
AUTOUSDT,XMRUSDT,0.0,-2.2871546436718466,0.0,0.0028586800746108524,2.0,-0.6311712559977523,0.3688287440022478
BNBUPUSDT,BNBUSDT,0.0,-2.496561441217339,0.0,0.0009807520736041142,2.0,0.29679201474108363,-0.7032079852589165
BNBUPUSDT,XMRUSDT,0.0,1.0564067755885858,0.00020322743378291963,0.0028475319774016183,5.0,-0.40126077325701776,0.5987392267429823
SOLUSDT,XMRUSDT,0.0,-1.0286238107597772,0.0,0.003211670877704353,3.0,-0.6240510953975524,0.37594890460244756
