S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,BNBUSDT,3.0,-4.405940296700602,0.0,0.0019861514148485277,2.0,0.14736673614105278,-0.8526332638589473
AAVEUSDT,FARMUSDT,2.0,-5.718826037937252,0.0,0.0026822586885107244,2.0,-0.4501810789822032,-0.5498189210177968
AUTOUSDT,BNBUPUSDT,0.0,0.0,0.0,0.0038445729055599617,1.0,-0.4704878616133347,0.5295121383866653
BCHUSDT,BNBUPUSDT,3.0,0.0,0.0,0.002263482578021169,1.0,-0.4979833740755351,0.5020166259244649
BCHUSDT,FARMUSDT,0.0,5.8132294044362505,0.0,0.0024809667462283498,3.0,0.31955853338445533,0.6804414666155446
FARMUSDT,KSMUSDT,2.0,0.0,0.0,0.002195266866952697,1.0,-0.5130940691757294,0.4869059308242705
KSMUSDT,SOLUSDT,2.0,-5.672099787672439,0.0,0.003189650819169088,2.0,-0.9256857991445899,-0.0743142008554101
KSMUSDT,XMRUSDT,2.0,-5.774099523715825,0.0,0.003283521806796653,2.0,-0.7910136963451624,-0.2089863036548376
