S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,BCHUSDT,0.0,-3.719915972709674,0.0,0.004190984503980881,2.0,0.22721453812017672,-0.7727854618798233
AAVEUSDT,BNBUPUSDT,0.0,-6.399210377854221,0.0,0.003804485615440154,2.0,-0.6248496289258383,-0.37515037107416177
AAVEUSDT,BNBUSDT,0.0,6.021305445402216,0.0,0.002847480240106446,3.0,0.5294045337131181,0.4705954662868819
AAVEUSDT,DASHUSDT,0.0,0.0,0.0,0.002580120270084473,1.0,-0.48972718323449504,0.510272816765505
AAVEUSDT,KSMUSDT,0.0,-4.216989416004259,0.00010736711892081209,0.0022321493547600704,4.0,0.1565735579824438,-0.8434264420175562
BCHUSDT,BNBUPUSDT,0.0,-6.576088964296731,0.0,0.007519077494414634,2.0,-0.961627118104646,-0.038372881895354025
BCHUSDT,BNBUSDT,0.0,-6.52321387769682,0.0,0.0068093037248286165,2.0,-0.9321089843027669,-0.06789101569723319
BCHUSDT,LTCUSDT,0.0,-6.484182850707257,0.0,0.0054780639265932215,2.0,-0.9345812487029456,-0.06541875129705442
BCHUSDT,SOLUSDT,0.0,0.0,0.0,0.004146595438779755,1.0,-0.33266101617742827,0.6673389838225717
BNBUPUSDT,BNBUSDT,0.0,0.0,0.0,0.0023747369822540326,1.0,-0.4599953348417438,0.5400046651582562
BNBUPUSDT,DASHUSDT,0.0,-5.87800706301336,0.0,0.005104651787500837,2.0,-0.1350797234687108,-0.8649202765312892
BNBUSDT,KSMUSDT,0.0,-6.1152430943011975,0.0,0.0027643402183905367,2.0,-0.4208601338860157,-0.5791398661139843
DASHUSDT,SOLUSDT,0.0,-3.7815070298219915,0.0,0.004262324171255697,2.0,-0.7888486915766723,0.21115130842332772
