S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,XMRUSDT,0.0,5.447156831675418,0.0006450160699405562,0.002525532461476025,5.0,0.33558717433914814,0.6644128256608519
BCHUSDT,BNBUSDT,0.0,-6.1415427037387476,0.0,0.0012819417636694575,2.0,-0.8424785237151136,-0.15752147628488644
BNBUPUSDT,BNBUSDT,0.0,-2.889561980906337,0.0,0.0006032356630450657,2.0,0.268186121746078,-0.731813878253922
BNBUPUSDT,LTCUSDT,0.0,1.7497051760620783,0.0,0.0010719793286128483,2.0,-0.2874979286538322,0.7125020713461678
BNBUPUSDT,SOLUSDT,0.0,0.0,0.0,0.0013727645212697976,1.0,-0.4515213631065401,0.5484786368934599
BNBUSDT,LTCUSDT,0.0,0.0,0.0,0.0008754498555604947,1.0,-0.4447408035825086,0.5552591964174914
BNBUSDT,SOLUSDT,0.0,-3.328785764995916,0.0,0.0007619507434220375,2.0,-0.743415706641589,0.256584293358411
