S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,BCHUSDT,0.0,-0.8866588927526429,0.0,0.0009583208579692341,2.0,0.44498515396784905,-0.5550148460321509
AAVEUSDT,COMPUSDT,0.0,1.4521172914159504,0.0,0.0017137644280899446,3.0,-0.3915667440447761,0.6084332559552239
AAVEUSDT,LTCUSDT,1.0,0.0,0.0,0.0011468370568468657,1.0,-0.45914328690629874,0.5408567130937012
BCHUSDT,BNBUPUSDT,0.0,-3.2188598513430757,0.0,0.0020356642884699397,3.0,-0.7407254848585773,0.25927451514142286
BCHUSDT,COMPUSDT,0.0,0.0,0.0,0.0014101419084016256,1.0,-0.4940128470913104,0.5059871529086897
BNBUPUSDT,BNBUSDT,1.0,-2.558053625468851,0.0,0.0005374934456083883,2.0,0.28497155694908866,-0.7150284430509114
BNBUPUSDT,COMPUSDT,0.0,3.2722596830387243,0.0,0.002470130242915858,3.0,-0.24552100500091362,0.7544789949990863
BNBUSDT,COMPUSDT,0.0,0.0,0.0,0.0014911942761060334,1.0,-0.5139975504116808,0.4860024495883192
BNBUSDT,KSMUSDT,0.0,-0.0033249971703282755,-6.360176914876295e-05,0.0017846189894760688,5.0,-0.4813470864517228,0.5186529135482771
KSMUSDT,SOLUSDT,0.0,-2.601615088185101,0.0,0.0028684983303130054,3.0,-0.6884633290065014,0.3115366709934986
