S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,AUTOUSDT,0.0,0.0,0.0,0.0028476638507732156,1.0,-0.545481196995157,0.45451880300484304
AAVEUSDT,KSMUSDT,0.0,-2.52900735060667,0.0,0.0029726914975648205,2.0,-0.7179235907307384,0.28207640926926153
AAVEUSDT,LTCUSDT,0.0,-5.4407734362447675,0.0,0.005424435747615781,2.0,-0.7470311154142724,-0.25296888458572764
AUTOUSDT,BCHUSDT,0.0,0.0,0.0,0.002334279053587923,1.0,-0.48128669849769706,0.5187133015023029
AUTOUSDT,BNBUPUSDT,0.0,-3.612589637108676,0.0,0.002860272029324966,2.0,-0.7420351884223564,0.2579648115776437
AUTOUSDT,BNBUSDT,0.0,0.0,0.0,0.002265338792343215,1.0,-0.45867637520194343,0.5413236247980566
AUTOUSDT,KSMUSDT,0.0,0.0,0.0,0.0031187557396077687,1.0,-0.44109488114777967,0.5589051188522204
AUTOUSDT,XMRUSDT,0.0,0.0,0.0,0.0027812663021990766,1.0,-0.44312642981895684,0.5568735701810432
BCHUSDT,DASHUSDT,0.0,-2.5842781519684594,0.0,0.0014828095460254205,2.0,-0.6716745893416574,0.32832541065834264
BCHUSDT,LTCUSDT,0.0,-1.7457591670941062,2.4936701997996215e-06,0.0011719585189593536,4.0,-0.5978646560892711,0.4021353439107289
BNBUPUSDT,BNBUSDT,0.0,-2.012955335352376,0.0,0.0009931272117386098,2.0,0.333516427952475,-0.6664835720475251
BNBUPUSDT,KSMUSDT,0.0,0.0,0.0,0.0022254479119600125,1.0,-0.4975507389344586,0.5024492610655413
BNBUSDT,DASHUSDT,0.0,-0.40739173914987653,-0.00011200177338150557,0.0007664355190286387,4.0,-0.5015805328390268,0.49841946716097313
BNBUSDT,KSMUSDT,0.0,-1.2008875699656325,-3.2488946361073204e-05,0.0010416522085377317,4.0,-0.591394281663995,0.40860571833600495
DASHUSDT,KSMUSDT,0.0,0.7010730767596443,-9.853364449278606e-05,0.0010148494113932103,4.0,0.5877053840352308,-0.41229461596476924
KSMUSDT,XMRUSDT,0.0,0.0,0.0,0.0014097358743640376,1.0,-0.5020807892630302,0.4979192107369698
SOLUSDT,XMRUSDT,0.0,0.0,0.0,0.0017581479659423177,1.0,-0.6032608895826698,0.39673911041733023
