S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ETHUSDT,MKRUSDT,0.0,-1.8812752624696096,3.016567647777501e-05,0.0009832554316558607,4.0,-0.6086568356775095,0.3913431643224905
ETHUSDT,PAXGUSDT,0.0,-6.839813803048487,0.0,0.000634641027634833,2.0,0.040836340491609384,-0.9591636595083907
ETHUSDT,YFIIUSDT,0.0,-1.7843865198809077,0.0,0.0010830714650842794,2.0,-0.6163719789852934,0.3836280210147066
MKRUSDT,PAXGUSDT,0.0,-7.128545666273327,0.0,0.0006178371114883468,2.0,0.022743415883032376,-0.9772565841169677
PAXGUSDT,YFIIUSDT,0.0,-7.137740302012623,0.0,0.0005780765167245169,2.0,-0.9786518590102516,0.021348140989748444
