S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ETHUSDT,PAXGUSDT,0.0,4.7208696345810885,-2.7869360333052154e-05,0.0007431442035011211,5.0,-0.17760092958261303,0.822399070417387
ETHUSDT,YFIIUSDT,0.0,-3.917939757405782,-0.00020675346176315113,0.0025416172288351543,4.0,0.26812530115447325,-0.7318746988455268
MKRUSDT,PAXGUSDT,0.0,4.399948753361996,-5.773062863905052e-05,0.0008847668988019986,5.0,-0.196110992385114,0.803889007614886
MKRUSDT,YFIIUSDT,0.0,0.0,0.0,0.002396378224893347,1.0,-0.5018317122147793,0.4981682877852208
PAXGUSDT,YFIIUSDT,1.0,-1.7741159090710878,0.00012311122945987004,0.0013717186809848335,5.0,-0.638513392556926,0.36148660744307404
