S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2,form_del_min
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0012073787853430222,1.0,-0.4036141650356264,0.5963858349643736,25
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0032443412103269104,1.0,-0.4048582503162147,0.5951417496837853,99
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011216915973185362,1.0,-0.40482076024614577,0.5951792397538542,119
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011594397623114377,1.0,-0.4048253413735616,0.5951746586264384,120
BTCUSDT,ETHUSDT,1.0,0.0,0.0,0.0011068734945519655,1.0,-0.40481628350338,0.59518371649662,121
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0010167732310138848,1.0,-0.4048189452832998,0.5951810547167001,122
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0010966462235376625,1.0,-0.40482359982120236,0.5951764001787977,123
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0010168610113800707,1.0,-0.4048189803178405,0.5951810196821594,124
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0009681508588585717,1.0,-0.40481958737708607,0.5951804126229139,125
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0010554354623586854,1.0,-0.40482626246659636,0.5951737375334037,126
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.001009226841755565,1.0,-0.4048221848130352,0.5951778151869648,127
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.000990947543381588,1.0,-0.40482177326635166,0.5951782267336484,128
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0009788182427288386,1.0,-0.4048112331500708,0.5951887668499292,129
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.001027740121977271,1.0,-0.4048059344042221,0.595194065595778,130
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0010956930404062012,1.0,-0.40479969138092636,0.5952003086190737,132
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0010806785945407721,1.0,-0.4048063910498806,0.5951936089501194,133
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.001072245346602221,1.0,-0.40480192649862234,0.5951980735013777,134
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011477800913704968,1.0,-0.40479550621504296,0.5952044937849571,135
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011969948469581055,1.0,-0.40479228977716936,0.5952077102228307,136
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0013251986059721144,1.0,-0.40480208807404544,0.5951979119259546,137
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0013435548756981577,1.0,-0.40479950747757293,0.5952004925224271,138
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0012730490979889928,1.0,-0.40479036167166,0.5952096383283401,139
BTCUSDT,ETHUSDT,2.0,-2.527315088183607,0.0,0.0016803444142907081,2.0,-0.5440181921681503,0.4559818078318497,177
BTCUSDT,ETHUSDT,2.0,-2.6306390825609105,0.0,0.0016476672047284944,2.0,-0.5497163274563075,0.45028367254369245,178
BTCUSDT,ETHUSDT,2.0,-2.5255577869373487,0.0,0.0014550244598180006,2.0,-0.5439146169867154,0.4560853830132847,179
BTCUSDT,ETHUSDT,2.0,-2.6866540648878647,0.0,0.0012374087962574388,2.0,-0.5527903861687747,0.4472096138312253,180
BTCUSDT,ETHUSDT,2.0,-2.7266837900910295,0.0,0.0012040281166233197,2.0,-0.5549949885253287,0.4450050114746714,181
BTCUSDT,ETHUSDT,2.0,-2.83838107346013,0.0,0.0010865919342754752,2.0,-0.5611410756173615,0.4388589243826386,183
BTCUSDT,ETHUSDT,2.0,-2.818608252623858,0.0,0.0010545419373896793,2.0,-0.5600479271183731,0.43995207288162685,184
BTCUSDT,ETHUSDT,2.0,-2.7116216938840703,0.0,0.00101389913791928,2.0,-0.554139959653581,0.44586004034641896,185
BTCUSDT,ETHUSDT,0.0,3.3447373287353246,-8.11135011375024e-05,0.0009523056931362869,4.0,0.5890837110096493,-0.4109162889903507,284
BTCUSDT,ETHUSDT,0.0,-8.779530525813026,0.0,0.004305689880872647,3.0,-0.41298677673060696,-0.5870132232693931,293
BTCUSDT,ETHUSDT,0.0,-2.4646202336452827,0.00012363461059521828,0.0013243827126117192,4.0,-0.540621455136966,0.4593785448630339,296
BTCUSDT,ETHUSDT,0.0,-7.520593655401934,0.0001242238739023917,0.0020493697338186106,5.0,-0.8192729540066844,0.18072704599331554,321
BTCUSDT,ETHUSDT,0.0,-6.801689292543266,0.00010917172777409602,0.001822627342328939,5.0,-0.7797182702618086,0.22028172973819143,325
BTCUSDT,ETHUSDT,0.0,-6.835377068074473,0.00010867407583133829,0.0018426213226901307,5.0,-0.781585602573924,0.21841439742607605,326
BTCUSDT,ETHUSDT,0.0,-6.497579565944725,9.723301228911863e-05,0.0016928231224615864,5.0,-0.7629869957127413,0.23701300428725874,327
BTCUSDT,ETHUSDT,0.0,-4.515266641138184,0.0,0.0012228706062827061,3.0,-0.6538940065665352,0.34610599343346476,332
BTCUSDT,ETHUSDT,0.0,-4.542597027111945,0.0,0.0012007283849975088,3.0,-0.6554018153332712,0.3445981846667288,333
BTCUSDT,ETHUSDT,0.0,-4.552033128148859,0.0,0.0012349450217105302,3.0,-0.655922540880119,0.344077459119881,335
BTCUSDT,ETHUSDT,0.0,-4.6465722820642785,0.0,0.0012500111438876606,3.0,-0.6611387183581133,0.3388612816418866,336
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0010647340010714193,1.0,-0.4051682223815474,0.5948317776184526,382
BTCUSDT,ETHUSDT,0.0,-7.542961814470895,0.0,0.0027953972011843737,3.0,-0.05483179505277427,-0.9451682049472258,383
BTCUSDT,ETHUSDT,0.0,-8.32528328234261,0.0,0.0024296860586272943,3.0,-0.2818826125955006,-0.7181173874044994,385
BTCUSDT,ETHUSDT,0.0,-8.421844538756854,0.0,0.002387240520124834,3.0,-0.309893991192776,-0.690106008807224,386
BTCUSDT,ETHUSDT,0.0,-6.047501584687584,0.0,0.001918781296413003,2.0,-0.7386748050365487,0.26132519496345125,479
BTCUSDT,ETHUSDT,0.0,-6.229537894312595,0.0,0.001941509075203694,2.0,-0.7487453086779908,0.2512546913220092,480
BTCUSDT,ETHUSDT,0.0,-6.439358553311662,0.0,0.0020307388158210204,2.0,-0.7603471702041692,0.23965282979583086,481
BTCUSDT,ETHUSDT,0.0,-6.724143097030266,0.0,0.0022578433963495606,2.0,-0.7760816891771205,0.2239183108228795,482
BTCUSDT,ETHUSDT,0.0,-7.100085848522726,0.0,0.002421886676924262,2.0,-0.7968787861536424,0.20312121384635756,483
BTCUSDT,ETHUSDT,0.0,-7.309273253672332,0.0,0.0024480023582147833,2.0,-0.8084601051179534,0.19153989488204656,484
BTCUSDT,ETHUSDT,0.0,-8.746220946043493,0.0,0.00302170301667123,2.0,-0.8879700175551722,0.11202998244482773,486
BTCUSDT,ETHUSDT,0.0,-7.750811697852673,0.0,0.002522805658576697,2.0,-0.8328960330177284,0.16710396698227153,487
BTCUSDT,ETHUSDT,0.0,-7.794757400290761,0.0,0.002582750177400611,2.0,-0.8353338968667869,0.16466610313321303,488
BTCUSDT,ETHUSDT,0.0,-8.127326597279184,0.0,0.00266564627115088,2.0,-0.8537415351583821,0.1462584648416179,489
BTCUSDT,ETHUSDT,0.0,-8.086561939625387,0.0,0.0026506588734849907,2.0,-0.8514881962434724,0.14851180375652762,490
BTCUSDT,ETHUSDT,0.0,-7.925736248696422,0.0,0.002561886253063086,3.0,-0.8425951224500681,0.15740487754993188,491
BTCUSDT,ETHUSDT,0.0,-7.992671810795755,0.0,0.002578026916541315,3.0,-0.8463055879473953,0.15369441205260473,492
BTCUSDT,ETHUSDT,0.0,-7.8676613702309295,0.0,0.002467992243555186,3.0,-0.8393775062434847,0.16062249375651533,493
BTCUSDT,ETHUSDT,0.0,-7.713019005686777,0.0,0.0023278411352534094,2.0,-0.8308023306423261,0.16919766935767389,495
BTCUSDT,ETHUSDT,0.0,-8.16288613044348,0.0,0.00253299553012351,3.0,-0.855698297634306,0.14430170236569398,497
BTCUSDT,ETHUSDT,0.0,-7.962176609196343,0.0,0.002504015604783118,3.0,-0.8445934542546982,0.1554065457453018,498
BTCUSDT,ETHUSDT,0.0,-7.919171110580812,0.0,0.002497301093187057,3.0,-0.8422065836218535,0.15779341637814653,499
BTCUSDT,ETHUSDT,0.0,-8.130061510263875,0.0,0.0025955972462904345,3.0,-0.8538742336306449,0.1461257663693552,500
BTCUSDT,ETHUSDT,0.0,-7.943839947963619,0.0,0.002512158211345332,3.0,-0.8435617934631358,0.1564382065368643,501
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.001870052649747392,1.0,-0.40379796484904307,0.5962020351509569,525
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0017431730575312246,1.0,-0.40379383023358706,0.5962061697664129,526
BTCUSDT,ETHUSDT,0.0,-1.2785193201191332,0.0,0.001197128895689533,3.0,-0.4745378658475213,0.5254621341524788,527
BTCUSDT,ETHUSDT,0.0,-6.049034719248425,-0.0004162371219386812,0.0028357005228669932,4.0,0.06851814893732502,-0.931481851062675,529
BTCUSDT,ETHUSDT,0.0,-9.004804453508106,-0.0006033759898595988,0.002734478522425533,4.0,-0.4933522367726453,-0.5066477632273547,543
BTCUSDT,ETHUSDT,0.0,-8.67890735408048,-0.0006026831911019491,0.002822616132858655,4.0,-0.39949421475263475,-0.6005057852473652,544
BTCUSDT,ETHUSDT,0.0,8.309530768418966,0.000583379979929853,0.002802989074532214,5.0,0.2927122604798153,0.7072877395201846,546
BTCUSDT,ETHUSDT,0.0,8.25321441745272,0.0005705203232641281,0.0028122063316000996,5.0,0.2762312016561201,0.72376879834388,547
BTCUSDT,ETHUSDT,0.0,8.205517595806388,0.0005615465033573637,0.002784293444263001,5.0,0.2622499577082131,0.737750042291787,548
BTCUSDT,ETHUSDT,0.0,8.345681115549471,0.0005665740764729011,0.0027752615840550996,5.0,0.3024539021302474,0.6975460978697526,549
BTCUSDT,ETHUSDT,0.0,7.992505773307294,0.0005660853130551609,0.0029577185929404075,5.0,0.2007170665646971,0.7992829334353029,550
BTCUSDT,ETHUSDT,0.0,8.056118680915938,0.0005415659956322608,0.002913273286761896,5.0,0.21864398818617847,0.7813560118138215,551
BTCUSDT,ETHUSDT,0.0,7.9811620624482185,0.0005270532792465312,0.002923612897209624,5.0,0.1967992413249374,0.8032007586750626,552
BTCUSDT,ETHUSDT,0.0,7.98408378416331,0.0005267772403002444,0.002924645164744828,5.0,0.19748756126690536,0.8025124387330946,553
BTCUSDT,ETHUSDT,0.0,-6.532696262447281,0.0,0.0016592661790481706,3.0,-0.7648728411589667,0.23512715884103336,562
BTCUSDT,ETHUSDT,0.0,-6.70849128692828,0.0,0.0016263455442667534,3.0,-0.7745733169645735,0.22542668303542657,563
BTCUSDT,ETHUSDT,0.0,-6.611934721921541,0.0,0.0015291418101994279,3.0,-0.7692353313983501,0.23076466860164987,564
BTCUSDT,ETHUSDT,0.0,-3.368918767634672,0.00013034894205377407,0.0009305203308097198,4.0,-0.5899577823473616,0.4100422176526383,567
BTCUSDT,ETHUSDT,0.0,2.5899518456435127,-0.00015290321208502302,0.0009839523032991828,4.0,0.5469142644476509,-0.4530857355523491,568
BTCUSDT,ETHUSDT,0.0,3.029518268260338,-0.00013732905115188644,0.0009213336317185148,4.0,0.5712106828166188,-0.42878931718338115,569
BTCUSDT,ETHUSDT,0.0,2.952338253426598,-0.00013878423805908954,0.0009467130368069466,4.0,0.5669507253831056,-0.4330492746168943,570
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.001376373417073302,1.0,-0.4048228290572886,0.5951771709427114,641
BTCUSDT,ETHUSDT,0.0,-0.1698842198956492,0.0,0.0011933551842209355,2.0,-0.4141995240941345,0.5858004759058655,645
BTCUSDT,ETHUSDT,0.0,0.16170319659047022,0.0,0.001188701788099069,2.0,0.4137590736683832,-0.5862409263316167,646
BTCUSDT,ETHUSDT,0.0,0.15281990417876956,0.0,0.0011872208255232837,2.0,0.41327217392777676,-0.5867278260722232,647
BTCUSDT,ETHUSDT,0.0,0.19467555722363816,0.0,0.0010743823277349256,2.0,0.41556358331271664,-0.5844364166872833,648
BTCUSDT,ETHUSDT,0.0,0.12070294182989988,0.0,0.0011018294812606307,2.0,0.4114962195040707,-0.5885037804959292,651
BTCUSDT,ETHUSDT,0.0,-0.06480105186229973,0.0,0.0012214265505116411,2.0,0.4013039124588637,-0.5986960875411363,653
BTCUSDT,ETHUSDT,0.0,0.04684177653061931,0.0,0.0012027812887782999,2.0,-0.4022947381385282,0.5977052618614719,654
BTCUSDT,ETHUSDT,0.0,-0.17739046613254156,0.0,0.0012539786448855417,2.0,0.3951300889028612,-0.6048699110971388,655
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011566147833323743,1.0,-0.40486064746772404,0.5951393525322759,656
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011827320740524663,1.0,-0.40485744519566774,0.5951425548043323,657
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011526476999665842,1.0,-0.4048633048565267,0.5951366951434733,658
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0012043695784743377,1.0,-0.4048456543134075,0.5951543456865925,659
BTCUSDT,ETHUSDT,0.0,0.05043069141333524,0.0,0.0011996639912188166,2.0,-0.4020755871298008,0.5979244128701992,660
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011927923598545466,1.0,-0.4048444997246969,0.5951555002753032,661
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011428097043633023,1.0,-0.4048574500808183,0.5951425499191818,662
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.001151343405822176,1.0,-0.4048565595770472,0.5951434404229529,663
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011367040831764597,1.0,-0.404860554722632,0.5951394452773681,664
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011783947273125664,1.0,-0.4048489942025146,0.5951510057974855,665
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011797954467089662,1.0,-0.40484830861206866,0.5951516913879313,666
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0012109527384293428,1.0,-0.4048557771075767,0.5951442228924233,667
BTCUSDT,ETHUSDT,1.0,2.953748930194264,-0.0001352802777469512,0.0011636894060452203,4.0,0.5669160541768297,-0.43308394582317045,726
BTCUSDT,ETHUSDT,0.0,-3.7439563248121095,0.0,0.0010836000321018922,3.0,-0.6105104472247921,0.38948955277520786,810
