reward,trading history
6.3204045822672015,"[{'time': 132, 'w1': -0.024115619413212986, 'stock1_payoff': -1191.5519860150569, 'w2': 0.5127729454816174, 'stock2_payoff': 807.6480139849435, 'type': '上開倉'}, {'time': 346, 'w1': 0.024115619413212986, 'stock1_payoff': 1140.280268510271, 'w2': -0.5127729454816174, 'stock2_payoff': -750.0558918978905, 'type': '正常平倉'}]"
7.018335190957032,"[{'time': 131, 'w1': -0.023992079345215016, 'stock1_payoff': -1185.447875195711, 'w2': 0.5166484244405001, 'stock2_payoff': 813.752124804289, 'type': '上開倉'}, {'time': 345, 'w1': 0.023992079345215016, 'stock1_payoff': 1134.4388136633215, 'w2': -0.5166484244405001, 'stock2_payoff': -755.7247280809424, 'type': '正常平倉'}]"
-18.852672952340868,"[{'time': 133, 'w1': -0.023984535765609286, 'stock1_payoff': -1190.5785950929237, 'w2': 0.5109169232373976, 'stock2_payoff': 808.6214049070762, 'type': '上開倉'}, {'time': 299, 'w1': -0.023984535765609286, 'stock1_payoff': 1147.6713607309352, 'w2': 0.5109169232373976, 'stock2_payoff': -784.5668434974286, 'type': '停損平倉'}]"
-19.324058689134176,"[{'time': 132, 'w1': -0.02412888426407377, 'stock1_payoff': -1197.7439717416576, 'w2': 0.5063895731462523, 'stock2_payoff': 801.4560282583427, 'type': '上開倉'}, {'time': 298, 'w1': -0.02412888426407377, 'stock1_payoff': 1154.578504536893, 'w2': 0.5063895731462523, 'stock2_payoff': -777.6146197427123, 'type': '停損平倉'}]"
-19.464876484491924,"[{'time': 131, 'w1': -0.024172005715849675, 'stock1_payoff': -1199.8844958683467, 'w2': 0.5050371108019626, 'stock2_payoff': 799.3155041316534, 'type': '上開倉'}, {'time': 297, 'w1': -0.024172005715849675, 'stock1_payoff': 1156.6418863642498, 'w2': 0.5050371108019626, 'stock2_payoff': -775.5377711120484, 'type': '停損平倉'}]"
4.931903107936705,"[{'time': 143, 'w1': -0.020953156885897484, 'stock1_payoff': -1024.7424165558507, 'w2': 0.6226392039530235, 'stock2_payoff': 974.4575834441492, 'type': '下開倉'}, {'time': 197, 'w1': 0.020953156885897484, 'stock1_payoff': 1018.1601019207657, 'w2': -0.6226392039530235, 'stock2_payoff': -962.9433657011275, 'type': '正常平倉'}]"
4.653137198377294,"[{'time': 142, 'w1': -0.02126566663880317, 'stock1_payoff': -1040.026127794866, 'w2': 0.6128735271693572, 'stock2_payoff': 959.1738722051342, 'type': '下開倉'}, {'time': 196, 'w1': 0.02126566663880317, 'stock1_payoff': 1033.3456400047112, 'w2': -0.6128735271693572, 'stock2_payoff': -947.8402472166022, 'type': '正常平倉'}]"
4.286938828202324,"[{'time': 142, 'w1': -0.019464463433036403, 'stock1_payoff': -966.2184174161774, 'w2': 0.6607638020384711, 'stock2_payoff': 1032.9815825838225, 'type': '上開倉'}, {'time': 148, 'w1': 0.019464463433036403, 'stock1_payoff': 981.667797735528, 'w2': -0.6607638020384711, 'stock2_payoff': -1044.1440240749707, 'type': '正常平倉'}]"
4.335084226445247,"[{'time': 141, 'w1': -0.019500659289469865, 'stock1_payoff': -968.0151842903572, 'w2': 0.6596144703067378, 'stock2_payoff': 1031.1848157096429, 'type': '上開倉'}, {'time': 147, 'w1': 0.019500659289469865, 'stock1_payoff': 983.493294071167, 'w2': -0.6596144703067378, 'stock2_payoff': -1042.3278412640075, 'type': '正常平倉'}]"
4.3173559150747,"[{'time': 140, 'w1': -0.019487331091208183, 'stock1_payoff': -967.3535708492411, 'w2': 0.66003768231768, 'stock2_payoff': 1031.846429150759, 'type': '上開倉'}, {'time': 146, 'w1': 0.019487331091208183, 'stock1_payoff': 982.8211017407522, 'w2': -0.66003768231768, 'stock2_payoff': -1042.9966041271953, 'type': '正常平倉'}]"
