reward,trading history
11.247859695262264,"[{'time': 173, 'w1': -0.016542753457243348, 'stock1_payoff': -809.7479741669533, 'w2': 0.7580124837761877, 'stock2_payoff': 1189.4520258330467, 'type': '上開倉'}, {'time': 223, 'w1': 0.016542753457243348, 'stock1_payoff': 803.8488728833637, 'w2': -0.7580124837761877, 'stock2_payoff': -1172.3050648541948, 'type': '正常平倉'}]"
9.465832805146874,"[{'time': 170, 'w1': -0.01653195306789505, 'stock1_payoff': -809.7418393001296, 'w2': 0.7588333307954236, 'stock2_payoff': 1189.4581606998702, 'type': '上開倉'}, {'time': 222, 'w1': 0.01653195306789505, 'stock1_payoff': 803.3240581463992, 'w2': -0.7588333307954236, 'stock2_payoff': -1173.574546740993, 'type': '正常平倉'}]"
9.465783943490464,"[{'time': 169, 'w1': -0.016531999947835354, 'stock1_payoff': -809.7441354988263, 'w2': 0.7588318658997572, 'stock2_payoff': 1189.4558645011737, 'type': '上開倉'}, {'time': 221, 'w1': 0.016531999947835354, 'stock1_payoff': 803.3263361460849, 'w2': -0.7588318658997572, 'stock2_payoff': -1173.5722812049419, 'type': '正常平倉'}]"
9.465756180796575,"[{'time': 168, 'w1': -0.016532026584538284, 'stock1_payoff': -809.7454401754568, 'w2': 0.7588310335610118, 'stock2_payoff': 1189.4545598245431, 'type': '上開倉'}, {'time': 220, 'w1': 0.016532026584538284, 'stock1_payoff': 803.3276304822232, 'w2': -0.7588310335610118, 'stock2_payoff': -1173.570993950513, 'type': '正常平倉'}]"
9.465867924960662,"[{'time': 167, 'w1': -0.016531919372460017, 'stock1_payoff': -809.7401888839066, 'w2': 0.7588343837041187, 'stock2_payoff': 1189.4598111160933, 'type': '上開倉'}, {'time': 219, 'w1': 0.016531919372460017, 'stock1_payoff': 803.3224208109011, 'w2': -0.7588343837041187, 'stock2_payoff': -1173.5761751181271, 'type': '正常平倉'}]"
4.526920056596282,"[{'time': 168, 'w1': 0.01932857016430635, 'stock1_payoff': 969.4254020915218, 'w2': -0.6567010719355842, 'stock2_payoff': -1029.7745979084782, 'type': '下開倉'}, {'time': 170, 'w1': -0.01932857016430635, 'stock1_payoff': -954.0409910394029, 'w2': 0.6567010719355842, 'stock2_payoff': 1018.9171069129555, 'type': '正常平倉'}]"
5.838430712998047,"[{'time': 160, 'w1': 0.025100086042052428, 'stock1_payoff': 1277.0201148727133, 'w2': -0.4158309625686265, 'stock2_payoff': -722.1798851272869, 'type': '下開倉'}, {'time': 204, 'w1': -0.025100086042052428, 'stock1_payoff': -1274.685736992163, 'w2': 0.4158309625686265, 'stock2_payoff': 725.6839379597345, 'type': '正常平倉'}]"
5.3848387193553435,"[{'time': 163, 'w1': 0.024929137974094923, 'stock1_payoff': 1270.163548149133, 'w2': -0.41845429949000057, 'stock2_payoff': -729.0364518508673, 'type': '下開倉'}, {'time': 203, 'w1': -0.024929137974094923, 'stock1_payoff': -1266.0042900988444, 'w2': 0.41845429949000057, 'stock2_payoff': 730.262032519934, 'type': '正常平倉'}]"
4.856033405039398,"[{'time': 161, 'w1': 0.025080178411746836, 'stock1_payoff': 1276.696951682497, 'w2': -0.41505906971527623, 'stock2_payoff': -722.5030483175029, 'type': '下開倉'}, {'time': 202, 'w1': -0.025080178411746836, 'stock1_payoff': -1273.674745541164, 'w2': 0.41505906971527623, 'stock2_payoff': 724.3368755812093, 'type': '正常平倉'}]"
4.856904158656903,"[{'time': 160, 'w1': 0.02498011726068131, 'stock1_payoff': 1271.6033768103434, 'w2': -0.417985195013826, 'stock2_payoff': -727.5966231896566, 'type': '下開倉'}, {'time': 201, 'w1': -0.02498011726068131, 'stock1_payoff': -1268.5932282158228, 'w2': 0.417985195013826, 'stock2_payoff': 729.4433787537929, 'type': '正常平倉'}]"
