reward,trading history
9.466003248141874,"[{'time': 171, 'w1': -0.016531789537674854, 'stock1_payoff': -809.7338295228976, 'w2': 0.7588384407573682, 'stock2_payoff': 1189.466170477102, 'type': '上開倉'}, {'time': 223, 'w1': 0.016531789537674854, 'stock1_payoff': 803.3161118523602, 'w2': -0.7588384407573682, 'stock2_payoff': -1173.5824495584227, 'type': '正常平倉'}]"
9.46588236718651,"[{'time': 170, 'w1': -0.016531905515977288, 'stock1_payoff': -809.7395101877016, 'w2': 0.7588348166889172, 'stock2_payoff': 1189.4604898122986, 'type': '上開倉'}, {'time': 222, 'w1': 0.016531905515977288, 'stock1_payoff': 803.321747493847, 'w2': -0.7588348166889172, 'stock2_payoff': -1173.5768447512576, 'type': '正常平倉'}]"
9.46570943163374,"[{'time': 169, 'w1': -0.016532071437663297, 'stock1_payoff': -809.7476370999094, 'w2': 0.758829631998893, 'stock2_payoff': 1189.4523629000905, 'type': '上開倉'}, {'time': 221, 'w1': 0.016532071437663297, 'stock1_payoff': 803.329809994484, 'w2': -0.758829631998893, 'stock2_payoff': -1173.5688263630313, 'type': '正常平倉'}]"
9.465669428284286,"[{'time': 168, 'w1': -0.01653210981856882, 'stock1_payoff': -809.7495170123981, 'w2': 0.7588284326794865, 'stock2_payoff': 1189.4504829876018, 'type': '上開倉'}, {'time': 220, 'w1': 0.01653210981856882, 'stock1_payoff': 803.3316750073263, 'w2': -0.7588284326794865, 'stock2_payoff': -1173.5669715542458, 'type': '正常平倉'}]"
9.465612941464542,"[{'time': 167, 'w1': -0.01653216401441367, 'stock1_payoff': -809.7521715470989, 'w2': 0.7588267391777938, 'stock2_payoff': 1189.4478284529014, 'type': '上開倉'}, {'time': 219, 'w1': 0.01653216401441367, 'stock1_payoff': 803.3343085029478, 'w2': -0.7588267391777938, 'stock2_payoff': -1173.5643524672857, 'type': '正常平倉'}]"
7.483082667993131,"[{'time': 168, 'w1': 0.024411168064118017, 'stock1_payoff': 1247.5442081824315, 'w2': -0.4305062028805204, 'stock2_payoff': -751.6557918175685, 'type': '下開倉'}, {'time': 205, 'w1': -0.024411168064118017, 'stock1_payoff': -1239.6996449541027, 'w2': 0.4305062028805204, 'stock2_payoff': 751.2943112572328, 'type': '正常平倉'}]"
6.119689576060409,"[{'time': 165, 'w1': 0.024589299333779624, 'stock1_payoff': 1255.3594806866204, 'w2': -0.42595201750613215, 'stock2_payoff': -743.8405193133796, 'type': '下開倉'}, {'time': 204, 'w1': -0.024589299333779624, 'stock1_payoff': -1248.745884411989, 'w2': 0.42595201750613215, 'stock2_payoff': 743.3466126148086, 'type': '正常平倉'}]"
7.563162309554286,"[{'time': 165, 'w1': 0.024642659845010653, 'stock1_payoff': 1259.3747043608978, 'w2': -0.42373035941143944, 'stock2_payoff': -739.8252956391024, 'type': '下開倉'}, {'time': 202, 'w1': -0.024642659845010653, 'stock1_payoff': -1251.4557509228387, 'w2': 0.42373035941143944, 'stock2_payoff': 739.4695045105975, 'type': '正常平倉'}]"
8.080131258548818,"[{'time': 165, 'w1': 0.024252763260865038, 'stock1_payoff': 1237.4068631948608, 'w2': -0.4378564888628326, 'stock2_payoff': -761.7931368051393, 'type': '下開倉'}, {'time': 201, 'w1': -0.024252763260865038, 'stock1_payoff': -1231.655196698454, 'w2': 0.4378564888628326, 'stock2_payoff': 764.1216015672812, 'type': '正常平倉'}]"
7.680491727323101,"[{'time': 165, 'w1': 0.023924369190652155, 'stock1_payoff': 1220.9698464131397, 'w2': -0.4469085853615527, 'stock2_payoff': -778.2301535868605, 'type': '下開倉'}, {'time': 199, 'w1': -0.023924369190652155, 'stock1_payoff': -1214.9779934127023, 'w2': 0.4469085853615527, 'stock2_payoff': 779.9187923137462, 'type': '正常平倉'}]"
6.328198427910252,"[{'time': 165, 'w1': 0.023869714131628812, 'stock1_payoff': 1214.7926440813844, 'w2': -0.45162253068462804, 'stock2_payoff': -784.4073559186158, 'type': '下開倉'}, {'time': 198, 'w1': -0.023869714131628812, 'stock1_payoff': -1212.2023844337211, 'w2': 0.45162253068462804, 'stock2_payoff': 788.1452946988628, 'type': '正常平倉'}]"
