reward,trading history
3.9805188418157513,"[{'time': 140, 'w1': -0.024659999536180352, 'stock1_payoff': -1209.8022764798136, 'w2': 0.5070164480336499, 'stock2_payoff': 789.3977235201866, 'type': '上開倉'}, {'time': 338, 'w1': 0.024659999536180352, 'stock1_payoff': 1166.0206777509632, 'w2': -0.5070164480336499, 'stock2_payoff': -741.6356059495204, 'type': '正常平倉'}]"
5.0904638575823355,"[{'time': 140, 'w1': -0.024819892137300684, 'stock1_payoff': -1215.7921985917587, 'w2': 0.5040202772609946, 'stock2_payoff': 783.4078014082413, 'type': '上開倉'}, {'time': 338, 'w1': 0.024819892137300684, 'stock1_payoff': 1181.3983933480486, 'w2': -0.5040202772609946, 'stock2_payoff': -743.9235323069488, 'type': '正常平倉'}]"
4.666297570915731,"[{'time': 140, 'w1': -0.024830819075673145, 'stock1_payoff': -1213.4896781876716, 'w2': 0.5070276803278225, 'stock2_payoff': 785.7103218123282, 'type': '上開倉'}, {'time': 336, 'w1': 0.024830819075673145, 'stock1_payoff': 1174.09768987419, 'w2': -0.5070276803278225, 'stock2_payoff': -741.6520359279309, 'type': '正常平倉'}]"
14.028137634694872,"[{'time': 140, 'w1': 0.02701956783406789, 'stock1_payoff': 1388.5230528324912, 'w2': -0.38080241581611085, 'stock2_payoff': -610.6769471675091, 'type': '下開倉'}, {'time': 160, 'w1': -0.02701956783406789, 'stock1_payoff': -1371.8189450310024, 'w2': 0.38080241581611085, 'stock2_payoff': 608.0009770007151, 'type': '正常平倉'}]"
13.65100857095581,"[{'time': 140, 'w1': 0.027308076181109815, 'stock1_payoff': 1403.3458142776788, 'w2': -0.3711729501618522, 'stock2_payoff': -595.8541857223212, 'type': '下開倉'}, {'time': 159, 'w1': -0.027308076181109815, 'stock1_payoff': -1386.4668927221815, 'w2': 0.3711729501618522, 'stock2_payoff': 592.6262727377797, 'type': '正常平倉'}]"
4.2272593053234,"[{'time': 143, 'w1': -0.019419596186716428, 'stock1_payoff': -963.9912016554014, 'w2': 0.6621884775398187, 'stock2_payoff': 1035.2087983445988, 'type': '上開倉'}, {'time': 149, 'w1': 0.019419596186716428, 'stock1_payoff': 979.4049698370393, 'w2': -0.6621884775398187, 'stock2_payoff': -1046.3953072209133, 'type': '正常平倉'}]"
4.159377966983243,"[{'time': 142, 'w1': -0.01936856279065531, 'stock1_payoff': -961.4578974445155, 'w2': 0.6638089475949749, 'stock2_payoff': 1037.7421025554845, 'type': '上開倉'}, {'time': 148, 'w1': 0.01936856279065531, 'stock1_payoff': 976.8311592773681, 'w2': -0.6638089475949749, 'stock2_payoff': -1048.9559864213538, 'type': '正常平倉'}]"
4.192453345800686,"[{'time': 141, 'w1': -0.019393428960774138, 'stock1_payoff': -962.692257262451, 'w2': 0.6630193688646916, 'stock2_payoff': 1036.507742737549, 'type': '上開倉'}, {'time': 147, 'w1': 0.019393428960774138, 'stock1_payoff': 978.0852559311313, 'w2': -0.6630193688646916, 'stock2_payoff': -1047.7082880604287, 'type': '正常平倉'}]"
4.086739311496217,"[{'time': 140, 'w1': -0.019313952829132845, 'stock1_payoff': -958.7470520734668, 'w2': 0.6655429847978768, 'stock2_payoff': 1040.4529479265336, 'type': '上開倉'}, {'time': 146, 'w1': 0.019313952829132845, 'stock1_payoff': 974.0769687574696, 'w2': -0.6655429847978768, 'stock2_payoff': -1051.6961252990402, 'type': '正常平倉'}]"
8.348087232642683,"[{'time': 142, 'w1': -0.019202197655646198, 'stock1_payoff': -953.900111042336, 'w2': 0.6654140717823747, 'stock2_payoff': 1045.299888957664, 'type': '上開倉'}, {'time': 145, 'w1': 0.019202197655646198, 'stock1_payoff': 968.4407252812694, 'w2': -0.6654140717823747, 'stock2_payoff': -1051.4924159639547, 'type': '正常平倉'}]"
