reward,trading history
-19.04167792237115,"[{'time': 125, 'w1': -0.02392140374754216, 'stock1_payoff': -1180.0488273128772, 'w2': 0.5227869272946004, 'stock2_payoff': 819.151172687123, 'type': '上開倉'}, {'time': 302, 'w1': -0.02392140374754216, 'stock1_payoff': 1144.6504638585147, 'w2': 0.5227869272946004, 'stock2_payoff': -802.7944871551317, 'type': '停損平倉'}]"
-19.488138026391653,"[{'time': 125, 'w1': -0.023998394194756044, 'stock1_payoff': -1184.2932167937759, 'w2': 0.5199487702462301, 'stock2_payoff': 814.9067832062241, 'type': '上開倉'}, {'time': 301, 'w1': -0.023998394194756044, 'stock1_payoff': 1148.3344931088927, 'w2': 0.5199487702462301, 'stock2_payoff': -798.4361975477326, 'type': '停損平倉'}]"
-17.00117997342079,"[{'time': 127, 'w1': -0.023981206200396902, 'stock1_payoff': -1184.9106334570579, 'w2': 0.5169895173720677, 'stock2_payoff': 814.2893665429422, 'type': '上開倉'}, {'time': 300, 'w1': -0.023981206200396902, 'stock1_payoff': 1147.5120394634619, 'w2': 0.5169895173720677, 'stock2_payoff': -793.8919525227669, 'type': '停損平倉'}]"
-16.676750261319057,"[{'time': 126, 'w1': -0.023865221766293205, 'stock1_payoff': -1179.1798462674337, 'w2': 0.5206279744428067, 'stock2_payoff': 820.0201537325663, 'type': '上開倉'}, {'time': 299, 'w1': -0.023865221766293205, 'stock1_payoff': 1141.9621295293175, 'w2': 0.5206279744428067, 'stock2_payoff': -799.4791872557691, 'type': '停損平倉'}]"
-17.22192982057561,"[{'time': 125, 'w1': -0.02406012482327776, 'stock1_payoff': -1188.810000096413, 'w2': 0.5145138229079542, 'stock2_payoff': 810.3899999035873, 'type': '上開倉'}, {'time': 298, 'w1': -0.02406012482327776, 'stock1_payoff': 1151.2883328298965, 'w2': 0.5145138229079542, 'stock2_payoff': -790.0902624576464, 'type': '停損平倉'}]"
4.62464970711892,"[{'time': 142, 'w1': -0.021297602462190313, 'stock1_payoff': -1041.5879923392235, 'w2': 0.6118755585423963, 'stock2_payoff': 957.6120076607764, 'type': '下開倉'}, {'time': 196, 'w1': 0.021297602462190313, 'stock1_payoff': 1034.8974720924414, 'w2': -0.6118755585423963, 'stock2_payoff': -946.2968377068753, 'type': '正常平倉'}]"
-43.26907677773863,"[{'time': 125, 'w1': -0.016605387444634787, 'stock1_payoff': -807.6727034760183, 'w2': 0.7832033024279529, 'stock2_payoff': 1191.527296523982, 'type': '上開倉'}, {'time': 297, 'w1': -0.016605387444634787, 'stock1_payoff': 851.5157993468537, 'w2': 0.7832033024279529, 'stock2_payoff': -1278.639469172556, 'type': '停損平倉'}]"
5.190888785946413,"[{'time': 126, 'w1': -0.019814428789050573, 'stock1_payoff': -978.8767940675822, 'w2': 0.6553400822644587, 'stock2_payoff': 1020.3232059324176, 'type': '上開倉'}, {'time': 149, 'w1': 0.019814428789050573, 'stock1_payoff': 999.3178974417991, 'w2': -0.6553400822644587, 'stock2_payoff': -1035.5734205206882, 'type': '正常平倉'}]"
4.98319551041709,"[{'time': 125, 'w1': -0.01969708896612237, 'stock1_payoff': -973.0799461792451, 'w2': 0.6590633208911308, 'stock2_payoff': 1026.120053820755, 'type': '上開倉'}, {'time': 148, 'w1': 0.01969708896612237, 'stock1_payoff': 993.3999986023634, 'w2': -0.6590633208911308, 'stock2_payoff': -1041.4569107334562, 'type': '正常平倉'}]"
4.321623211011001,"[{'time': 126, 'w1': -0.0194905392572365, 'stock1_payoff': -967.5128246151285, 'w2': 0.6599358130049926, 'stock2_payoff': 1031.6871753848718, 'type': '上開倉'}, {'time': 132, 'w1': 0.0194905392572365, 'stock1_payoff': 982.9829018998278, 'w2': -0.6599358130049926, 'stock2_payoff': -1042.83562945856, 'type': '正常平倉'}]"
61.138644367961774,"[{'time': 139, 'w1': 0.023470300090581413, 'stock1_payoff': 1095.9309885347952, 'w2': -0.6167452453320217, 'stock2_payoff': -903.2690114652047, 'type': '下開倉'}, {'time': 405, 'w1': -0.023470300090581413, 'stock1_payoff': -1203.5403265156936, 'w2': 0.6167452453320217, 'stock2_payoff': 1072.0169938140648, 'type': '正常平倉'}]"
60.94044572986968,"[{'time': 138, 'w1': 0.023485192926916403, 'stock1_payoff': 1096.626400216099, 'w2': -0.6162704234987157, 'stock2_payoff': -902.573599783901, 'type': '下開倉'}, {'time': 404, 'w1': -0.023485192926916403, 'stock1_payoff': -1204.3040205901698, 'w2': 0.6162704234987157, 'stock2_payoff': 1071.1916658878415, 'type': '正常平倉'}]"
