reward,trading history
8.890392083833603,"[{'time': 107, 'w1': 0.016511150722098935, 'stock1_payoff': 809.1982628064974, 'w2': -0.7751264305530153, 'stock2_payoff': -1190.0017371935028, 'type': '下開倉'}, {'time': 159, 'w1': -0.016511150722098935, 'stock1_payoff': -806.390179305513, 'w2': 0.7751264305530153, 'stock2_payoff': 1196.084045776352, 'type': '正常平倉'}]"
8.600404658195203,"[{'time': 100, 'w1': 0.016580452359856935, 'stock1_payoff': 809.227708956745, 'w2': -0.7759408619680795, 'stock2_payoff': -1189.9722910432552, 'type': '下開倉'}, {'time': 155, 'w1': -0.016580452359856935, 'stock1_payoff': -808.5387352519075, 'w2': 0.7759408619680795, 'stock2_payoff': 1197.8837219966128, 'type': '正常平倉'}]"
6.394064453519604,"[{'time': 100, 'w1': 0.01650904425017676, 'stock1_payoff': 809.2022921700905, 'w2': -0.773436783646612, 'stock2_payoff': -1189.9977078299098, 'type': '下開倉'}, {'time': 153, 'w1': -0.01650904425017676, 'stock1_payoff': -806.2873010567698, 'w2': 0.773436783646612, 'stock2_payoff': 1193.4767811701088, 'type': '正常平倉'}]"
8.890382311918984,"[{'time': 100, 'w1': 0.016511272229009385, 'stock1_payoff': 809.2042177627878, 'w2': -0.7751225516981622, 'stock2_payoff': -1189.9957822372123, 'type': '下開倉'}, {'time': 152, 'w1': -0.016511272229009385, 'stock1_payoff': -806.396113596887, 'w2': 0.7751225516981622, 'stock2_payoff': 1196.0780603832304, 'type': '正常平倉'}]"
-47.0544596874181,"[{'time': 106, 'w1': -0.016575303886211038, 'stock1_payoff': -807.5299866643865, 'w2': 0.7869008192030622, 'stock2_payoff': 1191.6700133356135, 'type': '上開倉'}, {'time': 242, 'w1': -0.016575303886211038, 'stock1_payoff': 864.8004359656101, 'w2': 0.7869008192030622, 'stock2_payoff': -1295.9949223242552, 'type': '停損平倉'}]"
-50.57104282296052,"[{'time': 105, 'w1': -0.016574007264195743, 'stock1_payoff': -807.4668167119132, 'w2': 0.7869425325018732, 'stock2_payoff': 1191.7331832880868, 'type': '上開倉'}, {'time': 297, 'w1': -0.016574007264195743, 'stock1_payoff': 849.9066396979571, 'w2': 0.7869425325018732, 'stock2_payoff': -1284.7440490970912, 'type': '停損平倉'}]"
22.915220396668474,"[{'time': 100, 'w1': -0.015571514934665184, 'stock1_payoff': -809.2333214198568, 'w2': 0.7253976660161431, 'stock2_payoff': 1189.9666785801433, 'type': '上開倉'}, {'time': 119, 'w1': 0.015571514934665184, 'stock1_payoff': 794.1021509268726, 'w2': -0.7253976660161431, 'stock2_payoff': -1151.9202876904906, 'type': '正常平倉'}]"
4.485936878050211,"[{'time': 103, 'w1': -0.020057943549234476, 'stock1_payoff': -993.753451311813, 'w2': 0.6447294666680456, 'stock2_payoff': 1005.4465486881874, 'type': '上開倉'}, {'time': 132, 'w1': 0.020057943549234476, 'stock1_payoff': 1011.5992839371542, 'w2': -0.6447294666680456, 'stock2_payoff': -1018.8064444354783, 'type': '正常平倉'}]"
5.939299953719569,"[{'time': 100, 'w1': -0.02466955923285816, 'stock1_payoff': -1152.024090995907, 'w2': 0.5743255029715865, 'stock2_payoff': 847.175909004093, 'type': '上開倉'}, {'time': 112, 'w1': 0.02466955923285816, 'stock1_payoff': 1151.9296443778098, 'w2': -0.5743255029715865, 'stock2_payoff': -841.1421624322762, 'type': '正常平倉'}]"
7.7505676778497445,"[{'time': 113, 'w1': 0.024694668422186875, 'stock1_payoff': 1149.3870412961464, 'w2': -0.586393309361166, 'stock2_payoff': -849.8129587038537, 'type': '下開倉'}, {'time': 121, 'w1': -0.024694668422186875, 'stock1_payoff': -1153.828575660675, 'w2': 0.586393309361166, 'stock2_payoff': 862.005060746232, 'type': '正常平倉'}]"
