reward,trading history
17.61352478609399,"[{'time': 235, 'w1': 0.015226567928893358, 'stock1_payoff': 815.8376744023268, 'w2': -0.6567889772542247, 'stock2_payoff': -1183.3623255976734, 'type': '下開倉'}, {'time': 273, 'w1': -0.015226567928893358, 'stock1_payoff': -825.6538168285263, 'w2': 0.6567889772542247, 'stock2_payoff': 1210.7919928099668, 'type': '正常平倉'}]"
17.612955512285453,"[{'time': 231, 'w1': 0.015226869671074698, 'stock1_payoff': 815.8538417120346, 'w2': -0.6567800040846568, 'stock2_payoff': -1183.3461582879654, 'type': '下開倉'}, {'time': 269, 'w1': -0.015226869671074698, 'stock1_payoff': -825.6701786629781, 'w2': 0.6567800040846568, 'stock2_payoff': 1210.7754507511943, 'type': '正常平倉'}]"
17.61279607980373,"[{'time': 228, 'w1': 0.01522695417786916, 'stock1_payoff': 815.8583695758965, 'w2': -0.6567774910326432, 'stock2_payoff': -1183.3416304241034, 'type': '下開倉'}, {'time': 266, 'w1': -0.01522695417786916, 'stock1_payoff': -825.6747610060064, 'w2': 0.6567774910326432, 'stock2_payoff': 1210.770817934017, 'type': '正常平倉'}]"
13.790276125809328,"[{'time': 226, 'w1': 0.015170087188970885, 'stock1_payoff': 815.9056612731845, 'w2': -0.6529799962849856, 'stock2_payoff': -1183.2943387268156, 'type': '下開倉'}, {'time': 265, 'w1': -0.015170087188970885, 'stock1_payoff': -822.591174037842, 'w2': 0.6529799962849856, 'stock2_payoff': 1203.7701276172825, 'type': '正常平倉'}]"
13.49046484036353,"[{'time': 222, 'w1': 0.015172798534218785, 'stock1_payoff': 815.9190823056805, 'w2': -0.6528825557393357, 'stock2_payoff': -1183.2809176943197, 'type': '下開倉'}, {'time': 264, 'w1': -0.015172798534218785, 'stock1_payoff': -822.7381955178711, 'w2': 0.6528825557393357, 'stock2_payoff': 1203.5904957468738, 'type': '正常平倉'}]"
12.775599411683743,"[{'time': 199, 'w1': 0.01510633218191697, 'stock1_payoff': 815.959402478649, 'w2': -0.6504960038438063, 'stock2_payoff': -1183.240597521351, 'type': '下開倉'}, {'time': 263, 'w1': -0.01510633218191697, 'stock1_payoff': -819.1340873744641, 'w2': 0.6504960038438063, 'stock2_payoff': 1199.1908818288498, 'type': '正常平倉'}]"
12.775653532880256,"[{'time': 198, 'w1': 0.015106274500578483, 'stock1_payoff': 815.9562868560135, 'w2': -0.6504977166823263, 'stock2_payoff': -1183.2437131439863, 'type': '下開倉'}, {'time': 262, 'w1': -0.015106274500578483, 'stock1_payoff': -819.1309596297548, 'w2': 0.6504977166823263, 'stock2_payoff': 1199.1940394506078, 'type': '正常平倉'}]"
12.775621535226719,"[{'time': 197, 'w1': 0.015106308603067085, 'stock1_payoff': 815.9581288813238, 'w2': -0.6504967040141456, 'stock2_payoff': -1183.2418711186763, 'type': '下開倉'}, {'time': 261, 'w1': -0.015106308603067085, 'stock1_payoff': -819.1328088219043, 'w2': 0.6504967040141456, 'stock2_payoff': 1199.1921725944835, 'type': '正常平倉'}]"
13.490396625781727,"[{'time': 218, 'w1': 0.015172848238277525, 'stock1_payoff': 815.9217551474705, 'w2': -0.6528810809823672, 'stock2_payoff': -1183.2782448525293, 'type': '下開倉'}, {'time': 260, 'w1': -0.015172848238277525, 'stock1_payoff': -822.740890698164, 'w2': 0.6528810809823672, 'stock2_payoff': 1203.5877770290044, 'type': '正常平倉'}]"
13.490695872428091,"[{'time': 217, 'w1': 0.015172630194386649, 'stock1_payoff': 815.9100298107804, 'w2': -0.6528875505093162, 'stock2_payoff': -1183.2899701892195, 'type': '下開倉'}, {'time': 259, 'w1': -0.015172630194386649, 'stock1_payoff': -822.7290673659738, 'w2': 0.6528875505093162, 'stock2_payoff': 1203.599703616841, 'type': '正常平倉'}]"
12.775896409900724,"[{'time': 194, 'w1': 0.015106015646884002, 'stock1_payoff': 815.9423050301583, 'w2': -0.6505054033031746, 'stock2_payoff': -1183.257694969842, 'type': '下開倉'}, {'time': 258, 'w1': -0.015106015646884002, 'stock1_payoff': -819.1169234042674, 'w2': 0.6505054033031746, 'stock2_payoff': 1199.2082097538519, 'type': '正常平倉'}]"
12.775829331623072,"[{'time': 193, 'w1': 0.015106087137632404, 'stock1_payoff': 815.946166559724, 'w2': -0.6505032803963401, 'stock2_payoff': -1183.2538334402761, 'type': '下開倉'}, {'time': 257, 'w1': -0.015106087137632404, 'stock1_payoff': -819.120799958036, 'w2': 0.6505032803963401, 'stock2_payoff': 1199.2042961702111, 'type': '正常平倉'}]"
12.77591142180836,"[{'time': 192, 'w1': 0.015105999647479022, 'stock1_payoff': 815.9414408319685, 'w2': -0.6505058784030568, 'stock2_payoff': -1183.2585591680313, 'type': '下開倉'}, {'time': 256, 'w1': -0.015105999647479022, 'stock1_payoff': -819.1160558437082, 'w2': 0.6505058784030568, 'stock2_payoff': 1199.2090856015793, 'type': '正常平倉'}]"
28.278983711953934,"[{'time': 204, 'w1': 0.0011377686284212568, 'stock1_payoff': 61.69499358691281, 'w2': 1.0509913669264863, 'stock2_payoff': 1937.5050064130871, 'type': '下開倉'}, {'time': 206, 'w1': -0.0011377686284212568, 'stock1_payoff': -61.22462346091008, 'w2': -1.0509913669264863, 'stock2_payoff': -1909.696392827136, 'type': '正常平倉'}]"
19.84316032321715,"[{'time': 290, 'w1': -0.014929264686818138, 'stock1_payoff': -815.5769139906431, 'w2': 0.6343669838416979, 'stock2_payoff': 1183.6230860093567, 'type': '上開倉'}, {'time': 314, 'w1': 0.014929264686818138, 'stock1_payoff': 826.6122414512614, 'w2': -0.6343669838416979, 'stock2_payoff': -1174.8152531467579, 'type': '正常平倉'}]"
19.84296465466764,"[{'time': 288, 'w1': -0.014928676482408627, 'stock1_payoff': -815.544780731091, 'w2': 0.6343842057759304, 'stock2_payoff': 1183.6552192689091, 'type': '上開倉'}, {'time': 312, 'w1': 0.014928676482408627, 'stock1_payoff': 826.5796734061784, 'w2': -0.6343842057759304, 'stock2_payoff': -1174.8471472893289, 'type': '正常平倉'}]"
19.842977098481242,"[{'time': 287, 'w1': -0.014928713890087122, 'stock1_payoff': -815.5468242904777, 'w2': 0.6343831105230414, 'stock2_payoff': 1183.6531757095224, 'type': '上開倉'}, {'time': 311, 'w1': 0.014928713890087122, 'stock1_payoff': 826.5817446163563, 'w2': -0.6343831105230414, 'stock2_payoff': -1174.8451189369198, 'type': '正常平倉'}]"
19.84317391694151,"[{'time': 286, 'w1': -0.014929305551273213, 'stock1_payoff': -815.5791463916931, 'w2': 0.6343657873784508, 'stock2_payoff': 1183.6208536083068, 'type': '上開倉'}, {'time': 310, 'w1': 0.014929305551273213, 'stock1_payoff': 826.6145040582628, 'w2': -0.6343657873784508, 'stock2_payoff': -1174.813037357935, 'type': '正常平倉'}]"
