S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2,form_del_min
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0025978205731802297,1.0,-0.4047765971680429,0.5952234028319572,103
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.002397586714273715,1.0,-0.4047770655054962,0.5952229344945039,104
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0015683181516113753,1.0,-0.4047850680096639,0.5952149319903361,108
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0015633239015952016,1.0,-0.40477519842583387,0.5952248015741661,109
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0015158971514632994,1.0,-0.4047752937348932,0.5952247062651068,110
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0015493233170836905,1.0,-0.4047614575826193,0.5952385424173807,111
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0014918291273265597,1.0,-0.404768942752153,0.5952310572478471,112
BTCUSDT,ETHUSDT,2.0,-1.0230693472477046,-7.799005080413458e-05,0.00129583739313292,4.0,-0.4612060283776137,0.5387939716223863,165
BTCUSDT,ETHUSDT,2.0,3.1568834729647586,0.0,0.0011666498730898856,2.0,0.5787137633593956,-0.42128623664060444,183
BTCUSDT,ETHUSDT,1.0,3.0598678608142835,0.0,0.0011255135190848206,2.0,0.5733603766684185,-0.42663962333158145,184
BTCUSDT,ETHUSDT,1.0,2.7876100164141815,0.0,0.0011328813010760817,2.0,0.5583351631475857,-0.44166483685241426,186
BTCUSDT,ETHUSDT,0.0,3.6964376483952024,-0.0001096886670860355,0.00111724732667387,4.0,0.6082942415096823,-0.39170575849031786,265
BTCUSDT,ETHUSDT,0.0,3.8501459842606813,-0.0001111928175706025,0.0010868112544246762,4.0,0.6167577096559522,-0.3832422903440478,266
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0011563238137767538,1.0,-0.40521488744165707,0.5947851125583429,382
BTCUSDT,ETHUSDT,0.0,-9.510176161573815,0.0,0.005175692826845244,2.0,-0.6359175703511794,-0.3640824296488206,484
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0028777013946618174,1.0,-0.403936896691405,0.5960631033085951,485
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.002776564780230878,1.0,-0.4039386289738998,0.5960613710261001,486
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.00305189229108287,1.0,-0.4038892905826967,0.5961107094173034,487
BTCUSDT,ETHUSDT,0.0,-6.70184371220533,-0.00046425002543764573,0.003973822278352926,4.0,0.03229020407385487,-0.9677097959261451,524
BTCUSDT,ETHUSDT,0.0,-4.713427379046353,-0.0003749004969611655,0.0029861660131299465,4.0,0.14244822667754392,-0.8575517733224561,525
BTCUSDT,ETHUSDT,0.0,-3.5773687863687655,-0.000326460739810752,0.00242030187746731,4.0,0.20537861374315092,-0.7946213862568491,526
