S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,AVAXUSDT,0.0,0.0,0.0,0.0017524256947430655,1.0,-0.4195208514908749,0.5804791485091251
AAVEUSDT,LUNAUSDT,0.0,-0.9332637525770222,0.0,0.0010637455899234728,3.0,-0.49335884739684505,0.506641152603155
ADAUSDT,EOSUSDT,1.0,0.29178533726687944,-1.8894629335887225e-05,0.001039954659821582,5.0,-0.5643592423113405,0.43564075768865945
AVAXUSDT,BNBUSDT,0.0,-2.052413652046432,0.0,0.002893908771849723,2.0,-0.7984243687839009,0.20157563121609914
AVAXUSDT,DOGEUSDT,0.0,-3.319863594608957,0.0,0.0016075786513017386,2.0,-0.7079380928673751,0.292061907132625
AVAXUSDT,DOTUSDT,0.0,-3.3744763411328806,0.0,0.003939080737977315,2.0,-0.9019307510471023,0.09806924895289772
AVAXUSDT,ETHUSDT,0.0,0.0,0.0,0.0019157227423061906,1.0,-0.6681878499662874,0.3318121500337126
AVAXUSDT,LINKUSDT,0.0,-2.1123039386558142,0.0,0.0022882204365855772,2.0,-0.7300295932019119,0.26997040679808815
AVAXUSDT,LUNAUSDT,0.0,1.8961384599172395,0.0,0.0016507713495094096,2.0,0.7145549232041466,-0.28544507679585335
BNBUSDT,LUNAUSDT,0.0,-1.1156477884138916,-1.2017583143123923e-05,0.0010443781565296984,5.0,-0.4864449791602121,0.5135550208397879
BTCUSDT,EOSUSDT,0.0,-5.5383379297486535,-1.945066663721587e-05,0.0009039067278398588,4.0,-0.5634721315296721,0.43652786847032793
BTCUSDT,LUNAUSDT,0.0,-2.9738363557216383,0.0,0.0013538969115017313,3.0,-0.455230096492932,0.544769903507068
DOGEUSDT,DOTUSDT,0.0,2.3765225443007143,2.990542811976699e-05,0.0023959360526865084,5.0,-0.5594798058746503,0.4405201941253497
DOGEUSDT,ETHUSDT,0.0,4.639055866030601,0.0,0.002562937967298509,3.0,-0.5271875456250698,0.4728124543749303
DOGEUSDT,LUNAUSDT,0.0,-2.5210717583838766,0.0,0.0020841151483938706,2.0,0.5023418180925606,-0.49765818190743943
ELFUSDT,SUSHIUSDT,0.0,1.000611209599765,0.0,0.0070675531915564355,3.0,-0.7448438410974191,0.2551561589025809
EOSUSDT,ETHUSDT,0.0,-4.0581354488619175,-1.4524322054580358e-05,0.0007947914601129393,4.0,0.4347120679589516,-0.5652879320410484
EOSUSDT,LUNAUSDT,0.0,1.3367893908072284,7.675115149345903e-06,0.0011569398135825879,5.0,-0.4571567058388191,0.5428432941611809
ETHUSDT,LUNAUSDT,0.0,-2.2242254239955592,0.0,0.0010631986108985347,3.0,-0.49338005002521224,0.5066199499747878
