S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,ELFUSDT,1.0,0.0,0.0,0.004698557991826305,1.0,0.079541997261526,0.920458002738474
AAVEUSDT,LINKUSDT,0.0,-2.240994624618713,0.0,0.000770786734992309,2.0,-0.6169338300539955,0.3830661699460045
AAVEUSDT,LUNAUSDT,0.0,-1.0779068843606967,-2.2289108531160197e-05,0.001270237656343327,4.0,-0.509074845530655,0.49092515446934504
AAVEUSDT,SUSHIUSDT,1.0,0.0,0.0,0.0030318569073476596,1.0,-0.30411186738411095,0.695888132615889
AAVEUSDT,USDCUSDT,2.0,0.0,0.0,6.431810406075891e-05,1.0,0.00010846507055812828,0.9998915349294419
ADAUSDT,ETHUSDT,1.0,2.546086684116351,0.0,0.0006608225024738926,3.0,-0.6446425734979405,0.3553574265020594
ADAUSDT,MATICUSDT,1.0,0.0,0.0,0.0010738432722644969,1.0,-0.48761613483403987,0.5123838651659602
ADAUSDT,SANDUSDT,1.0,0.0,0.0,0.009932288619218972,1.0,-0.6011208659415238,0.39887913405847614
ATOMUSDT,LINKUSDT,0.0,0.0,0.0,0.0015970382147020529,1.0,-0.4884234024727268,0.5115765975272732
ATOMUSDT,SANDUSDT,1.0,0.0,0.0,0.029548466200959148,1.0,-0.21818178134226535,0.7818182186577347
AVAXUSDT,ELFUSDT,1.0,1.7592865909451327,0.0,0.00200719933612656,2.0,0.34233000894180105,-0.6576699910581989
AVAXUSDT,MATICUSDT,0.0,-1.8296440146340212,0.0,0.001577448215888883,2.0,-0.5120140415511185,0.4879859584488815
AVAXUSDT,NEARUSDT,0.0,-3.0559906519416113,-6.858695249920182e-05,0.002473490209863078,4.0,-0.4026255952618149,-0.597374404738185
AVAXUSDT,SOLUSDT,0.0,0.0,0.0,0.001366264945712723,1.0,-0.5598220920715313,0.44017790792846867
AVAXUSDT,XRPUSDT,0.0,-1.8641356253849009,0.0,0.0010940529780149764,3.0,-0.45818974459868883,0.5418102554013111
BNBUSDT,ELFUSDT,1.0,0.0,0.0,0.004052769205124733,1.0,0.07336686168484333,0.9266331383151567
BNBUSDT,SANDUSDT,1.0,0.0,0.0,0.03632908519273492,1.0,-0.13795266244831558,0.8620473375516845
CRVUSDT,ELFUSDT,1.0,0.0,0.0,0.0029606001836053595,1.0,0.25299864760504254,0.7470013523949576
CRVUSDT,LINKUSDT,0.0,0.8900372531001394,4.3190986400113924e-05,0.0024617364170547835,5.0,-0.5163798569294793,0.48362014307052076
DOGEUSDT,ELFUSDT,1.0,0.0,0.0,0.002221797665388961,1.0,-0.276983001718812,0.723016998281188
DOGEUSDT,SANDUSDT,1.0,0.0,0.0,0.01650015433099319,1.0,0.4363181535733236,0.5636818464266765
DOTUSDT,ELFUSDT,1.0,-0.7848351531153127,0.0,0.0029391318969227403,3.0,-0.08414948492706965,0.9158505150729304
DOTUSDT,FTMUSDT,0.0,0.0,0.0,0.002609130499310365,1.0,-0.20316101617356083,0.7968389838264391
DOTUSDT,SANDUSDT,1.0,0.0,0.0,0.030080728383144576,1.0,-0.20519948974684468,0.7948005102531553
ELFUSDT,EOSUSDT,1.0,-0.8219280991719634,0.0,0.0021507532865214667,2.0,0.6889619041584254,-0.3110380958415746
ELFUSDT,LTCUSDT,1.0,1.3835713118362896,0.0,0.002847034314597138,3.0,-0.8151361032440979,0.18486389675590212
ELFUSDT,LUNAUSDT,1.0,0.0,0.0,0.003982759473621697,1.0,0.8832669684184976,0.11673303158150246
ELFUSDT,MATICUSDT,1.0,-0.5377827134381878,0.0,0.0024184889967766255,2.0,0.7185205197336209,-0.28147948026637926
ELFUSDT,NEARUSDT,1.0,-0.7324409176434652,0.0,0.003335966941824429,2.0,0.8731793434286547,-0.12682065657134536
