stock1,stock2,trade_capital,open,loss,reward,open_num,trading_history,trading history
AAVEUSDT,ATOMUSDT,112.9719423565817,1.5,1000,-2.3557241159176563,1,,"[{'time': 720, 'w1': -0.3727964024270211, 'stock1_payoff': -105.24042440514806, 'w2': 0.6272035975729788, 'stock2_payoff': 18.255560391948453, 'type': '上開倉'}, {'time': 878, 'w1': 0.3727964024270211, 'stock1_payoff': 102.25356098908266, 'w2': -0.6272035975729788, 'stock2_payoff': -17.624421091800706, 'type': '正常平倉'}]"
AAVEUSDT,CRVUSDT,60.654173767100836,1.5,1000,-1.1637205937432835,1,,"[{'time': 813, 'w1': -0.22362598541794926, 'stock1_payoff': -62.950714895152714, 'w2': 0.7763740145820508, 'stock2_payoff': 3.9985303614633967, 'type': '上開倉'}, {'time': 843, 'w1': 0.22362598541794926, 'stock1_payoff': 61.695177981322914, 'w2': -0.7763740145820508, 'stock2_payoff': -3.9067140413768797, 'type': '正常平倉'}]"
AAVEUSDT,MATICUSDT,39.57987715429976,1.5,1000,-0.12635034185551586,1,,"[{'time': 724, 'w1': -0.14697860980127092, 'stock1_payoff': -41.4479679639584, 'w2': 0.8530213901987291, 'stock2_payoff': 2.2767059867372015, 'type': '上開倉'}, {'time': 782, 'w1': 0.14697860980127092, 'stock1_payoff': 41.297741126880524, 'w2': -0.8530213901987291, 'stock2_payoff': -2.2528294915148437, 'type': '正常平倉'}]"
AAVEUSDT,NEARUSDT,96.10341471837451,1.5,1000,6.647002380192747,1,,"[{'time': 878, 'w1': 0.3197223933203865, 'stock1_payoff': 87.6959998329425, 'w2': -0.6802776066796136, 'stock2_payoff': -9.341572094924453, 'type': '下開倉'}, {'time': 1437, 'w1': -0.3197223933203865, 'stock1_payoff': -80.79384879206167, 'w2': 0.6802776066796136, 'stock2_payoff': 9.086423434236362, 'type': '尾盤強制平倉'}]"
ATOMUSDT,BTCUSDT,33171.48542431371,1.5,1000,-1070.504957999378,1,,"[{'time': 841, 'w1': -0.24727037216640566, 'stock1_payoff': -7.123859422114147, 'w2': -0.7527296278335943, 'stock2_payoff': -36850.08216759312, 'type': '上開倉'}, {'time': 1437, 'w1': 0.24727037216640566, 'stock1_payoff': 6.584808774439523, 'w2': 0.7527296278335943, 'stock2_payoff': 35780.11626024142, 'type': '尾盤強制平倉'}]"
ATOMUSDT,ETHUSDT,2329.7664257000424,1.5,1000,7.731037630241291,1,,"[{'time': 751, 'w1': 0.4084227529591045, 'stock1_payoff': 11.940680279332616, 'w2': 0.5915772470408955, 'stock2_payoff': 2317.8257454207096, 'type': '下開倉'}, {'time': 786, 'w1': -0.4084227529591045, 'stock1_payoff': -11.819754470636486, 'w2': -0.5915772470408955, 'stock2_payoff': -2310.2156335991644, 'type': '正常平倉'}]"
ATOMUSDT,TRXUSDT,12.579067524675756,1.5,1000,0.21820394330656903,1,,"[{'time': 720, 'w1': 0.430626676396404, 'stock1_payoff': 12.533938465529744, 'w2': 0.5693733236035959, 'stock2_payoff': 0.045129059146011966, 'type': '上開倉'}, {'time': 845, 'w1': -0.430626676396404, 'stock1_payoff': -12.315922944937155, 'w2': -0.5693733236035959, 'stock2_payoff': -0.044940636432031826, 'type': '正常平倉'}]"
AVAXUSDT,BUSDUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
AVAXUSDT,CRVUSDT,32.80211424828396,1.5,1000,0.05774573866995736,1,,"[{'time': 786, 'w1': 0.2560029664483747, 'stock1_payoff': 29.416630146810643, 'w2': -0.7439970335516254, 'stock2_payoff': -3.761649001637018, 'type': '下開倉'}, {'time': 812, 'w1': -0.2560029664483747, 'stock1_payoff': -29.40450072626032, 'w2': 0.7439970335516254, 'stock2_payoff': 3.807265319756652, 'type': '正常平倉'}]"
BCHUSDT,BUSDUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
