stock1,stock2,trade_capital,open,loss,reward,open_num,trading_history,trading history
ATOMUSDT,AVAXUSDT,45.37681484969015,1.5,1000,0.13607219865242826,1,,"[{'time': 781, 'w1': -0.7519859861671389, 'stock1_payoff': -20.56681672167125, 'w2': 0.24801401383286126, 'stock2_payoff': 26.866679800186027, 'type': '上開倉'}, {'time': 799, 'w1': 0.7519859861671389, 'stock1_payoff': 20.693646678098197, 'w2': -0.24801401383286126, 'stock2_payoff': -26.857437557960548, 'type': '正常平倉'}]"
ATOMUSDT,DOGEUSDT,12.561996385408081,1.5,1000,0.4296977763621952,1,,"[{'time': 773, 'w1': -0.5048527033989867, 'stock1_payoff': -13.832964073132235, 'w2': 0.4951472966010133, 'stock2_payoff': 0.1123287195890686, 'type': '上開倉'}, {'time': 1152, 'w1': 0.5048527033989867, 'stock1_payoff': 14.265900508932038, 'w2': -0.4951472966010133, 'stock2_payoff': -0.1155673790266765, 'type': '正常平倉'}]"
AVAXUSDT,BNBUSDT,347.42952858714347,1.5,1000,3.295756944913485,1,,"[{'time': 720, 'w1': 0.3967738887100717, 'stock1_payoff': 42.589213246778215, 'w2': -0.6032261112899283, 'stock2_payoff': -338.7114614892947, 'type': '上開倉'}, {'time': 737, 'w1': -0.3967738887100717, 'stock1_payoff': -43.061870141704084, 'w2': 0.6032261112899283, 'stock2_payoff': 342.4798753291341, 'type': '正常平倉'}]"
AVAXUSDT,DOTUSDT,47.55168681809871,1.5,1000,-0.5213493861179757,1,,"[{'time': 738, 'w1': -0.12825554804539768, 'stock1_payoff': -13.917009518406104, 'w2': 0.8717444519546023, 'stock2_payoff': 35.02637825153322, 'type': '上開倉'}, {'time': 1437, 'w1': 0.12825554804539768, 'stock1_payoff': 14.320023079362713, 'w2': -0.8717444519546023, 'stock2_payoff': -35.9507411986078, 'type': '尾盤強制平倉'}]"
AVAXUSDT,EOSUSDT,26.175887930894028,1.5,1000,0.22122529898707333,1,,"[{'time': 802, 'w1': -0.2359536482102551, 'stock1_payoff': -25.466477251332837, 'w2': 0.7640463517897449, 'stock2_payoff': 3.2560584046944734, 'type': '上開倉'}, {'time': 1126, 'w1': 0.2359536482102551, 'stock1_payoff': 25.68036923343543, 'w2': -0.7640463517897449, 'stock2_payoff': -3.248725087809995, 'type': '正常平倉'}]"
AVAXUSDT,ETHUSDT,2820.421325691969,1.5,1000,17.336658971782622,1,,"[{'time': 727, 'w1': 0.2494632122671577, 'stock1_payoff': 26.839341630103565, 'w2': -0.7505367877328423, 'stock2_payoff': -3103.9799822909613, 'type': '下開倉'}, {'time': 737, 'w1': -0.2494632122671577, 'stock1_payoff': -27.074242427354626, 'w2': 0.7505367877328423, 'stock2_payoff': 3121.551542059995, 'type': '正常平倉'}]"
AVAXUSDT,LINKUSDT,54.882183832083484,1.5,1000,-0.09031295506208892,1,,"[{'time': 726, 'w1': 0.3612046652901456, 'stock1_payoff': 38.865029609568595, 'w2': -0.6387953347098544, 'stock2_payoff': -17.796838025016545, 'type': '下開倉'}, {'time': 731, 'w1': -0.3612046652901456, 'stock1_payoff': -39.04983636451764, 'w2': 0.6387953347098544, 'stock2_payoff': 17.8913318249035, 'type': '正常平倉'}]"
BTCUSDT,DOTUSDT,23127.513290836985,1.5,1000,333.9521598146656,1,,"[{'time': 732, 'w1': -0.44855742759791145, 'stock1_payoff': -25672.655070801895, 'w2': 0.5514425724020886, 'stock2_payoff': 22.123727115277248, 'type': '上開倉'}, {'time': 1437, 'w1': 0.44855742759791145, 'stock1_payoff': 26007.224995187145, 'w2': -0.5514425724020886, 'stock2_payoff': -22.741491685862137, 'type': '尾盤強制平倉'}]"
BTCUSDT,EOSUSDT,6023.1604806924,1.5,1000,36.71681838866304,1,,"[{'time': 840, 'w1': -0.11598686972210018, 'stock1_payoff': -6688.176385896802, 'w2': 0.8840131302778999, 'stock2_payoff': 3.8017333852787543, 'type': '上開倉'}, {'time': 1437, 'w1': 0.11598686972210018, 'stock1_payoff': 6724.883887229078, 'w2': -0.8840131302778999, 'stock2_payoff': -3.7924163288921906, 'type': '尾盤強制平倉'}]"
BTCUSDT,ETHUSDT,24558.873370062436,1.5,1000,299.52225336076117,1,,"[{'time': 801, 'w1': -0.4319481928772471, 'stock1_payoff': -24664.23749380888, 'w2': 0.5680518071227529, 'stock2_payoff': 2361.0596256344425, 'type': '上開倉'}, {'time': 1437, 'w1': 0.4319481928772471, 'stock1_payoff': 25044.22655217529, 'w2': -0.5680518071227529, 'stock2_payoff': -2441.5264306400904, 'type': '尾盤強制平倉'}]"
