stock1,stock2,trade_capital,open,loss,reward,open_num,trading_history,trading history
AAVEUSDT,ELFUSDT,26.457762881625815,1.5,1000,0.05220639258541371,1,,"[{'time': 720, 'w1': 0.079541997261526, 'stock1_payoff': 25.891795070596594, 'w2': 0.9204580027384741, 'stock2_payoff': 0.5659678110292229, 'type': '上開倉'}, {'time': 1437, 'w1': -0.079541997261526, 'stock1_payoff': -25.835240710543644, 'w2': -0.9204580027384741, 'stock2_payoff': -0.5703157784967586, 'type': '尾盤強制平倉'}]"
AAVEUSDT,LINKUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
AAVEUSDT,SUSHIUSDT,106.7735271070465,1.5,1000,0.06958786571714981,1,,"[{'time': 720, 'w1': 0.3041118673841109, 'stock1_payoff': 98.99175806406933, 'w2': -0.695888132615889, 'stock2_payoff': -8.646410047752422, 'type': '下開倉'}, {'time': 807, 'w1': -0.3041118673841109, 'stock1_payoff': -98.98841283352809, 'w2': 0.695888132615889, 'stock2_payoff': 8.71265268292833, 'type': '正常平倉'}]"
AAVEUSDT,USDCUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
ADAUSDT,ETHUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
ADAUSDT,MATICUSDT,1.8452371560115963,1.5,1000,0.001671727300835757,1,,"[{'time': 735, 'w1': -0.4876161348340399, 'stock1_payoff': -0.9610914017578926, 'w2': 0.5123838651659602, 'stock2_payoff': 0.9802548944294929, 'type': '上開倉'}, {'time': 740, 'w1': 0.4876161348340399, 'stock1_payoff': 0.9601366493658877, 'w2': -0.5123838651659602, 'stock2_payoff': -0.9776284147366522, 'type': '正常平倉'}]"
ADAUSDT,SANDUSDT,2.1354501516522797,1.5,1000,0.04696478932687298,1,,"[{'time': 789, 'w1': 0.6011208659415238, 'stock1_payoff': 1.1800309170073742, 'w2': -0.39887913405847614, 'stock2_payoff': -1.0615769273832283, 'type': '下開倉'}, {'time': 1040, 'w1': -0.6011208659415238, 'stock1_payoff': -1.1968316440895739, 'w2': 0.39887913405847614, 'stock2_payoff': 1.125342443792301, 'type': '正常平倉'}]"
ATOMUSDT,LINKUSDT,33.42168419271292,1.5,1000,0.05969355099958307,1,,"[{'time': 725, 'w1': 0.4884234024727268, 'stock1_payoff': 18.605402775128027, 'w2': -0.5115765975272732, 'stock2_payoff': -16.462534908427653, 'type': '下開倉'}, {'time': 743, 'w1': -0.4884234024727268, 'stock1_payoff': -18.521015421765803, 'w2': 0.5115765975272732, 'stock2_payoff': 16.43784110606501, 'type': '正常平倉'}]"
ATOMUSDT,SANDUSDT,10.047413788692053,1.5,1000,0.07422192784498849,1,,"[{'time': 827, 'w1': 0.21818178134226532, 'stock1_payoff': 8.221829157215309, 'w2': -0.7818182186577347, 'stock2_payoff': -2.0284273683074927, 'type': '下開倉'}, {'time': 1034, 'w1': -0.21818178134226532, 'stock1_payoff': -8.275634966312124, 'w2': 0.7818182186577347, 'stock2_payoff': 2.156455105249296, 'type': '正常平倉'}]"
AVAXUSDT,ELFUSDT,20.818893443958263,1.5,1000,0.38514497278139176,1,,"[{'time': 720, 'w1': -0.34233000894180105, 'stock1_payoff': -22.682786392483738, 'w2': 0.6576699910581989, 'stock2_payoff': 0.4043856907228985, 'type': '下開倉'}, {'time': 1163, 'w1': 0.34233000894180105, 'stock1_payoff': 23.06919652502693, 'w2': -0.6576699910581989, 'stock2_payoff': -0.40565085048469707, 'type': '正常平倉'}]"
AVAXUSDT,MATICUSDT,34.71137405598535,1.5,1000,0.06523286544926077,1,,"[{'time': 720, 'w1': 0.5120140415511185, 'stock1_payoff': 33.87516131758735, 'w2': -0.4879859584488815, 'stock2_payoff': -0.9291252648866705, 'type': '下開倉'}, {'time': 792, 'w1': -0.5120140415511185, 'stock1_payoff': -33.81340730403587, 'w2': 0.4879859584488815, 'stock2_payoff': 0.9326041167844525, 'type': '正常平倉'}]"
AVAXUSDT,SOLUSDT,118.0925310688769,1.5,1000,0.5801884814675091,1,,"[{'time': 720, 'w1': 0.5598220920715313, 'stock1_payoff': 37.03817110292868, 'w2': -0.4401779079284687, 'stock2_payoff': -90.0603999621647, 'type': '下開倉'}, {'time': 810, 'w1': -0.5598220920715313, 'stock1_payoff': -36.88107942567248, 'w2': 0.4401779079284687, 'stock2_payoff': 90.483496766376, 'type': '正常平倉'}]"
AVAXUSDT,XRPUSDT,30.905365373676464,1.5,1000,0.05488021590773662,1,,"[{'time': 736, 'w1': 0.4581897445986888, 'stock1_payoff': 30.364438268991456, 'w2': -0.5418102554013111, 'stock2_payoff': -0.6010301163166744, 'type': '下開倉'}, {'time': 781, 'w1': -0.4581897445986888, 'stock1_payoff': -30.309251605203265, 'w2': 0.5418102554013111, 'stock2_payoff': 0.6007236684362195, 'type': '正常平倉'}]"
BNBUSDT,ELFUSDT,40.4800756020784,1.5,1000,-0.7686544084988087,1,,"[{'time': 720, 'w1': 0.07336686168484333, 'stock1_payoff': 39.91031084653379, 'w2': 0.9266331383151568, 'stock2_payoff': 0.5697647555446119, 'type': '上開倉'}, {'time': 1437, 'w1': -0.07336686168484333, 'stock1_payoff': -40.67458811807714, 'w2': -0.9266331383151568, 'stock2_payoff': -0.5741418925000712, 'type': '尾盤強制平倉'}]"
BNBUSDT,SANDUSDT,79.32630985970317,1.5,1000,0.08534667173995203,1,,"[{'time': 952, 'w1': 0.13795266244831558, 'stock1_payoff': 77.33045476143664, 'w2': -0.8620473375516845, 'stock2_payoff': -2.2176167758517082, 'type': '下開倉'}, {'time': 1034, 'w1': -0.13795266244831558, 'stock1_payoff': -77.40523889974988, 'w2': 0.8620473375516845, 'stock2_payoff': 2.377747585904894, 'type': '正常平倉'}]"
CRVUSDT,ELFUSDT,1.5511333923721777,1.5,1000,0.008746125097545798,1,,"[{'time': 720, 'w1': 0.2529986476050425, 'stock1_payoff': 1.09181996471657, 'w2': 0.7470013523949576, 'stock2_payoff': 0.4593134276556077, 'type': '上開倉'}, {'time': 1437, 'w1': -0.2529986476050425, 'stock1_payoff': -1.0795452293307162, 'w2': -0.7470013523949576, 'stock2_payoff': -0.46284203794391576, 'type': '尾盤強制平倉'}]"
