stock1,stock2,trade_capital,open,loss,reward,open_num,trading_history,trading history
AAVEUSDT,BTCUSDT,45289.87741152623,1.5,1000,235.17883962777384,1,,"[{'time': 720, 'w1': -0.2137067643586208, 'stock1_payoff': -54.30288882352554, 'w2': 0.7862932356413793, 'stock2_payoff': 45241.00481158505, 'type': '上開倉'}, {'time': 959, 'w1': 0.2137067643586208, 'stock1_payoff': 54.98962482545375, 'w2': -0.7862932356413793, 'stock2_payoff': -45006.512707959206, 'type': '正常平倉'}]"
AAVEUSDT,SANDUSDT,112.35652157826568,1.5,1000,0.566882662470447,1,,"[{'time': 722, 'w1': -0.4747395482256785, 'stock1_payoff': -120.72626711379004, 'w2': 0.5252604517743216, 'stock2_payoff': 3.70288117585464, 'type': '上開倉'}, {'time': 778, 'w1': 0.4747395482256785, 'stock1_payoff': 121.25621887147437, 'w2': -0.5252604517743216, 'stock2_payoff': -3.665950271068523, 'type': '正常平倉'}]"
ADAUSDT,CRVUSDT,2.195770033558749,1.5,1000,0.018167217945382896,1,,"[{'time': 720, 'w1': 0.7724987722852531, 'stock1_payoff': 1.2256592983375254, 'w2': -0.2275012277147469, 'stock2_payoff': -1.0779008169124709, 'type': '下開倉'}, {'time': 824, 'w1': -0.7724987722852531, 'stock1_payoff': -1.2290455467058377, 'w2': 0.2275012277147469, 'stock2_payoff': 1.099454283226166, 'type': '正常平倉'}]"
AVAXUSDT,CRVUSDT,83.17684437483243,1.5,1000,1.4090552484390244,1,,"[{'time': 754, 'w1': -0.7754807886831582, 'stock1_payoff': -91.22755998068673, 'w2': 0.22451921131684185, 'stock2_payoff': 1.0720403922143622, 'type': '上開倉'}, {'time': 861, 'w1': 0.7754807886831582, 'stock1_payoff': 92.65484012706598, 'w2': -0.22451921131684185, 'stock2_payoff': -1.090265290154584, 'type': '正常平倉'}]"
BCHUSDT,SANDUSDT,375.41926517708845,1.5,1000,4.434460390910351,1,,"[{'time': 731, 'w1': 0.6464819618564096, 'stock1_payoff': 373.1706253159666, 'w2': -0.35351803814359034, 'stock2_payoff': -2.4984887345798246, 'type': '下開倉'}, {'time': 1437, 'w1': -0.6464819618564096, 'stock1_payoff': -368.62401465052477, 'w2': 0.35351803814359034, 'stock2_payoff': 2.386338460048329, 'type': '尾盤強制平倉'}]"
BTCUSDT,LTCUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
CRVUSDT,SANDUSDT,5.992710445087711,1.5,1000,0.04828572230937489,1,,"[{'time': 721, 'w1': -0.3737970510757103, 'stock1_payoff': -1.775535992609624, 'w2': 0.6262029489242897, 'stock2_payoff': 4.394728051739049, 'type': '上開倉'}, {'time': 781, 'w1': 0.3737970510757103, 'stock1_payoff': 1.781830361152688, 'w2': -0.6262029489242897, 'stock2_payoff': -4.352736697972738, 'type': '正常平倉'}]"
FTMUSDT,SANDUSDT,4.560732228604076,1.5,1000,0.008683367649875207,1,,"[{'time': 724, 'w1': -0.4899119181413639, 'stock1_payoff': -1.0640886862030423, 'w2': 0.5100880818586362, 'stock2_payoff': 3.603052411021338, 'type': '下開倉'}, {'time': 758, 'w1': 0.4899119181413639, 'stock1_payoff': 1.0724717649991267, 'w2': -0.5100880818586362, 'stock2_payoff': -3.6027521221675474, 'type': '正常平倉'}]"
LINKUSDT,SUSHIUSDT,15.863688124028972,1.5,1000,-0.2032698172376204,1,,"[{'time': 725, 'w1': 0.4810598377102458, 'stock1_payoff': 12.320676060011904, 'w2': -0.5189401622897541, 'stock2_payoff': -3.936680071130075, 'type': '下開倉'}, {'time': 903, 'w1': -0.4810598377102458, 'stock1_payoff': -12.647063133402362, 'w2': 0.5189401622897541, 'stock2_payoff': 4.059797327282913, 'type': '正常平倉'}]"
LTCUSDT,SUSHIUSDT,106.16605883133735,1.5,1000,-2.9341929180058037,1,,"[{'time': 720, 'w1': 0.4936720209847996, 'stock1_payoff': 102.72692729947241, 'w2': -0.5063279790152004, 'stock2_payoff': -3.821257257627718, 'type': '下開倉'}, {'time': 902, 'w1': -0.4936720209847996, 'stock1_payoff': -105.79391409704256, 'w2': 0.5063279790152004, 'stock2_payoff': 3.9540511371920664, 'type': '正常平倉'}]"
LTCUSDT,UNIUSDT,120.214601538744,1.5,1000,0.6318962423421315,1,,"[{'time': 720, 'w1': 0.5364292713870067, 'stock1_payoff': 111.62417236681662, 'w2': -0.4635707286129934, 'stock2_payoff': -9.544921302141535, 'type': '下開倉'}, {'time': 975, 'w1': -0.5364292713870067, 'stock1_payoff': -110.98721624997168, 'w2': 0.4635707286129934, 'stock2_payoff': 9.539861427638725, 'type': '正常平倉'}]"
SANDUSDT,SOLUSDT,143.06163110596313,1.5,1000,-1.1066095860559781,1,,"[{'time': 720, 'w1': -0.31954798515331234, 'stock1_payoff': -2.2352062013489045, 'w2': 0.6804520148466877, 'stock2_payoff': 141.04994552474912, 'type': '上開倉'}, {'time': 1437, 'w1': 0.31954798515331234, 'stock1_payoff': 2.157031790532207, 'w2': -0.6804520148466877, 'stock2_payoff': -142.0783806999884, 'type': '尾盤強制平倉'}]"
SANDUSDT,YFIUSDT,15564.084552313701,1.5,1000,-112.13427907955689,1,,"[{'time': 722, 'w1': 0.42391063203509577, 'stock1_payoff': 2.988404503527742, 'w2': -0.5760893679649042, 'stock2_payoff': -17290.106830900193, 'type': '下開倉'}, {'time': 789, 'w1': -0.42391063203509577, 'stock1_payoff': -2.9382517638248595, 'w2': 0.5760893679649042, 'stock2_payoff': 17177.922399080933, 'type': '正常平倉'}]"
