stock1,stock2,trade_capital,open,loss,reward,open_num,trading_history,trading history
AAVEUSDT,CRVUSDT,179.90371470496453,1.5,1000,0.596863742980352,1,,"[{'time': 725, 'w1': -0.7299435604485152, 'stock1_payoff': -198.47165408595126, 'w2': 0.2700564395514849, 'stock2_payoff': 1.279226027608396, 'type': '上開倉'}, {'time': 945, 'w1': 0.7299435604485152, 'stock1_payoff': 199.0485649789518, 'w2': -0.2700564395514849, 'stock2_payoff': -1.2592731776285742, 'type': '正常平倉'}]"
AAVEUSDT,DOTUSDT,79.56617590288633,1.5,1000,0.4869902969507933,1,,"[{'time': 754, 'w1': -0.21504993079943427, 'stock1_payoff': -57.76241141272805, 'w2': -0.7849500692005658, 'stock2_payoff': -30.644450701590088, 'type': '上開倉'}, {'time': 782, 'w1': 0.21504993079943427, 'stock1_payoff': 58.0837497718251, 'w2': 0.7849500692005658, 'stock2_payoff': 30.810102639443834, 'type': '正常平倉'}]"
AAVEUSDT,FTMUSDT,175.6439638164719,1.5,1000,-2.0507939129292745,1,,"[{'time': 725, 'w1': -0.7152597447041626, 'stock1_payoff': -194.4791245850618, 'w2': 0.2847402552958373, 'stock2_payoff': 0.612751689916268, 'type': '上開倉'}, {'time': 1437, 'w1': 0.7152597447041626, 'stock1_payoff': 192.47335744597518, 'w2': -0.2847402552958373, 'stock2_payoff': -0.6577784637589137, 'type': '尾盤強制平倉'}]"
ADAUSDT,DOTUSDT,31.846081616744033,1.5,1000,-0.9937763719244761,1,,"[{'time': 805, 'w1': -0.20321997612977566, 'stock1_payoff': -0.3611218975826113, 'w2': 0.7967800238702244, 'stock2_payoff': 31.521071908919684, 'type': '上開倉'}, {'time': 1437, 'w1': 0.20321997612977566, 'stock1_payoff': 0.3548985906436012, 'w2': -0.7967800238702244, 'stock2_payoff': -32.50862497390515, 'type': '尾盤強制平倉'}]"
ATOMUSDT,DOTUSDT,34.42771431314772,1.5,1000,0.0992851366669143,1,,"[{'time': 767, 'w1': 0.17958398910411294, 'stock1_payoff': 5.608961098407888, 'w2': -0.8204160108958871, 'stock2_payoff': -32.02083690526648, 'type': '上開倉'}, {'time': 782, 'w1': -0.17958398910411294, 'stock1_payoff': -5.69101661470934, 'w2': 0.8204160108958871, 'stock2_payoff': 32.202177558234844, 'type': '正常平倉'}]"
BCHUSDT,DOTUSDT,210.6361974440623,1.5,1000,2.38962653377234,1,,"[{'time': 805, 'w1': -0.3672100900528325, 'stock1_payoff': -206.22518657367075, 'w2': 0.6327899099471676, 'stock2_payoff': 25.033529527758617, 'type': '上開倉'}, {'time': 1437, 'w1': 0.3672100900528325, 'stock1_payoff': 209.3991119055289, 'w2': -0.6327899099471676, 'stock2_payoff': -25.817828325844435, 'type': '尾盤強制平倉'}]"
BTCUSDT,UNIUSDT,12263.931609531108,1.5,1000,-144.72680738588437,1,,"[{'time': 754, 'w1': 0.21846877282786592, 'stock1_payoff': 12249.055162621886, 'w2': -0.7815312271721341, 'stock2_payoff': -16.529385454690633, 'type': '下開倉'}, {'time': 782, 'w1': -0.21846877282786592, 'stock1_payoff': -12393.936658483564, 'w2': 0.7815312271721341, 'stock2_payoff': 16.684073930484818, 'type': '正常平倉'}]"
DOTUSDT,FTMUSDT,35.39243126899507,1.5,1000,0.12038690902209578,1,,"[{'time': 749, 'w1': 0.8973489920401982, 'stock1_payoff': 35.16811651567142, 'w2': 0.10265100795980173, 'stock2_payoff': 0.22431475332364606, 'type': '下開倉'}, {'time': 753, 'w1': -0.8973489920401982, 'stock1_payoff': -35.05045162909015, 'w2': -0.10265100795980173, 'stock2_payoff': -0.221592730882824, 'type': '正常平倉'}]"
DOTUSDT,LTCUSDT,77.44459028349911,1.5,1000,-0.13936077350460963,1,,"[{'time': 721, 'w1': -0.755247552576291, 'stock1_payoff': -29.51507435468145, 'w2': 0.24475244742370905, 'stock2_payoff': 50.8810233642858, 'type': '上開倉'}, {'time': 749, 'w1': 0.755247552576291, 'stock1_payoff': 29.599001238961492, 'w2': -0.24475244742370905, 'stock2_payoff': -51.104311022070455, 'type': '正常平倉'}]"
DOTUSDT,POWRUSDT,29.52915712665896,1.5,1000,0.14390561823891146,1,,"[{'time': 720, 'w1': -0.8360455326308971, 'stock1_payoff': -32.672659415215456, 'w2': 0.16395446736910296, 'stock2_payoff': 0.12376365296504527, 'type': '上開倉'}, {'time': 782, 'w1': 0.8360455326308971, 'stock1_payoff': 32.81565246288899, 'w2': -0.16395446736910296, 'stock2_payoff': -0.12285108239966884, 'type': '正常平倉'}]"
DOTUSDT,YFIUSDT,7448.873725331201,1.5,1000,17.6844504547259,1,,"[{'time': 805, 'w1': 0.7384034442558014, 'stock1_payoff': 29.21166114472273, 'w2': -0.2615965557441985, 'stock2_payoff': -8244.068960207198, 'type': '下開倉'}, {'time': 1437, 'w1': -0.7384034442558014, 'stock1_payoff': -30.126860525636694, 'w2': 0.2615965557441985, 'stock2_payoff': 8262.668610042838, 'type': '尾盤強制平倉'}]"
EOSUSDT,SOLUSDT,47.291419436119824,1.5,1000,-0.2256128152125667,1,,"[{'time': 738, 'w1': -0.7905750606773159, 'stock1_payoff': -3.2516352245658005, 'w2': 0.20942493932268408, 'stock2_payoff': 44.364947734010606, 'type': '上開倉'}, {'time': 787, 'w1': 0.7905750606773159, 'stock1_payoff': 3.266492501681109, 'w2': -0.20942493932268408, 'stock2_payoff': -44.60541782633848, 'type': '正常平倉'}]"
ETHUSDT,LINKUSDT,1186.2201538340887,1.5,1000,-43.48646098048731,1,,"[{'time': 720, 'w1': 0.2829451553106558, 'stock1_payoff': 1169.0538608522259, 'w2': -0.7170548446893442, 'stock2_payoff': -19.07365886873656, 'type': '下開倉'}, {'time': 891, 'w1': -0.2829451553106558, 'stock1_payoff': -1212.8840205608697, 'w2': 0.7170548446893442, 'stock2_payoff': 19.417357596893055, 'type': '正常平倉'}]"
ETHUSDT,UNIUSDT,1125.0297893969957,1.5,1000,-6.309466110610499,1,,"[{'time': 753, 'w1': 0.2686253870855559, 'stock1_payoff': 1111.0685794110718, 'w2': -0.7313746129144442, 'stock2_payoff': -15.512455539915361, 'type': '下開倉'}, {'time': 782, 'w1': -0.2686253870855559, 'stock1_payoff': -1117.4789240220416, 'w2': 0.7313746129144442, 'stock2_payoff': 15.61333404027465, 'type': '正常平倉'}]"
ETHUSDT,YFIUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
FTMUSDT,LINKUSDT,21.1325475322007,1.5,1000,0.09390698756548949,1,,"[{'time': 753, 'w1': -0.12079317937133735, 'stock1_payoff': -0.26075623630890593, 'w2': -0.8792068206286626, 'stock2_payoff': -23.21985213280298, 'type': '上開倉'}, {'time': 787, 'w1': 0.12079317937133735, 'stock1_payoff': 0.2665886806179203, 'w2': 0.8792068206286626, 'stock2_payoff': 23.307926676059456, 'type': '正常平倉'}]"
LINKUSDT,POWRUSDT,20.977756836732432,1.5,1000,0.10603661917302311,1,,"[{'time': 720, 'w1': -0.8722352364550678, 'stock1_payoff': -23.201457289704805, 'w2': 0.1277647635449322, 'stock2_payoff': 0.09644527599810877, 'type': '下開倉'}, {'time': 854, 'w1': 0.8722352364550678, 'stock1_payoff': 23.306003405146313, 'w2': -0.1277647635449322, 'stock2_payoff': -0.0949547722665936, 'type': '正常平倉'}]"
LINKUSDT,UNIUSDT,21.987211175246355,1.5,1000,0.14443790752395813,1,,"[{'time': 738, 'w1': -0.6049592890666564, 'stock1_payoff': -16.04352034604773, 'w2': -0.3950407109333437, 'stock2_payoff': -8.386714293114887, 'type': '上開倉'}, {'time': 799, 'w1': 0.6049592890666564, 'stock1_payoff': 16.097981806045954, 'w2': 0.3950407109333437, 'stock2_payoff': 8.476690740640619, 'type': '正常平倉'}]"
LUNAUSDT,SUSHIUSDT,22.256429671220104,1.5,1000,-0.5718494624593644,1,,"[{'time': 782, 'w1': 0.4208476545684252, 'stock1_payoff': 17.401160423614968, 'w2': 0.5791523454315748, 'stock2_payoff': 4.855269247605137, 'type': '上開倉'}, {'time': 1437, 'w1': -0.4208476545684252, 'stock1_payoff': -17.97440332661744, 'w2': -0.5791523454315748, 'stock2_payoff': -4.853875807062028, 'type': '尾盤強制平倉'}]"
MATICUSDT,UNIUSDT,14.66209396282508,1.5,1000,0.0852050665820599,1,,"[{'time': 721, 'w1': 0.25478946237552685, 'stock1_payoff': 0.40323553591841227, 'w2': -0.7452105376244731, 'stock2_payoff': -15.843176029896298, 'type': '下開倉'}, {'time': 787, 'w1': -0.25478946237552685, 'stock1_payoff': -0.4058796135642143, 'w2': 0.7452105376244731, 'stock2_payoff': 15.93102517412416, 'type': '正常平倉'}]"
NEARUSDT,UNIUSDT,18.901713062730177,1.5,1000,-0.5197359631068175,1,,"[{'time': 787, 'w1': -0.1904515439671257, 'stock1_payoff': -1.7725325197020392, 'w2': 0.8095484560328743, 'stock2_payoff': 17.30643379499834, 'type': '上開倉'}, {'time': 1437, 'w1': 0.1904515439671257, 'stock1_payoff': 1.8940520318457035, 'w2': -0.8095484560328743, 'stock2_payoff': -17.947689270248823, 'type': '尾盤強制平倉'}]"
UNIUSDT,XRPUSDT,16.01550088712074,1.5,1000,-0.6009353592230319,1,,"[{'time': 782, 'w1': 0.7387568869460355, 'stock1_payoff': 15.77093030954188, 'w2': -0.2612431130539645, 'stock2_payoff': -0.2717450861987339, 'type': '下開倉'}, {'time': 1437, 'w1': -0.7387568869460355, 'stock1_payoff': -16.378240183593608, 'w2': 0.2612431130539645, 'stock2_payoff': 0.2781196010274298, 'type': '尾盤強制平倉'}]"
UNIUSDT,YFIUSDT,7145.254112433105,1.5,1000,-25.625828069395578,1,,"[{'time': 754, 'w1': -0.7720206547916016, 'stock1_payoff': -16.328236848842373, 'w2': 0.22797934520839835, 'stock2_payoff': 7130.558699269147, 'type': '上開倉'}, {'time': 781, 'w1': 0.7720206547916016, 'stock1_payoff': 16.403956634664336, 'w2': -0.22797934520839835, 'stock2_payoff': -7156.2602471243645, 'type': '正常平倉'}]"
