stock1,stock2,trade_capital,open,loss,reward,open_num,trading_history,trading history
ADAUSDT,ATOMUSDT,3.7892815073486217,1.5,1000,0.03083948510789747,1,,"[{'time': 725, 'w1': -0.8959077623810551, 'stock1_payoff': -1.2954826244030055, 'w2': 0.10409223761894493, 'stock2_payoff': 2.6233471453859165, 'type': '上開倉'}, {'time': 1437, 'w1': 0.8959077623810551, 'stock1_payoff': 1.2344981830177273, 'w2': -0.10409223761894493, 'stock2_payoff': -2.531523218892741, 'type': '尾盤強制平倉'}]"
ADAUSDT,AVAXUSDT,15.520880150466338,1.5,1000,0.11268878478312305,1,,"[{'time': 727, 'w1': -0.8283132453784217, 'stock1_payoff': -1.194427699835684, 'w2': -0.17168675462157834, 'stock2_payoff': -16.050994689571358, 'type': '上開倉'}, {'time': 898, 'w1': 0.8283132453784217, 'stock1_payoff': 1.200906766041034, 'w2': 0.17168675462157834, 'stock2_payoff': 16.15720440814913, 'type': '正常平倉'}]"
ADAUSDT,DOTUSDT,4.127919583682911,1.5,1000,-0.13877628653882534,1,,"[{'time': 726, 'w1': -0.9003329346015005, 'stock1_payoff': -1.2991804246299654, 'w2': 0.09966706539849944, 'stock2_payoff': 2.9586572015159422, 'type': '上開倉'}, {'time': 1437, 'w1': 0.9003329346015005, 'stock1_payoff': 1.2405957605754456, 'w2': -0.09966706539849944, 'stock2_payoff': -3.038848824000248, 'type': '尾盤強制平倉'}]"
ADAUSDT,ELFUSDT,0.9804369547752515,1.5,1000,-0.06675915649711742,1,,"[{'time': 721, 'w1': -0.6050953999500043, 'stock1_payoff': -0.8755730437276561, 'w2': -0.39490460004999584, 'stock2_payoff': -0.21380135046706775, 'type': '下開倉'}, {'time': 1437, 'w1': 0.6050953999500043, 'stock1_payoff': 0.8337791044531093, 'w2': 0.39490460004999584, 'stock2_payoff': 0.1888361332444971, 'type': '尾盤強制平倉'}]"
ADAUSDT,SANDUSDT,2.0796838530712582,1.5,1000,0.00029022044684456905,1,,"[{'time': 721, 'w1': -0.8206368111342279, 'stock1_payoff': -1.1874614657112277, 'w2': 0.1793631888657719, 'stock2_payoff': 1.0109685339311532, 'type': '上開倉'}, {'time': 1437, 'w1': 0.8206368111342279, 'stock1_payoff': 1.1307800811661868, 'w2': -0.1793631888657719, 'stock2_payoff': -0.9539969289392677, 'type': '尾盤強制平倉'}]"
ADAUSDT,TRXUSDT,1.1246109936062223,1.5,1000,0.012122279783030102,1,,"[{'time': 740, 'w1': -0.8672242415223638, 'stock1_payoff': -1.237528992652413, 'w2': -0.13277575847763626, 'stock2_payoff': -0.01203877802116728, 'type': '下開倉'}, {'time': 851, 'w1': 0.8672242415223638, 'stock1_payoff': 1.249527473645996, 'w2': 0.13277575847763626, 'stock2_payoff': 0.012162576810614244, 'type': '正常平倉'}]"
ATOMUSDT,BNBUSDT,560.5894211982602,1.5,1000,1.0719639464451334,1,,"[{'time': 720, 'w1': 0.04907925755904816, 'stock1_payoff': 1.2422929403531882, 'w2': 0.950920742440952, 'stock2_payoff': 559.347128257907, 'type': '上開倉'}, {'time': 726, 'w1': -0.04907925755904816, 'stock1_payoff': -1.231889364732109, 'w2': -0.950920742440952, 'stock2_payoff': -558.285567887083, 'type': '正常平倉'}]"
ATOMUSDT,DOGEUSDT,4.948206979959293,1.5,1000,-0.07960374205437085,1,,"[{'time': 720, 'w1': -0.2105752462575486, 'stock1_payoff': -5.338082492628857, 'w2': 0.7894247537424515, 'stock2_payoff': 0.14393273659332162, 'type': '上開倉'}, {'time': 728, 'w1': 0.2105752462575486, 'stock1_payoff': 5.256484584704057, 'w2': -0.7894247537424515, 'stock2_payoff': -0.14193857072289276, 'type': '正常平倉'}]"
ATOMUSDT,SOLUSDT,84.7676830119043,1.5,1000,-0.4210222857553152,1,,"[{'time': 720, 'w1': 0.6226664133671517, 'stock1_payoff': 15.76091668848901, 'w2': -0.3773335866328483, 'stock2_payoff': -76.67418480379476, 'type': '下開倉'}, {'time': 736, 'w1': -0.6226664133671517, 'stock1_payoff': -15.51684702110942, 'w2': 0.3773335866328483, 'stock2_payoff': 76.00909285065985, 'type': '正常平倉'}]"
AVAXUSDT,BUSDUSDT,0.0,1.5,1000,0.0,0,,"[{'time': 0, 'type': '配對波動太小，不開倉'}]"
