S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,ETCUSDT,1.0,0.8662834473595503,5.2072954177363754e-05,0.0018726352828140752,5.0,-0.36062359438043495,0.639376405619565
ARUSDT,AVAXUSDT,0.0,0.0,0.0,0.005149737871342022,1.0,-0.5095362655696847,0.49046373443031527
ARUSDT,BTGUSDT,0.0,-2.6923672532741683,0.0,0.008256767998070381,3.0,-0.7255330077280947,-0.27446699227190535
ARUSDT,DCRUSDT,1.0,-2.919142774414789,0.0,0.009320653733067239,3.0,-0.7600306648058496,-0.23996933519415053
ARUSDT,DOTUSDT,0.0,-0.6216108844696075,0.00015772875948540482,0.006272300322978431,5.0,-0.6616820764178796,0.3383179235821204
ARUSDT,FILUSDT,0.0,0.0,0.0,0.0063964219554297945,1.0,-0.6354278258003561,0.36457217419964394
ARUSDT,TORNUSDT,0.0,-0.11840406051205461,0.00023435766317284805,0.006656739767529219,4.0,-0.6337214015318011,0.3662785984681989
ARUSDT,TRBUSDT,0.0,-1.0640792599348354,0.0,0.009091691823834371,3.0,-0.7909931364028361,0.20900686359716394
ARUSDT,WNXMUSDT,0.0,-0.21764524895860454,0.0001876076433643068,0.0064387944253480435,5.0,-0.6644840407079882,0.33551595929201183
ARUSDT,ZENUSDT,0.0,0.0,0.0,0.00629245086533821,1.0,-0.639105611845908,0.360894388154092
ATOMUSDT,DOTUSDT,0.0,0.0,0.0,0.0018967174251029763,1.0,-0.5395606828990042,0.4604393171009959
ATOMUSDT,FILUSDT,0.0,0.915674487646318,0.0,0.0021396784262005075,3.0,-0.4907354338908738,0.5092645661091262
ATOMUSDT,FTTUSDT,0.0,0.0,0.0,0.0019953800708377403,1.0,-0.5812130897821569,0.4187869102178432
ATOMUSDT,LUNAUSDT,0.0,0.0,0.0,0.0019353784656767996,1.0,-0.4196542086405256,0.5803457913594744
ATOMUSDT,WNXMUSDT,0.0,0.0,0.0,0.0023245997359460546,1.0,-0.6314592764272292,0.36854072357277085
AVAXUSDT,DOTUSDT,0.0,-0.16426002233299292,5.949324196302325e-05,0.0019412376289091122,5.0,-0.561741561539834,0.43825843846016604
AVAXUSDT,HNTUSDT,0.0,-0.35086679649077923,7.835305059639335e-05,0.0020784144336156098,5.0,-0.5756749060706831,0.424325093929317
AVAXUSDT,LUNAUSDT,0.0,0.0,0.0,0.0022144560432522027,1.0,-0.41057268857953483,0.5894273114204652
AVAXUSDT,TORNUSDT,0.0,0.567830362205616,0.00017140047687457622,0.0038384541278530934,5.0,-0.5127899617861896,0.48721003821381037
AVAXUSDT,TRBUSDT,0.0,0.0,0.0,0.002345447736294267,1.0,-0.6034898779139888,0.39651012208601116
AXSUSDT,TORNUSDT,0.0,-1.5601576097052037,0.0,0.00474353350211629,2.0,0.42677404281616343,-0.5732259571838365
DCRUSDT,DOTUSDT,0.0,-2.8137302951876135,-0.00025841837708509975,0.0028640991833456374,5.0,-0.7329339272446961,0.2670660727553039
DCRUSDT,FILUSDT,0.0,1.378351088597321,0.00021395909541975316,0.0022506952994219994,4.0,0.6104759619443654,-0.38952403805563457
DCRUSDT,NEOUSDT,1.0,0.0,0.0,0.003095188425429819,1.0,-0.4152316819768153,0.5847683180231846
DCRUSDT,TORNUSDT,0.0,0.0,0.0,0.004644222213822945,1.0,-0.4337034348531524,0.5662965651468476
DOTUSDT,ETCUSDT,0.0,-0.7329638578953577,0.0,0.0012261058970520927,2.0,0.46570099745461774,-0.5342990025453822
DOTUSDT,FTTUSDT,0.0,0.7908654044745989,6.463591163160371e-05,0.0012259016312075387,5.0,-0.4078327840444774,0.5921672159555227
DOTUSDT,LUNAUSDT,0.0,0.0,0.0,0.0020164368210232953,1.0,-0.38162237277522165,0.6183776272247783
DOTUSDT,NEOUSDT,0.0,0.952348703355231,0.0,0.001931266071174211,3.0,-0.405175046904882,0.5948249530951181
DOTUSDT,TORNUSDT,0.0,1.0275610914876083,0.00015158259020434187,0.00420578486186113,5.0,-0.41666225094180115,0.5833377490581989
