S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,FILUSDT,0.0,1.1167121105820488,-0.0002974764229634453,0.006501290713158589,5.0,-0.41602969034565523,0.5839703096543448
ADAUPUSDT,NMRUSDT,4.0,0.0,0.0,0.014037458673421264,1.0,0.48336399621085263,-0.5166360037891473
ATOMUSDT,DCRUSDT,0.0,-2.757538297096595,0.0,0.002268052597912136,2.0,0.2983365498275801,-0.7016634501724199
ATOMUSDT,FILUSDT,0.0,0.0,0.0,0.004292844529359027,1.0,-0.6227918095053472,0.3772081904946529
ATOMUSDT,LUNAUSDT,0.0,0.0,0.0,0.0030577621490280645,1.0,-0.4774461779763956,0.5225538220236045
ATOMUSDT,WNXMUSDT,1.0,0.0,0.0,0.004294790013487911,1.0,-0.5696564215994907,0.43034357840050935
AVAXUSDT,AXSUSDT,0.0,-2.485793351947025,0.0,0.006726334685393585,2.0,-0.8242427744052723,0.17575722559472776
AVAXUSDT,DCRUSDT,0.0,0.0,0.0,0.004568098997518729,1.0,-0.6028768615143578,0.3971231384856421
AVAXUSDT,ETCUSDT,0.0,-3.374006583057348,0.0,0.008164557678378016,3.0,-0.8560481139828949,-0.14395188601710518
AVAXUSDT,LINKUSDT,0.0,-2.0726029297849067,0.0,0.006259232608708412,3.0,-0.8032932145677079,0.19670678543229211
AVAXUSDT,NMRUSDT,3.0,-3.699568206686438,0.00035131827470594423,0.008257688938847702,5.0,-0.691870910048199,-0.30812908995180094
AXSUSDT,NMRUSDT,4.0,0.0,0.0,,1.0,0.6750357615103572,-0.3249642384896429
DCRUSDT,DOTUSDT,0.0,-2.612468807665285,0.0,0.0022715460351344394,3.0,-0.7083740929775791,0.2916259070224209
DCRUSDT,FTTUSDT,0.0,-3.1797731235312985,0.00014906880845321833,0.0020643949920914327,5.0,-0.7726582753742708,0.22734172462572924
DCRUSDT,LUNAUSDT,0.0,-2.416079951493955,0.0,0.0018855169433279978,3.0,-0.6492858185133197,0.3507141814866804
DCRUSDT,WNXMUSDT,0.0,-2.686074421744083,0.0,0.0025451007098848317,3.0,-0.725740093644255,0.274259906355745
DOTUSDT,FILUSDT,0.0,0.0,0.0,0.004067956280149589,1.0,-0.5739062509778806,0.4260937490221195
DOTUSDT,FTTUSDT,0.0,0.3827303665361808,0.00016969130722786115,0.001752853639014674,5.0,-0.4533244808273453,0.5466755191726548
DOTUSDT,LUNAUSDT,0.0,0.0,0.0,0.002213285841416867,1.0,-0.42712604200719734,0.5728739579928027
DOTUSDT,TRBUSDT,0.0,1.6174472251716736,-0.00024917943209320256,0.002617223455766335,4.0,0.7368018734161769,-0.26319812658382313
DOTUSDT,WNXMUSDT,1.0,0.0,0.0,0.002942248759954047,1.0,-0.5192184414144211,0.480781558585579
ETCUSDT,NMRUSDT,3.0,0.0,0.0,0.039188590304714874,1.0,0.5799580541750166,-0.4200419458249834
FILUSDT,HNTUSDT,0.0,0.0,0.0,0.0091134241989422,1.0,-0.37244048585900763,0.6275595141409923
FILUSDT,LINKUSDT,0.0,0.0,0.0,0.004495766893912707,1.0,-0.41178578468357824,0.5882142153164218
FILUSDT,LUNAUSDT,0.0,0.0,0.0,0.0037998504227198513,1.0,-0.3563639824568548,0.6436360175431451
FILUSDT,NEOUSDT,0.0,0.0,0.0,0.007135146812577977,1.0,-0.453393582935573,0.5466064170644269
FILUSDT,TRBUSDT,0.0,0.0,0.0,0.007739532163081675,1.0,-0.4654332434201826,0.5345667565798174
HNTUSDT,NMRUSDT,3.0,0.0,0.0,0.013676042160837091,1.0,0.5809937149987181,-0.41900628500128184
LINKUSDT,LUNAUSDT,0.0,0.0,0.0,0.002991435845871458,1.0,-0.44150255298730723,0.5584974470126928
LINKUSDT,NEOUSDT,0.0,0.0,0.0,0.004189838426796486,1.0,-0.5423780422434111,0.45762195775658887
LINKUSDT,NMRUSDT,3.0,0.0,0.0,0.005663934825160768,1.0,-0.5433743168589044,0.4566256831410957
LINKUSDT,WNXMUSDT,0.0,0.0,0.0,0.0042094699164481305,1.0,-0.5338726482279823,0.4661273517720178
LUNAUSDT,NEOUSDT,0.0,0.0,0.0,0.0047767851559311686,1.0,-0.5998951068263764,0.40010489317362363
LUNAUSDT,TRBUSDT,0.0,-1.6371145410562908,0.0002662887239038483,0.0026037130662405084,5.0,-0.8370966625353575,0.16290333746464253
LUNAUSDT,WNXMUSDT,0.0,0.0,0.0,0.003030060630471931,1.0,-0.5915239846076574,0.4084760153923425
NEOUSDT,NMRUSDT,3.0,0.0,0.0,0.011824163757427557,1.0,0.5000726485241098,-0.4999273514758902
NMRUSDT,TRBUSDT,4.0,0.0,0.0,,1.0,-0.5126440766722687,0.48735592332773126
NMRUSDT,WNXMUSDT,4.0,0.0,0.0,0.02937084082442999,1.0,-0.49119590926270146,0.5088040907372986
NMRUSDT,ZENUSDT,4.0,0.0,0.0,,1.0,-0.5060947185674156,0.4939052814325844
