S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,ICPUSDT,0.0,0.09792877519097021,-0.00017692604417873467,0.002626354549373601,5.0,-0.45910220832744947,0.5408977916725506
ADAUPUSDT,LPTUSDT,0.0,-3.159037643613958,0.0,0.0010635646712418042,2.0,0.0062703008556124675,-0.9937296991443876
ADAUPUSDT,NEOUSDT,0.0,0.7007284978255192,-7.441409241012755e-05,0.001289950544912808,5.0,-0.37906144827413757,0.6209385517258624
ADAUPUSDT,NMRUSDT,0.0,0.0,0.0,0.0043665734500028695,1.0,-0.4495181420303781,0.5504818579696219
ADAUPUSDT,ZENUSDT,0.0,-1.1129237086002695,5.847600090089928e-05,0.0018445759155775508,4.0,0.37230046951282286,-0.6276995304871772
ARUSDT,ATOMUSDT,0.0,1.011182729374402,-0.0002436532381068311,0.00332639378153308,5.0,-0.29447738408458485,0.7055226159154151
ARUSDT,BTGUSDT,0.0,3.8240330710492985,0.0,0.004384440231024419,2.0,-0.02881764490800324,0.9711823550919968
ARUSDT,HNTUSDT,0.0,0.0,0.0,0.0060043442260067715,1.0,-0.48180758762602033,0.5181924123739797
ARUSDT,LPTUSDT,0.0,-3.12049235107044,0.0,0.0007440366096336989,2.0,0.014442325119652977,-0.9855576748803471
ARUSDT,NEOUSDT,0.0,2.704894765953476,0.0,0.0032286218382189683,3.0,-0.17366066246330225,0.8263393375366979
ATOMUSDT,BTGUSDT,0.0,-1.9762350032958318,0.0,0.0023640078122540336,2.0,0.30974818549585414,-0.6902518145041459
ATOMUSDT,DCRUSDT,0.0,1.6602191106141881,0.0,0.002284593805244244,3.0,-0.42887971754540166,0.5711202824545983
ATOMUSDT,DOTUSDT,0.0,0.0,0.0,0.0020315687596902813,1.0,-0.5455485349005035,0.4544514650994966
ATOMUSDT,ETCUSDT,0.0,-1.5085865380517374,0.0,0.0016477621136018064,2.0,0.37848861445893855,-0.6215113855410614
ATOMUSDT,ICPUSDT,0.0,0.0,0.0,0.0019462445149871221,1.0,-0.6060240916872442,0.3939759083127557
AVAXUSDT,BTGUSDT,0.0,2.024539992935604,0.0,0.0027190251482534958,2.0,-0.2972447773140974,0.7027552226859026
AVAXUSDT,DCRUSDT,0.0,1.9576990913460068,0.0,0.0025554881995088897,3.0,-0.38307205649543136,0.6169279435045686
AVAXUSDT,LPTUSDT,0.0,-3.1848659421018706,0.0,0.0008337958546524007,2.0,-0.04398714167851802,-0.956012858321482
AXSUSDT,DCRUSDT,0.0,3.2924920243581868,-0.0002044847099721976,0.0030846472982473325,5.0,-0.24434427838512035,0.7556557216148797
AXSUSDT,LPTUSDT,0.0,-3.2069084140552646,0.0,0.0013430757998385816,2.0,9.599852202809337e-05,-0.9999040014779719
AXSUSDT,NMRUSDT,0.0,2.754263530187642,0.0,0.006204275522232035,3.0,-0.17455589112512038,0.8254441088748796
AXSUSDT,WNXMUSDT,0.0,4.062382010755953,0.0,0.004214920800434315,3.0,0.010694237000032534,0.9893057629999674
BTGUSDT,DCRUSDT,0.0,0.0,0.0,0.00211476333046129,1.0,-0.5465332113470848,0.45346678865291523
BTGUSDT,DOTUSDT,0.0,-1.4359457876681592,0.0,0.0019136292010808005,2.0,-0.636848388925205,0.363151611074795
BTGUSDT,ETCUSDT,0.0,0.0,0.0,0.0015207430998624054,1.0,-0.49861976439340333,0.5013802356065966
