S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,ATOMUSDT,0.0,0.0,0.0,0.003374503237881404,1.0,-0.47822255991395846,0.5217774400860417
ADAUPUSDT,AUCTIONUSDT,0.0,0.0,0.0,0.0033294798780418608,1.0,-0.47402884252175126,0.5259711574782487
ADAUPUSDT,AVAXUSDT,0.0,0.0,0.0,0.004054192236262512,1.0,-0.5686881834936841,0.43131181650631584
ADAUPUSDT,BNXUSDT,1.0,2.8041717716887677,-0.00020950419781455714,0.002376843376605397,4.0,-0.18315656200383665,0.8168434379961633
ADAUPUSDT,BTGUSDT,1.0,1.8258054443456886,-0.00017403464080269793,0.0019586022397967903,4.0,-0.26976499648082464,0.7302350035191754
ADAUPUSDT,DCRUSDT,0.0,0.0,0.0,0.004192754912848127,1.0,-0.5464610998170247,0.4535389001829753
ADAUPUSDT,DOTUSDT,0.0,0.0,0.0,0.0031785890958168487,1.0,-0.4820066201575056,0.5179933798424945
ADAUPUSDT,FILUSDT,0.0,-2.0057231354555234,0.0,0.0018768790005361802,2.0,0.22115973181597073,-0.7788402681840293
ADAUPUSDT,FTTUSDT,0.0,-3.743520917462617,0.0,0.001810709930070609,2.0,-0.09887202741670019,-0.9011279725832999
ADAUPUSDT,HNTUSDT,0.0,3.6250819500071794,0.0,0.005243460360393658,2.0,0.4274001447592465,0.5725998552407535
ADAUPUSDT,LPTUSDT,0.0,-3.6245531762329253,-0.00022713863335963922,0.006651731946307,5.0,-0.8083066237624252,-0.19169337623757485
ADAUPUSDT,LUNAUSDT,1.0,4.371942739636479,0.0,0.0045864425768755305,3.0,0.20625340465540287,0.7937465953445971
ADAUPUSDT,NMRUSDT,0.0,0.0,0.0,0.0038358904413819212,1.0,-0.4948455789263416,0.5051544210736585
ADAUPUSDT,TORNUSDT,1.0,-2.9095869274299266,0.0,0.002079006399044785,2.0,0.11241472394018828,-0.8875852760598117
ADAUPUSDT,WNXMUSDT,1.0,3.2618815304587825,-0.00014170321961675476,0.0021553331630970772,4.0,-0.1264072178134949,0.8735927821865052
ADAUPUSDT,ZENUSDT,1.0,-2.796523704922254,0.0,0.002200190190406312,2.0,0.18672394951410018,-0.8132760504858998
ANYUSDT,AXSUSDT,0.0,3.4070296966604667,0.0,0.003420065549246706,2.0,-0.16487474779906194,0.8351252522009381
ANYUSDT,ETCUSDT,0.0,2.4869446567878097,0.0,0.0025816884602622233,2.0,-0.17429202068173177,0.8257079793182682
ANYUSDT,FTTUSDT,0.0,-3.649905481377603,0.0,0.0018967406872717478,2.0,0.016364930087291823,-0.9836350699127082
ANYUSDT,HNTUSDT,0.0,3.4724997664620623,0.0,0.005594564180048692,3.0,0.25188673883265716,0.7481132611673429
ANYUSDT,LINKUSDT,0.0,-2.7241101111138164,0.0,0.002828617015022019,2.0,0.0580186464227126,-0.9419813535772874
ANYUSDT,NEOUSDT,0.0,2.5370680848121174,0.0,0.0027815202891793333,2.0,-0.13304012442645374,0.8669598755735463
ARUSDT,AXSUSDT,0.0,4.614336465866404,0.0,0.003663104187277883,3.0,0.0957650172693925,0.9042349827306075
ARUSDT,BNXUSDT,0.0,3.874031254556817,-0.00015066789064942715,0.002848501370908127,4.0,-0.04283992402713039,0.9571600759728697
ARUSDT,ETCUSDT,0.0,3.6785956417722305,0.0,0.0022479698010590002,2.0,0.0817773656982275,0.9182226343017725
ARUSDT,FTTUSDT,0.0,-3.7601359231809264,0.0,0.0015467620742528826,2.0,-0.0006680395278193295,-0.9993319604721806
ARUSDT,HNTUSDT,0.0,0.0,0.0,0.00943697804825788,1.0,-0.4683132028307175,0.5316867971692825
ARUSDT,TORNUSDT,0.0,3.739417189884006,0.0,0.0025596026391124086,3.0,0.014995668321065593,0.9850043316789344
ARUSDT,ZENUSDT,0.0,4.255506208155111,0.0,0.0029652324364282173,3.0,0.07421345972693233,0.9257865402730676
ATOMUSDT,AUCTIONUSDT,0.0,-0.7082705272067077,5.662010181351902e-05,0.0020586220565966106,5.0,-0.6035096400473233,0.3964903599526767
ATOMUSDT,BNXUSDT,1.0,2.457201593365169,-0.00016241282328740086,0.0023225919216003474,4.0,-0.23616676116173577,0.7638332388382643
ATOMUSDT,BTGUSDT,1.0,1.0068668090649155,-0.00010345238047621901,0.0016956463346680041,4.0,-0.3956255481138459,0.604374451886154
ATOMUSDT,FTTUSDT,0.0,-3.696045114362828,0.0,0.0014679219947307813,2.0,-0.1380191658576257,-0.8619808341423744
ATOMUSDT,HNTUSDT,0.0,-3.4333434299717904,0.0,0.0030555092605169133,2.0,-0.6101594888542315,-0.38984051114576856
ATOMUSDT,MLNUSDT,0.0,0.0,0.0,0.001741338238177135,1.0,-0.5724523236888021,0.42754767631119794
ATOMUSDT,NEOUSDT,0.0,0.0,0.0,0.001414325493939777,1.0,-0.5062931030172318,0.4937068969827682
ATOMUSDT,TORNUSDT,0.0,0.0,0.0,0.001891197329644359,1.0,-0.5310381461986405,0.4689618538013594
ATOMUSDT,WNXMUSDT,0.0,3.1086426940798573,-0.00011362192959151778,0.002175648615931724,4.0,-0.15152201959299186,0.8484779804070082
AUCTIONUSDT,BNXUSDT,0.0,2.7459589732097984,-0.0001953058112567403,0.0024054761857615625,4.0,-0.19953896014355313,0.8004610398564469
AUCTIONUSDT,DOTUSDT,0.0,1.642105707814794,0.0,0.0020637616020212743,3.0,-0.2588094899604598,0.7411905100395402
AUCTIONUSDT,FILUSDT,0.0,1.5352764837171367,-4.5725308620982706e-05,0.0015227756657853033,5.0,-0.30188581820046956,0.6981141817995304
AUCTIONUSDT,LINKUSDT,0.0,2.497678527256689,0.0,0.00282110591849679,3.0,-0.09128695251700653,0.9087130474829935
AUCTIONUSDT,TORNUSDT,0.0,-2.741618060687107,0.0,0.0020283335778499933,2.0,0.14219992526453668,-0.8578000747354634
AUCTIONUSDT,WNXMUSDT,0.0,3.9751006169598577,0.0,0.0023698900351706636,3.0,0.2683281832134256,0.7316718167865744
AUCTIONUSDT,ZENUSDT,0.0,-2.6543940183245187,0.0,0.002436118417149899,2.0,0.21450124522628095,-0.7854987547737191
AVAXUSDT,AXSUSDT,0.0,2.1234960601976374,0.0,0.0030643388092233548,2.0,-0.2701323092151662,0.7298676907848338
AVAXUSDT,BNXUSDT,0.0,3.779735479943289,-0.00018069365822553652,0.0029058993102108804,4.0,-0.05071463055409034,0.9492853694459097
AVAXUSDT,BTGUSDT,0.0,2.0764865384718547,-0.00012096639545814802,0.002067652801944773,4.0,-0.20392658305713118,0.7960734169428689
AVAXUSDT,DOTUSDT,0.0,0.0,0.0,0.0016003072761396834,1.0,-0.4137874400756668,0.5862125599243332
AVAXUSDT,ENSUSDT,0.0,0.11404478957335529,8.732061531086062e-05,0.0022894072870042353,4.0,0.46026950924565657,-0.5397304907543434
AVAXUSDT,ETCUSDT,0.0,0.0,0.0,0.002080121436650965,1.0,-0.43408017292710493,0.565919827072895
AVAXUSDT,FILUSDT,0.0,1.2991291843973407,0.0,0.0011954719936031308,2.0,-0.27552907458381,0.7244709254161901
AVAXUSDT,FTTUSDT,0.0,-3.7774088502093095,0.0,0.0015036722227542872,2.0,-0.017817330920473384,-0.9821826690795266
AVAXUSDT,HNTUSDT,0.0,-4.202575362639263,0.0,0.003117102844244945,2.0,-0.5077472511855459,-0.4922527488144542
AVAXUSDT,LINKUSDT,0.0,1.4576826993146235,0.0,0.0020145300076382234,2.0,-0.2068258169169374,0.7931741830830626
AVAXUSDT,MLNUSDT,0.0,0.0,0.0,0.0019339701430858543,1.0,-0.48211656103897516,0.5178834389610248
