S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,ADAUSDT,0.0,-1.8504555026331932,-3.791781513648961e-05,0.0019510511311076253,4.0,-0.36175488515807525,0.6382451148419248
AAVEUSDT,AVAXUSDT,0.0,-2.29666305075789,0.0,0.0031697722464197227,2.0,-0.5832002743944987,0.41679972560550127
AAVEUSDT,BCHUSDT,0.0,1.328369750802329,-4.477781883348124e-05,0.0019013655095461727,4.0,-0.40996591849277925,0.5900340815072208
AAVEUSDT,BNBUSDT,0.0,0.0026541522081502374,-2.8473787489914515e-05,0.00251358418497027,4.0,-0.4987047306143382,0.5012952693856618
AAVEUSDT,DOTUSDT,0.0,-1.5015041909863145,-4.4858520363962094e-05,0.002458195044958426,4.0,-0.4998946636291832,0.5001053363708168
AAVEUSDT,UNIUSDT,0.0,0.0,0.0,0.005252691742775573,1.0,-0.3478097535557924,0.6521902464442076
ADAUSDT,BCHUSDT,0.0,-2.6518138891124647,0.0,0.0006366572580746506,2.0,0.5440589567191689,-0.4559410432808311
ADAUSDT,BNBUSDT,0.0,1.9153639622507734,1.7011616785786877e-05,0.0009628643692631209,4.0,-0.6261665188910182,0.37383348110898185
ADAUSDT,BTCUSDT,0.0,4.677370106826449,6.07128914420965e-06,0.0008643063001986983,5.0,-0.5335550007120989,0.4664449992879011
ADAUSDT,CRVUSDT,0.0,-0.03946863985285312,3.389533765018389e-05,0.0013578394969196831,4.0,-0.6718866708838992,0.32811332911610086
ADAUSDT,DOGEUSDT,0.0,-0.853383173587568,6.383883241554701e-06,0.0009257772404640228,4.0,-0.5455808632105937,0.4544191367894064
ADAUSDT,DOTUSDT,0.0,0.8075843509982833,6.503330749018112e-06,0.0010251669270766887,5.0,-0.6239345043040745,0.37606549569592557
ADAUSDT,LUNAUSDT,0.0,0.4990141384106383,0.0,0.0015192686523145499,3.0,-0.607974732973233,0.39202526702676693
ADAUSDT,NEARUSDT,0.0,0.12927720809918325,0.0,0.0011041341403901024,2.0,-0.5839001518772692,0.4160998481227309
ADAUSDT,TRXUSDT,0.0,-1.6520197286984644,0.0,0.0006854793085073438,2.0,-0.4539134072223707,0.5460865927776293
ADAUSDT,UNIUSDT,0.0,-0.7381707046719902,-3.3270713499472434e-05,0.001101429873543785,4.0,0.6772267365383229,-0.32277326346167706
ADAUSDT,XRPUSDT,0.0,0.38325078802486334,-5.848345000029551e-06,0.0006092044248833091,4.0,0.5070948406279026,-0.49290515937209756
ATOMUSDT,UNIUSDT,1.0,0.0,0.0,0.006464312872573368,1.0,-0.546098892676733,0.45390110732326716
AVAXUSDT,BNBUSDT,0.0,2.247425903157778,-4.1958357479196466e-05,0.0018465174742496571,5.0,-0.4216098875597223,0.5783901124402778
AVAXUSDT,CRVUSDT,0.0,-0.7584069261045443,0.0,0.0026653063312064617,2.0,-0.4355624353696909,0.5644375646303091
AVAXUSDT,DOGEUSDT,0.0,-1.819611307591247,-4.507689800433083e-05,0.0016435115042639902,4.0,-0.3456464204623978,0.6543535795376023
