S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,ADAUSDT,1.0,0.0,0.0,0.0167009550236032,1.0,-0.10836093516619733,0.8916390648338027
AAVEUSDT,BUSDUSDT,2.0,-0.020163273925285646,0.0,8.748475014275753e-05,2.0,-0.0033306717997708688,-0.9966693282002291
AAVEUSDT,EOSUSDT,1.0,0.0,0.0,0.00996456760163683,1.0,-0.262483043301107,0.7375169566988931
ADAUSDT,ATOMUSDT,2.0,0.0,0.0,0.009713055229981955,1.0,-0.8036043009830092,0.19639569901699092
ADAUSDT,AVAXUSDT,0.0,0.0,0.0,0.010440508852426728,1.0,-0.82179537823829,0.17820462176170998
ADAUSDT,BNBUSDT,0.0,0.0,0.0,0.01587256697847673,1.0,-0.8906164705734957,0.10938352942650427
ADAUSDT,CRVUSDT,1.0,0.0,0.0,0.004023872456473738,1.0,-0.5942364243913615,0.4057635756086385
ADAUSDT,EOSUSDT,1.0,0.0,0.0,0.006531429569817324,1.0,-0.7447567555878017,0.2552432444121982
ADAUSDT,ETHUSDT,0.0,0.0,0.0,0.013124815544543932,1.0,-0.9138401349693318,0.08615986503066818
ADAUSDT,FTMUSDT,1.0,0.6858624692372115,0.0,0.005788039811659665,2.0,0.6842767541126897,-0.31572324588731027
ADAUSDT,LINKUSDT,2.0,0.0,0.0,0.009929405446925972,1.0,-0.8263424742678971,0.17365752573210294
ADAUSDT,LTCUSDT,0.0,1.8131567596653062,0.0,0.003809002163647031,3.0,-0.597512301147662,0.402487698852338
ADAUSDT,LUNAUSDT,1.0,0.0,0.0,0.010737441727957323,1.0,-0.7803812899452903,0.21961871005470962
ADAUSDT,SANDUSDT,1.0,0.0,0.0,0.013170150219204667,1.0,0.5511567349061188,0.4488432650938813
ADAUSDT,SOLUSDT,0.0,0.0,0.0,0.010358645271352034,1.0,-0.8344817821759546,0.16551821782404538
ADAUSDT,TRXUSDT,2.0,0.0,0.0,0.01997908441806529,1.0,0.7388031771644931,0.26119682283550694
ATOMUSDT,DOGEUSDT,2.0,-1.882885452483574,0.0,0.002464130879849751,3.0,-0.4841405670003898,0.5158594329996102
ATOMUSDT,EOSUSDT,0.0,-0.7492806325590751,0.0,0.0025324933876489145,2.0,-0.5560573642752117,0.4439426357247883
ATOMUSDT,SANDUSDT,1.0,-2.0518539751912885,-3.2932221076306156e-05,0.0018617126769744066,4.0,-0.5108675322670093,0.48913246773299074
CRVUSDT,LINKUSDT,0.0,-1.336000048578443,0.0,0.0020159678243994697,2.0,0.484610591394757,-0.5153894086052431
DOGEUSDT,ETHUSDT,0.0,-4.002489737986912,0.0,0.0018843200176130643,2.0,0.556397350534513,-0.44360264946548705
EOSUSDT,LINKUSDT,0.0,-0.8064369869098311,0.0,0.002085675965750725,2.0,0.4826204014944934,-0.5173795985055065
EOSUSDT,LTCUSDT,0.0,-2.283849987308278,0.0,0.0017985325003515363,2.0,0.4263735104218266,-0.5736264895781734
ETHUSDT,SANDUSDT,1.0,-4.246773680034104,-3.85119814572695e-05,0.0017630802041119257,4.0,-0.46117990049943564,0.5388200995005643
LINKUSDT,LTCUSDT,0.0,-1.509020521562349,0.0,0.0011442853100239857,2.0,0.44513470373781777,-0.5548652962621823
LUNAUSDT,SANDUSDT,1.0,-1.9428123875780878,0.0,0.0016113695492107163,2.0,-0.5575506534226878,0.4424493465773121
MATICUSDT,SOLUSDT,0.0,0.0,0.0,0.016098094451188743,1.0,-0.8895805954353408,0.11041940456465915
