S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,ADAUSDT,0.0,3.7388089840138883,-2.8770429795336562e-05,0.002265815724436718,4.0,0.6320368342606459,-0.3679631657393541
AAVEUSDT,AVAXUSDT,0.0,2.6893093147787988,-4.0231162441171816e-05,0.002701932458977924,4.0,0.6457085461787927,-0.3542914538212073
AAVEUSDT,BCHUSDT,0.0,4.215586298483859,-5.9046718303815005e-05,0.004550209337263719,4.0,0.8544245289547275,-0.14557547104527235
AAVEUSDT,BNBUSDT,0.0,-3.269140657295028,5.421206211826775e-05,0.0032705647869600853,4.0,-0.7691207137605031,0.23087928623949694
AAVEUSDT,BTCUSDT,0.0,2.2743654830028586,2.5363328707041496e-05,0.001502749979532007,4.0,-0.5104575177350256,0.4895424822649745
AAVEUSDT,BUSDUSDT,2.0,1.1731563146848834,-1.2953693391588375e-05,0.0007785722657099073,4.0,0.19144019575145194,0.808559804248548
AAVEUSDT,CRVUSDT,0.0,4.572266193582801,-3.677263523398006e-05,0.0036570178824042584,4.0,0.7940377150653045,-0.20596228493469543
AAVEUSDT,EOSUSDT,0.0,-4.540727610640718,5.0841903471474205e-05,0.004964587489139199,4.0,-0.8076621170007792,0.1923378829992209
AAVEUSDT,ETHUSDT,0.0,2.049030738624933,0.0,0.0011682734406445784,3.0,-0.41385375681181913,0.5861462431881809
AAVEUSDT,LINKUSDT,0.0,-2.7743460701897744,3.064816240842633e-05,0.0023369139416695127,4.0,-0.6609895725467082,0.33901042745329174
AAVEUSDT,LTCUSDT,0.0,-5.085874545399869,6.0844468114223656e-05,0.0042921050747302585,4.0,-0.912153238596686,0.0878467614033141
AAVEUSDT,MATICUSDT,0.0,-2.9534970443633584,0.0,0.002985447409128819,3.0,-0.40047193011504695,0.599528069884953
AAVEUSDT,NEARUSDT,0.0,-4.292655690229203,4.349847527533506e-05,0.003964974625765904,5.0,-0.768774823197994,0.2312251768020061
AAVEUSDT,SANDUSDT,0.0,-2.1935901420285973,0.0,0.005361816841733017,3.0,-0.31601320570511454,0.6839867942948855
AAVEUSDT,SUSHIUSDT,0.0,3.5240636876797016,-3.364242052734851e-05,0.0024255510173940777,4.0,0.7087634144156238,-0.29123658558437626
AAVEUSDT,TRXUSDT,0.0,5.69992903502837,-5.71792276302012e-05,0.004003670835144588,4.0,0.9011228084169155,-0.09887719158308451
AAVEUSDT,USDCUSDT,1.0,0.08000339185522218,0.0,0.00022058149442410324,3.0,0.013251331889644715,0.9867486681103553
AAVEUSDT,XRPUSDT,0.0,-5.4440183375798465,5.240223210225948e-05,0.005144193965959798,5.0,-0.8965676360871188,0.10343236391288128
ADAUSDT,AVAXUSDT,0.0,1.438550583985457,1.4243433378901792e-05,0.0018219463897858103,5.0,-0.542643785825697,0.45735621417430306
ADAUSDT,ETHUSDT,0.0,4.095602341208785,0.0,0.0012026960414411652,3.0,-0.4545972836180809,0.5454027163819191
ADAUSDT,MATICUSDT,0.0,-0.6357865695971686,0.0,0.0028554431371889343,3.0,-0.4319091810317836,0.5680908189682163
ADAUSDT,UNIUSDT,0.0,-3.143429782267572,3.7815684865774006e-05,0.004039497060436146,4.0,0.12009131512950146,-0.8799086848704986
ATOMUSDT,LINKUSDT,0.0,-3.2754501704110273,0.0,0.006410834456566595,2.0,-0.9944327158193192,-0.005567284180680776
ATOMUSDT,LTCUSDT,0.0,-3.710845423513798,0.0,0.00513940669266275,2.0,-0.8250377992143493,-0.17496220078565067
ATOMUSDT,TRXUSDT,0.0,2.5372068046742586,0.0,0.005098937205338647,2.0,0.8541841675486694,0.14581583245133065
