S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUSDT,CRVUSDT,0.0,0.0,0.0,0.005508490642672586,1.0,-0.7647757893576912,0.2352242106423088
ADAUSDT,FTMUSDT,0.0,-0.3236332338976844,0.0,0.00360579512230782,3.0,0.43572333781638456,0.5642766621836155
ADAUSDT,MATICUSDT,0.0,-0.7215307907856305,-5.952875156043936e-05,0.004009162465382865,4.0,-0.2698789532342094,0.7301210467657906
ADAUSDT,NEARUSDT,0.0,1.1700994514710261,0.0,0.004520638128835262,2.0,0.46529301619327923,0.5347069838067209
ADAUSDT,XRPUSDT,0.0,0.448489279275731,0.0,0.00528366345254539,3.0,0.5746443342598837,0.4253556657401163
ATOMUSDT,TRXUSDT,0.0,2.67736273529923,-9.113132012022821e-05,0.0030916639241595147,4.0,0.5157938351923278,-0.48420616480767215
AVAXUSDT,LTCUSDT,0.0,3.622074772079184,0.0,0.003305603368079462,3.0,-0.21469367938307568,0.7853063206169243
AVAXUSDT,XRPUSDT,0.0,0.34758645692960494,-5.7598633099388106e-05,0.007006072233880675,4.0,-0.054470464820133714,0.9455295351798664
BNBUSDT,FTMUSDT,0.0,0.0,0.0,0.00727661298371265,1.0,0.11969981407339597,0.8803001859266041
BNBUSDT,NEARUSDT,0.0,0.0,0.0,0.004468604084993245,1.0,-0.22863170475786015,0.7713682952421399
BNBUSDT,SANDUSDT,0.0,0.0,0.0,0.006758096052849864,1.0,0.062465385695851146,0.9375346143041489
BNBUSDT,UNIUSDT,0.0,-4.420778469496833,0.0,0.0021996134466824575,2.0,-0.8104188960217779,0.1895811039782222
BTCUSDT,DOGEUSDT,0.0,10.05122564590783,0.0,0.0017350094391464833,2.0,0.8895803806796395,-0.11041961932036055
BTCUSDT,ETHUSDT,0.0,-6.231759043117846,1.139119960503587e-05,0.000660554849052603,5.0,-0.7442727961705694,0.2557272038294306
BTCUSDT,LTCUSDT,0.0,-5.324222263960914,0.0,0.0008265594345808172,2.0,-0.6564102951465104,0.34358970485348955
BTCUSDT,MATICUSDT,0.0,4.557043260003578,-4.321170143751342e-05,0.003154592192648171,4.0,0.45456589389196433,0.5454341061080358
BTCUSDT,NEARUSDT,0.0,-9.405535591141728,1.3288431186139449e-05,0.0012165196607376342,4.0,-0.8724343382532523,0.1275656617467476
BTCUSDT,SOLUSDT,0.0,9.358268316133595,0.0,0.0022679362828510884,3.0,0.7828000912933519,0.21719990870664815
BTCUSDT,UNIUSDT,0.0,-9.226389986742122,1.8067824631868305e-05,0.0012818882027829128,5.0,-0.8753603275290184,0.12463967247098166
BTCUSDT,XRPUSDT,0.0,-8.236513988235933,0.0,0.0012944628754772488,2.0,-0.7576455302554527,0.24235446974454727
CRVUSDT,LTCUSDT,0.0,-4.760318339341113,0.0,0.005256540634315492,2.0,-0.19170250429297198,-0.808297495707028
CRVUSDT,MATICUSDT,0.0,-0.6938270245443218,-5.267415285999068e-05,0.0054762828688626405,5.0,0.08140882265409632,0.9185911773459037
CRVUSDT,XRPUSDT,0.0,0.06002244890399131,-8.022575154694084e-05,0.005046895230369405,5.0,-0.30101523095132776,0.6989847690486722
DOGEUSDT,EOSUSDT,0.0,2.018176371069328,0.0,0.004370053778624911,2.0,-0.22337487063418385,0.7766251293658162
DOGEUSDT,LTCUSDT,0.0,5.127657552121117,0.0,0.0042598223874306855,2.0,-0.1344230290403257,0.8655769709596743
DOGEUSDT,SUSHIUSDT,0.0,-2.588513309451717,0.0,0.004542643017349559,2.0,0.3346456334755054,-0.6653543665244945
DOTUSDT,EOSUSDT,0.0,0.0,0.0,0.0029498032886985616,1.0,-0.34966035444341975,0.6503396455565803
EOSUSDT,FTMUSDT,0.0,-1.4391937975365847,0.0,0.0029325231955759225,2.0,-0.5020728282106962,0.4979271717893038
EOSUSDT,LTCUSDT,0.0,2.503796134481335,-1.1527757284928528e-05,0.0013976702736633268,4.0,-0.40790297572575374,0.5920970242742463
EOSUSDT,MATICUSDT,0.0,-0.8332161236797517,-6.967909597694778e-05,0.006837913781640208,4.0,0.007915401665402035,0.992084598334598
EOSUSDT,NEARUSDT,0.0,0.0,0.0,0.0029152271562391274,1.0,-0.4808826985759022,0.5191173014240977
EOSUSDT,SOLUSDT,0.0,-2.4079493013533626,0.0,0.005370778833028483,3.0,-0.6876788815032383,-0.31232111849676175
EOSUSDT,SUSHIUSDT,0.0,0.0,0.0,0.0025040800945270413,1.0,-0.5875547477376725,0.4124452522623275
EOSUSDT,UNIUSDT,0.0,0.0,0.0,0.005778913787989481,1.0,-0.6426192125498278,0.3573807874501722
EOSUSDT,XRPUSDT,0.0,0.6371163603871839,2.5633009646914293e-05,0.002177600887708356,4.0,0.46722430109250923,-0.5327756989074909
ETHUSDT,MATICUSDT,0.0,0.5367276896324973,-5.491918783039594e-05,0.00515942502552654,5.0,0.16101998984341623,0.8389800101565839
ETHUSDT,SANDUSDT,0.0,-2.813938528027413,0.0,0.0032320088095780975,3.0,-0.32414341334560137,0.6758565866543986
ETHUSDT,UNIUSDT,0.0,-4.972600826066935,0.0,0.0019766367791179294,3.0,-0.7522933977778593,0.2477066022221407
ETHUSDT,XRPUSDT,0.0,-3.036894273029045,-4.196274803142358e-05,0.002842049336210565,5.0,-0.43167912468731556,0.5683208753126845
FTMUSDT,LTCUSDT,0.0,-3.3359133464411523,0.0,0.0028775792824862413,2.0,0.47851675861588144,-0.5214832413841186
FTMUSDT,MATICUSDT,0.0,0.8545291511220132,5.306172113747687e-05,0.004096035743694065,4.0,-0.33327486018389296,-0.6667251398161071
FTMUSDT,XRPUSDT,0.0,-0.7427418226676963,0.0,0.003900893060914363,2.0,0.6240116327616984,-0.37598836723830165
LINKUSDT,NEARUSDT,0.0,-2.273686224061297,0.0,0.00681335010404231,2.0,-0.22026216921502867,-0.7797378307849714
LTCUSDT,MATICUSDT,0.0,0.3419848220778986,-6.093904845706081e-05,0.0049687470091400576,4.0,0.18501992137629134,0.8149800786237087
LTCUSDT,NEARUSDT,0.0,4.066057823039548,-2.5747986212800297e-05,0.002693270368039745,4.0,0.7920871194634581,-0.2079128805365419
LTCUSDT,SOLUSDT,0.0,-4.84612423472395,0.0,0.004422436349639702,3.0,-0.6734611398913263,-0.3265388601086738
LTCUSDT,UNIUSDT,0.0,-3.8205740670608668,3.301851176949916e-05,0.0027622681589837762,4.0,-0.8047253285723595,0.19527467142764057
MATICUSDT,SOLUSDT,0.0,-1.482771612240902,-6.328820569912587e-05,0.004089529506962115,4.0,0.7383673218395822,-0.2616326781604179
MATICUSDT,SUSHIUSDT,0.0,0.47837498450453736,5.905143930650852e-05,0.005367238705796147,5.0,-0.8983182197533118,-0.10168178024668822
MATICUSDT,TRXUSDT,0.0,-0.28293446034006803,-8.130540542320263e-05,0.004683519478652419,4.0,0.7988213221026149,-0.20117867789738506
MATICUSDT,UNIUSDT,0.0,0.5163520468770415,5.756124813383051e-05,0.005801563378536716,5.0,-0.9235520572942219,-0.07644794270577818
MATICUSDT,XRPUSDT,0.0,-0.7017771777851916,0.0,0.004188075843439018,2.0,0.4507860840863341,-0.5492139159136659
