S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
AAVEUSDT,ADAUSDT,2.0,-1.6390679046863128,0.0,0.0031288856908193966,2.0,-0.3301013441035651,0.6698986558964349
AAVEUSDT,ATOMUSDT,2.0,3.6727819649163784,0.0,0.00915835228142781,2.0,0.7083617673726323,-0.29163823262736766
AAVEUSDT,CRVUSDT,2.0,-3.088623152111076,0.0,0.004720847466146065,2.0,-0.5600784278387418,0.4399215721612582
AAVEUSDT,DOGEUSDT,2.0,0.0,0.0,0.005747065101929232,1.0,0.09800594728916585,0.9019940527108342
AAVEUSDT,DOTUSDT,0.0,-2.536309048733115,0.0,0.0047303382680872405,2.0,0.11511657018992008,-0.88488342981008
AAVEUSDT,EOSUSDT,2.0,2.8465592104317863,0.0,0.009272446663668459,2.0,0.1400845129801016,0.8599154870198984
AAVEUSDT,FTMUSDT,0.0,-2.83489871112679,0.0,0.0030779543763067964,2.0,-0.39381696476972994,0.6061830352302702
AAVEUSDT,LTCUSDT,0.0,-5.874315285681167,-8.580726308230777e-05,0.00643081548012718,4.0,-0.2545454058399042,-0.7454545941600959
AAVEUSDT,NEARUSDT,0.0,-1.92195838540475,0.0,0.003612960261715047,2.0,-0.4498195985313556,0.5501804014686443
AAVEUSDT,SANDUSDT,2.0,0.0,0.0,0.014026549260733823,1.0,0.12279589143901007,0.87720410856099
AAVEUSDT,SUSHIUSDT,0.0,3.7343288964688908,0.0,0.005021667555936019,2.0,0.7093289178735412,-0.29067108212645876
AAVEUSDT,UNIUSDT,0.0,0.0,0.0,0.0021117946289170297,1.0,-0.35596463949756557,0.6440353605024345
AAVEUSDT,YFIUSDT,0.0,-5.761289778415689,0.0,0.0062122075326746795,2.0,0.30746554119962277,-0.6925344588003773
ADAUSDT,ATOMUSDT,2.0,0.936460817394703,2.4227373932193897e-06,0.002428965731382422,4.0,-0.5646174246071776,0.4353825753928225
ADAUSDT,AVAXUSDT,2.0,1.1925120368157205,1.0749847275009123e-05,0.002857230951828608,4.0,-0.5533781042113127,0.4466218957886874
ADAUSDT,DOTUSDT,2.0,-2.250607891303778,0.0,0.0027926285087850667,2.0,0.32760738479827994,-0.67239261520172
ADAUSDT,EOSUSDT,2.0,1.7870819760284753,0.0,0.006474131081705453,2.0,-0.15672286710672684,0.8432771328932731
ADAUSDT,FTMUSDT,2.0,-0.6146166583592801,0.0,0.0028709919268973395,2.0,-0.5270774465611496,0.4729225534388505
ADAUSDT,LINKUSDT,2.0,0.0,0.0,0.00548693894113472,1.0,-0.8326398427679427,0.16736015723205733
ADAUSDT,LTCUSDT,2.0,0.0,0.0,0.005152544048533121,1.0,-0.8854153741761285,0.11458462582387147
ADAUSDT,MATICUSDT,2.0,-0.590550609436299,0.0,0.004520706624862715,2.0,-0.8978312328839172,0.10216876711608276
ADAUSDT,SANDUSDT,2.0,0.0,0.0,0.010573224703916565,1.0,0.5505160651424816,0.4494839348575183
ADAUSDT,TRXUSDT,2.0,0.0,0.0,0.008726762846643558,1.0,0.743153792341288,0.25684620765871197
ADAUSDT,USDCUSDT,2.0,0.0,0.0,0.0001736968949199642,1.0,0.0009624663673207663,0.9990375336326792
ATOMUSDT,AVAXUSDT,2.0,0.0,0.0,0.0024043551552469793,1.0,-0.5360757523672312,0.4639242476327689
ATOMUSDT,BCHUSDT,2.0,0.0,0.0,0.004724488816319179,1.0,-0.6928787638693291,0.3071212361306708
ATOMUSDT,BTCUSDT,2.0,0.0,0.0,0.0073015052060895315,1.0,-0.7748353157565904,0.22516468424340969
ATOMUSDT,DOGEUSDT,2.0,0.0,0.0,0.006132633117580661,1.0,0.1840333257075792,0.8159666742924209
ATOMUSDT,DOTUSDT,2.0,-2.315571722130012,0.0,0.003766035524150672,2.0,0.2040538419841605,-0.7959461580158396
ATOMUSDT,EOSUSDT,2.0,-2.2910663819644683,0.0,0.010339036744151079,2.0,-0.0394435290749653,-0.9605564709250347
ATOMUSDT,ETHUSDT,2.0,0.0,0.0,0.005340900740350632,1.0,-0.7235637677171645,0.2764362322828356
ATOMUSDT,FTMUSDT,2.0,0.0,0.0,0.013748618016924997,1.0,0.1323584298028828,0.8676415701971172
