S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2,form_del_min
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.003400903228449955,1.0,-0.40798578145826236,0.5920142185417377,1719
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.003230817431352243,1.0,-0.40799537051013657,0.5920046294898634,1720
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0033350972732637154,1.0,-0.40800167684033367,0.5919983231596663,1721
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0034101638535372417,1.0,-0.4080010904712828,0.5919989095287171,1722
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0034165733050521905,1.0,-0.4080022526697051,0.591997747330295,1723
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0033647221873969956,1.0,-0.40801139399280856,0.5919886060071915,1724
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0034201301955771534,1.0,-0.4079995334265308,0.5920004665734693,1725
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0033730698085037087,1.0,-0.4079966177526599,0.5920033822473401,1726
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.003361295665292993,1.0,-0.4079913578303254,0.5920086421696745,1727
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.003265463329263464,1.0,-0.40799595113834614,0.5920040488616538,1728
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.003174257605269393,1.0,-0.40798983781571735,0.5920101621842827,1729
BTCUSDT,ETHUSDT,0.0,0.0,0.0,0.0031047493875901605,1.0,-0.4079967028561967,0.5920032971438033,1730
BTCUSDT,ETHUSDT,0.0,8.85945628195825,-0.00015312384050596283,0.0033530249784385065,4.0,0.38977230360040654,0.6102276963995934,2545
BTCUSDT,ETHUSDT,0.0,8.816455120284648,-0.00015835894057990486,0.0032579774741687026,4.0,0.3771835460441322,0.6228164539558678,2546
BTCUSDT,ETHUSDT,0.0,8.813349129036968,-0.0001597683593699823,0.003206749979449531,4.0,0.3762700329930432,0.6237299670069568,2547
BTCUSDT,ETHUSDT,0.0,8.808314873594696,-0.00016037799181839004,0.0031728778401407167,4.0,0.374825356507153,0.6251746434928471,2548
BTCUSDT,ETHUSDT,0.0,8.790058716278894,-0.00016854918553125503,0.0032225770198206,4.0,0.3693559817658633,0.6306440182341367,2549
BTCUSDT,ETHUSDT,0.0,8.942830176304781,-0.00017660260095595906,0.003279824533832731,4.0,0.4134266402822609,0.586573359717739,2550
BTCUSDT,ETHUSDT,0.0,8.739852570950402,-0.00018167462551980248,0.003311641504444604,4.0,0.35459180893108533,0.6454081910689148,2552
BTCUSDT,ETHUSDT,0.0,8.34918360462661,-0.00019946025953141157,0.003472720771645333,4.0,0.2409963915692744,0.7590036084307256,2553
BTCUSDT,ETHUSDT,0.0,-9.924321369722522,0.00017637159950455156,0.00373689634315587,5.0,-0.6989040852644643,-0.3010959147355357,2571
BTCUSDT,ETHUSDT,0.0,-5.707631539078125,0.0,0.0020227061581949177,3.0,-0.7158852254614422,0.2841147745385578,2584
BTCUSDT,ETHUSDT,0.0,-0.5589809858051686,-8.941615392754478e-05,0.0012757731059486815,4.0,-0.43702854001690566,0.5629714599830943,2599
BTCUSDT,ETHUSDT,0.0,2.06248194150004,-4.809071544173444e-05,0.0010861003905628776,4.0,0.5181671551601886,-0.48183284483981137,4001
