reward,trading history
-20.628587337711565,"[{'time': 125, 'w1': -0.02392140374754216, 'stock1_payoff': -1180.993244141459, 'w2': 0.5227869272946004, 'stock2_payoff': 819.151172687123, 'type': '上開倉'}, {'time': 302, 'w1': -0.02392140374754216, 'stock1_payoff': 1144.6504638585147, 'w2': 0.5227869272946004, 'stock2_payoff': -803.4369797418904, 'type': '停損平倉'}]"
-21.074956285168355,"[{'time': 125, 'w1': -0.023998394194756044, 'stock1_payoff': -1185.2410304926905, 'w2': 0.5199487702462301, 'stock2_payoff': 814.9067832062241, 'type': '上開倉'}, {'time': 301, 'w1': -0.023998394194756044, 'stock1_payoff': 1148.3344931088927, 'w2': 0.5199487702462301, 'stock2_payoff': -799.0752021075947, 'type': '停損平倉'}]"
-18.584855512420177,"[{'time': 127, 'w1': -0.023981206200396902, 'stock1_payoff': -1185.8589412869555, 'w2': 0.5169895173720677, 'stock2_payoff': 814.2893665429422, 'type': '上開倉'}, {'time': 300, 'w1': -0.023981206200396902, 'stock1_payoff': 1147.5120394634619, 'w2': 0.5169895173720677, 'stock2_payoff': -794.5273202318687, 'type': '停損平倉'}]"
-18.260310912397927,"[{'time': 126, 'w1': -0.023865221766293205, 'stock1_payoff': -1180.1235676329939, 'w2': 0.5206279744428067, 'stock2_payoff': 820.0201537325663, 'type': '上開倉'}, {'time': 299, 'w1': -0.023865221766293205, 'stock1_payoff': 1141.9621295293175, 'w2': 0.5206279744428067, 'stock2_payoff': -800.1190265412879, 'type': '停損平倉'}]"
-18.80568353210299,"[{'time': 125, 'w1': -0.02406012482327776, 'stock1_payoff': -1189.7614286679184, 'w2': 0.5145138229079542, 'stock2_payoff': 810.3899999035873, 'type': '上開倉'}, {'time': 298, 'w1': -0.02406012482327776, 'stock1_payoff': 1151.2883328298965, 'w2': 0.5145138229079542, 'stock2_payoff': -790.7225875976684, 'type': '停損平倉'}]"
3.033705465385424,"[{'time': 142, 'w1': -0.021297602462190313, 'stock1_payoff': -1042.421596174629, 'w2': 0.6118755585423963, 'stock2_payoff': 957.6120076607764, 'type': '下開倉'}, {'time': 196, 'w1': 0.021297602462190313, 'stock1_payoff': 1034.8974720924414, 'w2': -0.6118755585423963, 'stock2_payoff': -947.0541781132033, 'type': '正常平倉'}]"
-44.93879440290709,"[{'time': 125, 'w1': -0.016605387444634787, 'stock1_payoff': -808.3191001974876, 'w2': 0.7832033024279529, 'stock2_payoff': 1191.527296523982, 'type': '上開倉'}, {'time': 297, 'w1': -0.016605387444634787, 'stock1_payoff': 851.5157993468537, 'w2': 0.7832033024279529, 'stock2_payoff': -1279.662790076255, 'type': '停損平倉'}]"
3.5786837322542624,"[{'time': 126, 'w1': -0.019814428789050573, 'stock1_payoff': -979.6602088687567, 'w2': 0.6553400822644587, 'stock2_payoff': 1020.3232059324176, 'type': '上開倉'}, {'time': 149, 'w1': 0.019814428789050573, 'stock1_payoff': 999.3178974417991, 'w2': -0.6553400822644587, 'stock2_payoff': -1036.4022107732058, 'type': '正常平倉'}]"
3.370921115129022,"[{'time': 125, 'w1': -0.01969708896612237, 'stock1_payoff': -973.8587216463752, 'w2': 0.6590633208911308, 'stock2_payoff': 1026.120053820755, 'type': '上開倉'}, {'time': 148, 'w1': 0.01969708896612237, 'stock1_payoff': 993.3999986023634, 'w2': -0.6590633208911308, 'stock2_payoff': -1042.2904096616141, 'type': '正常平倉'}]"
2.712700878819305,"[{'time': 126, 'w1': -0.0194905392572365, 'stock1_payoff': -968.2871446028155, 'w2': 0.6599358130049926, 'stock2_payoff': 1031.6871753848718, 'type': '上開倉'}, {'time': 132, 'w1': 0.0194905392572365, 'stock1_payoff': 982.9829018998278, 'w2': -0.6599358130049926, 'stock2_payoff': -1043.6702318030648, 'type': '正常平倉'}]"
59.452522448809646,"[{'time': 139, 'w1': 0.023470300090581413, 'stock1_payoff': 1095.9309885347952, 'w2': -0.6167452453320217, 'stock2_payoff': -903.9919158361253, 'type': '下開倉'}, {'time': 405, 'w1': -0.023470300090581413, 'stock1_payoff': -1204.5035440639251, 'w2': 0.6167452453320217, 'stock2_payoff': 1072.0169938140648, 'type': '正常平倉'}]"
59.254269162943956,"[{'time': 138, 'w1': 0.023485192926916403, 'stock1_payoff': 1096.626400216099, 'w2': -0.6162704234987157, 'stock2_payoff': -903.2959476028557, 'type': '下開倉'}, {'time': 404, 'w1': -0.023485192926916403, 'stock1_payoff': -1205.2678493381409, 'w2': 0.6162704234987157, 'stock2_payoff': 1071.1916658878415, 'type': '正常平倉'}]"
56.24828226512864,"[{'time': 138, 'w1': 0.02380812875880415, 'stock1_payoff': 1111.631435329682, 'w2': -0.6068037109534632, 'stock2_payoff': -888.2789036576492, 'type': '下開倉'}, {'time': 403, 'w1': -0.02380812875880415, 'stock1_payoff': -1221.8410227749014, 'w2': 0.6068037109534632, 'stock2_payoff': 1054.736773367997, 'type': '正常平倉'}]"
61.98071735795179,"[{'time': 138, 'w1': 0.0238982481960753, 'stock1_payoff': 1112.318510078438, 'w2': -0.6119715715790812, 'stock2_payoff': -887.591279029142, 'type': '下開倉'}, {'time': 402, 'w1': -0.0238982481960753, 'stock1_payoff': -1226.4659820282222, 'w2': 0.6119715715790812, 'stock2_payoff': 1063.719468336878, 'type': '正常平倉'}]"
