reward,trading history
7.2926394495809745,"[{'time': 107, 'w1': 0.016511150722098935, 'stock1_payoff': 809.1982628064974, 'w2': -0.7751264305530153, 'stock2_payoff': -1190.9541195361944, 'type': '下開倉'}, {'time': 159, 'w1': -0.016511150722098935, 'stock1_payoff': -807.035549597074, 'w2': 0.7751264305530153, 'stock2_payoff': 1196.084045776352, 'type': '正常平倉'}]"
7.000956057718895,"[{'time': 100, 'w1': 0.016580452359856935, 'stock1_payoff': 809.227708956745, 'w2': -0.7759408619680795, 'stock2_payoff': -1190.9246498196003, 'type': '下開倉'}, {'time': 155, 'w1': -0.016580452359856935, 'stock1_payoff': -809.1858250760387, 'w2': 0.7759408619680795, 'stock2_payoff': 1197.8837219966128, 'type': '正常平倉'}]"
4.796397379581094,"[{'time': 100, 'w1': 0.01650904425017676, 'stock1_payoff': 809.2022921700905, 'w2': -0.773436783646612, 'stock2_payoff': -1190.9500869478206, 'type': '下開倉'}, {'time': 153, 'w1': -0.01650904425017676, 'stock1_payoff': -806.9325890127975, 'w2': 0.773436783646612, 'stock2_payoff': 1193.4767811701088, 'type': '正常平倉'}]"
7.292629694204834,"[{'time': 100, 'w1': 0.016511272229009385, 'stock1_payoff': 809.2042177627878, 'w2': -0.7751225516981622, 'stock2_payoff': -1190.9481598140326, 'type': '下開倉'}, {'time': 152, 'w1': -0.016511272229009385, 'stock1_payoff': -807.0414886377808, 'w2': 0.7751225516981622, 'stock2_payoff': 1196.0780603832304, 'type': '正常平倉'}]"
-48.737953011938544,"[{'time': 106, 'w1': -0.016575303886211038, 'stock1_payoff': -808.1762691667187, 'w2': 0.7869008192030622, 'stock2_payoff': 1191.6700133356135, 'type': '上開倉'}, {'time': 242, 'w1': -0.016575303886211038, 'stock1_payoff': 864.8004359656101, 'w2': 0.7869008192030622, 'stock2_payoff': -1297.0321331464434, 'type': '停損平倉'}]"
-52.24548129099469,"[{'time': 105, 'w1': -0.016574007264195743, 'stock1_payoff': -808.1130486580612, 'w2': 0.7869425325018732, 'stock2_payoff': 1191.7331832880868, 'type': '上開倉'}, {'time': 297, 'w1': -0.016574007264195743, 'stock1_payoff': 849.9066396979571, 'w2': 0.7869425325018732, 'stock2_payoff': -1285.7722556189774, 'type': '停損平倉'}]"
21.345669689097576,"[{'time': 100, 'w1': -0.015571514934665184, 'stock1_payoff': -809.8809671352788, 'w2': 0.7253976660161431, 'stock2_payoff': 1189.9666785801433, 'type': '上開倉'}, {'time': 119, 'w1': 0.015571514934665184, 'stock1_payoff': 794.1021509268726, 'w2': -0.7253976660161431, 'stock2_payoff': -1152.8421926826395, 'type': '正常平倉'}]"
2.87524468457525,"[{'time': 103, 'w1': -0.020057943549234476, 'stock1_payoff': -994.5487722012181, 'w2': 0.6447294666680456, 'stock2_payoff': 1005.4465486881874, 'type': '上開倉'}, {'time': 132, 'w1': 0.020057943549234476, 'stock1_payoff': 1011.5992839371542, 'w2': -0.6447294666680456, 'stock2_payoff': -1019.6218157395482, 'type': '正常平倉'}]"
4.344128882548716,"[{'time': 100, 'w1': -0.02466955923285816, 'stock1_payoff': -1152.946079063931, 'w2': 0.5743255029715865, 'stock2_payoff': 847.175909004093, 'type': '上開倉'}, {'time': 112, 'w1': 0.02466955923285816, 'stock1_payoff': 1151.9296443778098, 'w2': -0.5743255029715865, 'stock2_payoff': -841.8153454354232, 'type': '正常平倉'}]"
6.147013028498463,"[{'time': 113, 'w1': 0.024694668422186875, 'stock1_payoff': 1149.3870412961464, 'w2': -0.586393309361166, 'stock2_payoff': -850.4930811197831, 'type': '下開倉'}, {'time': 121, 'w1': -0.024694668422186875, 'stock1_payoff': -1154.7520078940968, 'w2': 0.586393309361166, 'stock2_payoff': 862.005060746232, 'type': '正常平倉'}]"
3.9542262270002766,"[{'time': 104, 'w1': -0.02460768878773268, 'stock1_payoff': -1144.7125237125165, 'w2': 0.5834374276221234, 'stock2_payoff': 855.4028801449106, 'type': '上開倉'}, {'time': 109, 'w1': 0.02460768878773268, 'stock1_payoff': 1149.999220672968, 'w2': -0.5834374276221234, 'stock2_payoff': -856.7353508783618, 'type': '正常平倉'}]"
6.945466499292706,"[{'time': 101, 'w1': -0.025295768527669835, 'stock1_payoff': -1178.041921476501, 'w2': 0.5615613823321634, 'stock2_payoff': 822.1001352379943, 'type': '上開倉'}, {'time': 111, 'w1': 0.025295768527669835, 'stock1_payoff': 1177.364605519812, 'w2': -0.5615613823321634, 'stock2_payoff': -814.4773527820124, 'type': '正常平倉'}]"
6.899050904613091,"[{'time': 100, 'w1': -0.025397057449563512, 'stock1_payoff': -1182.7590185689019, 'w2': 0.5583417973375593, 'stock2_payoff': 817.3868103144, 'type': '上開倉'}, {'time': 110, 'w1': 0.025397057449563512, 'stock1_payoff': 1182.0789905142203, 'w2': -0.5583417973375593, 'stock2_payoff': -809.8077313551054, 'type': '正常平倉'}]"
5.174058630813079,"[{'time': 100, 'w1': -0.02519692813538791, 'stock1_payoff': -1175.492216931238, 'w2': 0.5604735224854315, 'stock2_payoff': 824.6478008352004, 'type': '上開倉'}, {'time': 108, 'w1': 0.02519692813538791, 'stock1_payoff': 1176.476222587726, 'w2': -0.5604735224854315, 'stock2_payoff': -820.4577478608752, 'type': '正常平倉'}]"
4.516371017157667,"[{'time': 100, 'w1': -0.024719621971709786, 'stock1_payoff': -1150.1089144523237, 'w2': 0.579269974978786, 'stock2_payoff': 850.0108047915406, 'type': '上開倉'}, {'time': 104, 'w1': 0.024719621971709786, 'stock1_payoff': 1155.230231006831, 'w2': -0.579269974978786, 'stock2_payoff': -850.6157503288903, 'type': '正常平倉'}]"
61.30806752703177,"[{'time': 106, 'w1': 0.02394622716563679, 'stock1_payoff': 1114.5516401179236, 'w2': -0.6104306530738081, 'stock2_payoff': -885.3563617707374, 'type': '下開倉'}, {'time': 370, 'w1': -0.02394622716563679, 'stock1_payoff': -1228.9282785755313, 'w2': 0.6104306530738081, 'stock2_payoff': 1061.0410677553768, 'type': '正常平倉'}]"
