reward,trading history
16.004842893277896,"[{'time': 226, 'w1': 0.01522700554179665, 'stock1_payoff': 815.8611216489406, 'w2': -0.656775963578878, 'stock2_payoff': -1184.2859282737095, 'type': '下開倉'}, {'time': 264, 'w1': -0.01522700554179665, 'stock1_payoff': -826.338352551435, 'w2': 0.656775963578878, 'stock2_payoff': 1210.7680020694818, 'type': '正常平倉'}]"
16.00429566934588,"[{'time': 225, 'w1': 0.015227295517194086, 'stock1_payoff': 815.8766584957851, 'w2': -0.6567673403283925, 'stock2_payoff': -1184.2703789924135, 'type': '下開倉'}, {'time': 263, 'w1': -0.015227295517194086, 'stock1_payoff': -826.3540889213696, 'w2': 0.6567673403283925, 'stock2_payoff': 1210.7521050873438, 'type': '正常平倉'}]"
12.185541138478698,"[{'time': 223, 'w1': 0.01516963844112646, 'stock1_payoff': 815.881525887396, 'w2': -0.652993314969616, 'stock2_payoff': -1184.2655077053312, 'type': '下開倉'}, {'time': 262, 'w1': -0.01516963844112646, 'stock1_payoff': -823.225157686671, 'w2': 0.652993314969616, 'stock2_payoff': 1203.7946806430848, 'type': '正常平倉'}]"
11.885204370345377,"[{'time': 219, 'w1': 0.015172655026633612, 'stock1_payoff': 815.911365167874, 'w2': -0.6528868137177911, 'stock2_payoff': -1184.2356445438763, 'type': '下開倉'}, {'time': 261, 'w1': -0.015172655026633612, 'stock1_payoff': -823.388861593619, 'w2': 0.6528868137177911, 'stock2_payoff': 1203.5983453399667, 'type': '正常平倉'}]"
11.885902898340078,"[{'time': 216, 'w1': 0.015172146182653336, 'stock1_payoff': 815.8840020210896, 'w2': -0.6529019115030578, 'stock2_payoff': -1184.2630295899378, 'type': '下開倉'}, {'time': 258, 'w1': -0.015172146182653336, 'stock1_payoff': -823.3612476747029, 'w2': 0.6529019115030578, 'stock2_payoff': 1203.6261781418912, 'type': '正常平倉'}]"
11.885763625141749,"[{'time': 215, 'w1': 0.015172247636466374, 'stock1_payoff': 815.8894577121965, 'w2': -0.6528989012917885, 'stock2_payoff': -1184.2575695325315, 'type': '下開倉'}, {'time': 257, 'w1': -0.015172247636466374, 'stock1_payoff': -823.3667533650039, 'w2': 0.6528989012917885, 'stock2_payoff': 1203.6206288104806, 'type': '正常平倉'}]"
11.885710027920481,"[{'time': 214, 'w1': 0.015172286679459327, 'stock1_payoff': 815.8915572538801, 'w2': -0.6528977428566952, 'stock2_payoff': -1184.2554683105423, 'type': '下開倉'}, {'time': 256, 'w1': -0.015172286679459327, 'stock1_payoff': -823.3688721481348, 'w2': 0.6528977428566952, 'stock2_payoff': 1203.6184932327174, 'type': '正常平倉'}]"
18.25069561587486,"[{'time': 285, 'w1': -0.014930727716647392, 'stock1_payoff': -816.3096250316756, 'w2': 0.6343241480467058, 'stock2_payoff': 1183.5431615537157, 'type': '上開倉'}, {'time': 309, 'w1': 0.014930727716647392, 'stock1_payoff': 826.693247340824, 'w2': -0.6343241480467058, 'stock2_payoff': -1175.6760882469891, 'type': '正常平倉'}]"
14.326276572572624,"[{'time': 283, 'w1': -0.014931486353891337, 'stock1_payoff': -816.3511021047221, 'w2': 0.6343019360392639, 'stock2_payoff': 1183.5017176490603, 'type': '上開倉'}, {'time': 304, 'w1': 0.014931486353891337, 'stock1_payoff': 828.3946706303308, 'w2': -0.6343019360392639, 'stock2_payoff': -1181.2190096020963, 'type': '正常平倉'}]"
18.250851915345265,"[{'time': 282, 'w1': -0.014931198032609639, 'stock1_payoff': -816.3353386776595, 'w2': 0.6343103777477428, 'stock2_payoff': 1183.5174684704232, 'type': '上開倉'}, {'time': 306, 'w1': 0.014931198032609639, 'stock1_payoff': 826.7192880695469, 'w2': -0.6343103777477428, 'stock2_payoff': -1175.6505659469653, 'type': '正常平倉'}]"
18.250859174971424,"[{'time': 281, 'w1': -0.014931219877329987, 'stock1_payoff': -816.3365329969062, 'w2': 0.634309738159989, 'stock2_payoff': 1183.5162751062503, 'type': '上開倉'}, {'time': 305, 'w1': 0.014931219877329987, 'stock1_payoff': 826.720497580774, 'w2': -0.634309738159989, 'stock2_payoff': -1175.6493805151467, 'type': '正常平倉'}]"
18.250874044064858,"[{'time': 280, 'w1': -0.01493126461946465, 'stock1_payoff': -816.3389791894737, 'w2': 0.634308428162838, 'stock2_payoff': 1183.513830869854, 'type': '上開倉'}, {'time': 304, 'w1': 0.01493126461946465, 'stock1_payoff': 826.722974889402, 'w2': -0.634308428162838, 'stock2_payoff': -1175.6469525257176, 'type': '正常平倉'}]"
18.250777541019715,"[{'time': 279, 'w1': -0.014930974235098336, 'stock1_payoff': -816.3231029671168, 'w2': 0.6343169302760114, 'stock2_payoff': 1183.5296943963117, 'type': '上開倉'}, {'time': 303, 'w1': 0.014930974235098336, 'stock1_payoff': 826.7068967183096, 'w2': -0.6343169302760114, 'stock2_payoff': -1175.6627106064848, 'type': '正常平倉'}]"
18.250690966538173,"[{'time': 278, 'w1': -0.014930713726469777, 'stock1_payoff': -816.3088601448691, 'w2': 0.6343245576626739, 'stock2_payoff': 1183.5439258288573, 'type': '上開倉'}, {'time': 302, 'w1': 0.014930713726469777, 'stock1_payoff': 826.6924727245037, 'w2': -0.6343245576626739, 'stock2_payoff': -1175.6768474419537, 'type': '正常平倉'}]"
18.25059657551776,"[{'time': 277, 'w1': -0.014930429697334024, 'stock1_payoff': -816.293331382862, 'w2': 0.6343328737021611, 'stock2_payoff': 1183.559442172822, 'type': '上開倉'}, {'time': 301, 'w1': 0.014930429697334024, 'stock1_payoff': 826.6767464335262, 'w2': -0.6343328737021611, 'stock2_payoff': -1175.6922606479684, 'type': '正常平倉'}]"
18.250565878131283,"[{'time': 276, 'w1': -0.01493033732676683, 'stock1_payoff': -816.2882811947867, 'w2': 0.6343355782038743, 'stock2_payoff': 1183.5644883223622, 'type': '上開倉'}, {'time': 300, 'w1': 0.01493033732676683, 'stock1_payoff': 826.6716320060449, 'w2': -0.6343355782038743, 'stock2_payoff': -1175.697273255489, 'type': '正常平倉'}]"
18.250594386079683,"[{'time': 275, 'w1': -0.014930423109163324, 'stock1_payoff': -816.2929711869455, 'w2': 0.6343330665960613, 'stock2_payoff': 1183.5598020806974, 'type': '上開倉'}, {'time': 299, 'w1': 0.014930423109163324, 'stock1_payoff': 826.6763816558454, 'w2': -0.6343330665960613, 'stock2_payoff': -1175.6926181635176, 'type': '正常平倉'}]"
18.250671841688472,"[{'time': 274, 'w1': -0.014930656178469972, 'stock1_payoff': -816.3057138155652, 'w2': 0.6343262426005151, 'stock2_payoff': 1183.5470696421041, 'type': '上開倉'}, {'time': 298, 'w1': 0.014930656178469972, 'stock1_payoff': 826.6892863732594, 'w2': -0.6343262426005151, 'stock2_payoff': -1175.6799703581098, 'type': '正常平倉'}]"
18.250710225654075,"[{'time': 273, 'w1': -0.014930771678487772, 'stock1_payoff': -816.3120285631121, 'w2': 0.6343228608956548, 'stock2_payoff': 1183.5407599443352, 'type': '上開倉'}, {'time': 297, 'w1': 0.014930771678487772, 'stock1_payoff': 826.6956814456628, 'w2': -0.6343228608956548, 'stock2_payoff': -1175.6737026012318, 'type': '正常平倉'}]"
18.25073995287289,"[{'time': 272, 'w1': -0.014930861129753784, 'stock1_payoff': -816.3169191438528, 'w2': 0.6343202418676516, 'stock2_payoff': 1183.535873274495, 'type': '上開倉'}, {'time': 296, 'w1': 0.014930861129753784, 'stock1_payoff': 826.7006342355724, 'w2': -0.6343202418676516, 'stock2_payoff': -1175.6688484133417, 'type': '正常平倉'}]"
18.2507387653975,"[{'time': 271, 'w1': -0.014930857556558513, 'stock1_payoff': -816.3167237860815, 'w2': 0.6343203464866121, 'stock2_payoff': 1183.5360684760424, 'type': '上開倉'}, {'time': 295, 'w1': 0.014930857556558513, 'stock1_payoff': 826.700436392811, 'w2': -0.6343203464866121, 'stock2_payoff': -1175.6690423173743, 'type': '正常平倉'}]"
8.548150982840184,"[{'time': 244, 'w1': -0.014908905439050567, 'stock1_payoff': -816.2836212999886, 'w2': 0.6389351976879224, 'stock2_payoff': 1183.5691444907352, 'type': '上開倉'}, {'time': 269, 'w1': 0.014908905439050567, 'stock1_payoff': 825.4849787370922, 'w2': -0.6389351976879224, 'stock2_payoff': -1184.2223509449987, 'type': '正常平倉'}]"
8.548072686860792,"[{'time': 241, 'w1': -0.014908784493362784, 'stock1_payoff': -816.2769993528304, 'w2': 0.6389387696057046, 'stock2_payoff': 1183.5757611424538, 'type': '上開倉'}, {'time': 266, 'w1': 0.014908784493362784, 'stock1_payoff': 825.4782821456546, 'w2': -0.6389387696057046, 'stock2_payoff': -1184.228971248417, 'type': '正常平倉'}]"
8.54815300395876,"[{'time': 239, 'w1': -0.014908908561120785, 'stock1_payoff': -816.2837922377407, 'w2': 0.6389351054830796, 'stock2_payoff': 1183.5689736896788, 'type': '上開倉'}, {'time': 264, 'w1': 0.014908908561120785, 'stock1_payoff': 825.4851516016984, 'w2': -0.6389351054830796, 'stock2_payoff': -1184.2221800496777, 'type': '正常平倉'}]"
-46.65465966457543,"[{'time': 195, 'w1': 0.02418605872572757, 'stock1_payoff': 1362.0902386727578, 'w2': -0.36374073745762675, 'stock2_payoff': -637.6196530930105, 'type': '下開倉'}, {'time': 418, 'w1': -0.02418605872572757, 'stock1_payoff': -1431.0397000972862, 'w2': 0.36374073745762675, 'stock2_payoff': 659.9144548529634, 'type': '停損平倉'}]"
-48.47045998688077,"[{'time': 195, 'w1': 0.024667176326932567, 'stock1_payoff': 1393.7544170231113, 'w2': -0.34351040880664285, 'stock2_payoff': -605.9301332633848, 'type': '下開倉'}, {'time': 417, 'w1': -0.024667176326932567, 'stock1_payoff': -1459.506445983731, 'w2': 0.34351040880664285, 'stock2_payoff': 623.2117022371239, 'type': '停損平倉'}]"
