reward,trading history
4.766496716790698,"[{'time': 132, 'w1': -0.024115619413212986, 'stock1_payoff': -1192.505609053084, 'w2': 0.5127729454816174, 'stock2_payoff': 807.6480139849435, 'type': '上開倉'}, {'time': 346, 'w1': 0.024115619413212986, 'stock1_payoff': 1140.280268510271, 'w2': -0.5127729454816174, 'stock2_payoff': -750.6561767253398, 'type': '正常平倉'}]"
5.464775684533379,"[{'time': 131, 'w1': -0.023992079345215016, 'stock1_payoff': -1186.3966129909857, 'w2': 0.5166484244405001, 'stock2_payoff': 813.752124804289, 'type': '上開倉'}, {'time': 345, 'w1': 0.023992079345215016, 'stock1_payoff': 1134.4388136633215, 'w2': -0.5166484244405001, 'stock2_payoff': -756.3295497920915, 'type': '正常平倉'}]"
-20.433421602673093,"[{'time': 133, 'w1': -0.023984535765609286, 'stock1_payoff': -1191.5314391066033, 'w2': 0.5109169232373976, 'stock2_payoff': 808.6214049070762, 'type': '上開倉'}, {'time': 299, 'w1': -0.023984535765609286, 'stock1_payoff': 1147.6713607309352, 'w2': 0.5109169232373976, 'stock2_payoff': -785.1947481340812, 'type': '停損平倉'}]"
-20.904977930017935,"[{'time': 132, 'w1': -0.02412888426407377, 'stock1_payoff': -1198.7025503504944, 'w2': 0.5063895731462523, 'stock2_payoff': 801.4560282583427, 'type': '上開倉'}, {'time': 298, 'w1': -0.02412888426407377, 'stock1_payoff': 1154.578504536893, 'w2': 0.5063895731462523, 'stock2_payoff': -778.2369603747592, 'type': '停損平倉'}]"
-21.045846686156665,"[{'time': 131, 'w1': -0.024172005715849675, 'stock1_payoff': -1200.8447875817265, 'w2': 0.5050371108019626, 'stock2_payoff': 799.3155041316534, 'type': '上開倉'}, {'time': 297, 'w1': -0.024172005715849675, 'stock1_payoff': 1156.6418863642498, 'w2': 0.5050371108019626, 'stock2_payoff': -776.1584496003334, 'type': '停損平倉'}]"
3.3411181681551625,"[{'time': 143, 'w1': -0.020953156885897484, 'stock1_payoff': -1025.5625385378883, 'w2': 0.6226392039530235, 'stock2_payoff': 974.4575834441492, 'type': '下開倉'}, {'time': 197, 'w1': 0.020953156885897484, 'stock1_payoff': 1018.1601019207657, 'w2': -0.6226392039530235, 'stock2_payoff': -963.7140286588715, 'type': '正常平倉'}]"
3.0622077265794587,"[{'time': 142, 'w1': -0.02126566663880317, 'stock1_payoff': -1040.8584816386394, 'w2': 0.6128735271693572, 'stock2_payoff': 959.1738722051342, 'type': '下開倉'}, {'time': 196, 'w1': 0.02126566663880317, 'stock1_payoff': 1033.3456400047112, 'w2': -0.6128735271693572, 'stock2_payoff': -948.5988228446265, 'type': '正常平倉'}]"
2.6780053015990006,"[{'time': 142, 'w1': -0.019464463433036403, 'stock1_payoff': -966.9917014637293, 'w2': 0.6607638020384711, 'stock2_payoff': 1032.9815825838225, 'type': '上開倉'}, {'time': 148, 'w1': 0.019464463433036403, 'stock1_payoff': 981.667797735528, 'w2': -0.6607638020384711, 'stock2_payoff': -1044.9796735540222, 'type': '正常平倉'}]"
2.7261662388067407,"[{'time': 141, 'w1': -0.019500659289469865, 'stock1_payoff': -968.7899063266038, 'w2': 0.6596144703067378, 'stock2_payoff': 1031.1848157096429, 'type': '上開倉'}, {'time': 147, 'w1': 0.019500659289469865, 'stock1_payoff': 983.493294071167, 'w2': -0.6596144703067378, 'stock2_payoff': -1043.1620372153993, 'type': '正常平倉'}]"
2.708432205609938,"[{'time': 140, 'w1': -0.019487331091208183, 'stock1_payoff': -968.1277633829338, 'w2': 0.66003768231768, 'stock2_payoff': 1031.846429150759, 'type': '上開倉'}, {'time': 146, 'w1': 0.019487331091208183, 'stock1_payoff': 982.8211017407522, 'w2': -0.66003768231768, 'stock2_payoff': -1043.8313353029673, 'type': '正常平倉'}]"
