reward,trading history
3.7148682385403617,"[{'time': 65, 'w1': -0.016600446203898108, 'stock1_payoff': -809.9757634191652, 'w2': 0.7683432504595141, 'stock2_payoff': 1189.8719581029611, 'type': '上開倉'}, {'time': 68, 'w1': 0.016600446203898108, 'stock1_payoff': 816.0956597464447, 'w2': -0.7683432504595141, 'stock2_payoff': -1192.2769861917002, 'type': '正常平倉'}]"
6.019175682291348,"[{'time': 68, 'w1': 0.016442746723631555, 'stock1_payoff': 809.3151843534904, 'w2': -0.7696730592859872, 'stock2_payoff': -1190.837104414534, 'type': '下開倉'}, {'time': 71, 'w1': -0.016442746723631555, 'stock1_payoff': -807.5677095436978, 'w2': 0.7696730592859872, 'stock2_payoff': 1195.1088052870327, 'type': '正常平倉'}]"
6.01916730363655,"[{'time': 67, 'w1': 0.016442865696771117, 'stock1_payoff': 809.3210402345057, 'w2': -0.7696692714287119, 'stock2_payoff': -1190.8312438469395, 'type': '下開倉'}, {'time': 70, 'w1': -0.016442865696771117, 'stock1_payoff': -807.5735527806842, 'w2': 0.7696692714287119, 'stock2_payoff': 1195.1029236967545, 'type': '正常平倉'}]"
6.019162807452062,"[{'time': 66, 'w1': 0.01644292954057265, 'stock1_payoff': 809.3241826388056, 'w2': -0.7696672387748786, 'stock2_payoff': -1190.8280989277096, 'type': '下開倉'}, {'time': 69, 'w1': -0.01644292954057265, 'stock1_payoff': -807.576688399899, 'w2': 0.7696672387748786, 'stock2_payoff': 1195.099767496255, 'type': '正常平倉'}]"
6.019186371765954,"[{'time': 65, 'w1': 0.01644259493787968, 'stock1_payoff': 809.3077134293301, 'w2': -0.7696778918285816, 'stock2_payoff': -1190.8445813178255, 'type': '下開倉'}, {'time': 68, 'w1': -0.01644259493787968, 'stock1_payoff': -807.5602547507704, 'w2': 0.7696778918285816, 'stock2_payoff': 1195.1163090110317, 'type': '正常平倉'}]"
7.243108727770277,"[{'time': 65, 'w1': 0.016485798162418214, 'stock1_payoff': 809.2902401044489, 'w2': -0.7718551679772641, 'stock2_payoff': -1190.86206862696, 'type': '下開倉'}, {'time': 67, 'w1': -0.016485798162418214, 'stock1_payoff': -809.6821343656488, 'w2': 0.7718551679772641, 'stock2_payoff': 1198.4970716159303, 'type': '正常平倉'}]"
6.652665447022855,"[{'time': 65, 'w1': -0.013420745781841211, 'stock1_payoff': -660.4036993746124, 'w2': 0.8634623010979966, 'stock2_payoff': 1339.3244123402012, 'type': '上開倉'}, {'time': 68, 'w1': 0.013420745781841211, 'stock1_payoff': 655.8276316579188, 'w2': -0.8634623010979966, 'stock2_payoff': -1328.0956791764847, 'type': '正常平倉'}]"
5.592885501919454,"[{'time': 67, 'w1': 0.016561179604289687, 'stock1_payoff': 809.290286389186, 'w2': -0.7742397465726587, 'stock2_payoff': -1190.8620223051803, 'type': '下開倉'}, {'time': 69, 'w1': -0.016561179604289687, 'stock1_payoff': -816.3353038827362, 'w2': 0.7742397465726587, 'stock2_payoff': 1203.49992530065, 'type': '正常平倉'}]"
5.592653467032164,"[{'time': 66, 'w1': 0.01656142529946543, 'stock1_payoff': 809.3022927029808, 'w2': -0.7742319344124223, 'stock2_payoff': -1190.850006382491, 'type': '下開倉'}, {'time': 68, 'w1': -0.01656142529946543, 'stock1_payoff': -816.3474147136518, 'w2': 0.7742319344124223, 'stock2_payoff': 1203.4877818601942, 'type': '正常平倉'}]"
5.592956296098919,"[{'time': 65, 'w1': 0.016561104642336868, 'stock1_payoff': 809.2866232455143, 'w2': -0.7742421300740251, 'stock2_payoff': -1190.8656883805397, 'type': '下開倉'}, {'time': 67, 'w1': -0.016561104642336868, 'stock1_payoff': -816.3316088507398, 'w2': 0.7742421300740251, 'stock2_payoff': 1203.5036302818642, 'type': '正常平倉'}]"
4.59760369526316,"[{'time': 65, 'w1': 0.01649495493893035, 'stock1_payoff': 809.2737866334846, 'w2': -0.7715206615441024, 'stock2_payoff': -1190.8785352659684, 'type': '下開倉'}, {'time': 66, 'w1': -0.01649495493893035, 'stock1_payoff': -813.0709511245157, 'w2': 0.7715206615441024, 'stock2_payoff': 1199.2733034522626, 'type': '正常平倉'}]"
