S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,ATOMUSDT,0.0,-0.3876110264779856,0.0,0.003958539533155506,3.0,-0.41231226257912673,0.5876877374208733
ADAUPUSDT,AXSUSDT,0.0,-0.8841568279763963,0.0,0.003361423213610428,2.0,-0.3835347071826481,0.616465292817352
ADAUPUSDT,BTGUSDT,0.0,0.0,0.0,0.008088916391736799,1.0,-0.46968834771735146,0.5303116522826485
ADAUPUSDT,FTTUSDT,0.0,1.0787892973558801,-0.00021238404034105017,0.003762658074608271,5.0,-0.3059270757624017,0.6940729242375983
ADAUPUSDT,HNTUSDT,0.0,0.0,0.0,0.005064396534860695,1.0,-0.35854479743203527,0.6414552025679647
ADAUPUSDT,LINKUSDT,0.0,0.0,0.0,0.004164587985496955,1.0,-0.41193839604991206,0.5880616039500879
ADAUPUSDT,LUNAUSDT,0.0,-0.7773637516887223,0.0,0.006721340178879205,3.0,-0.42584360493095874,0.5741563950690414
ATOMUSDT,AXSUSDT,0.0,-0.46020732386493096,0.0,0.002678853861077019,2.0,-0.4726398918171862,0.5273601081828138
ATOMUSDT,BTGUSDT,0.0,-0.8106796596351615,0.0,0.004942818898575292,2.0,0.4906064185326373,-0.5093935814673627
AVAXUSDT,BTGUSDT,0.0,0.0,0.0,0.006477923475954227,1.0,-0.5723323069912427,0.4276676930087573
AXSUSDT,BTGUSDT,0.0,-1.21589892767456,0.0,0.004702267250417864,2.0,0.5186057902140007,-0.48139420978599934
AXSUSDT,ETCUSDT,0.0,1.5731703105154131,0.0,0.003257115543734481,3.0,-0.45836572669649656,0.5416342733035036
AXSUSDT,FTTUSDT,0.0,1.1546904247759249,0.0,0.0038211127442088237,3.0,-0.4833999729607932,0.5166000270392068
AXSUSDT,LINKUSDT,0.0,0.8645160502205933,0.0,0.0027494036104771494,3.0,-0.5067511739082387,0.49324882609176146
AXSUSDT,LUNAUSDT,0.0,0.17133368159029852,0.0,0.004550718100661717,3.0,-0.5411290352035125,0.4588709647964874
AXSUSDT,NEOUSDT,0.0,1.2605001415225794,0.0,0.0026632504708683836,3.0,-0.5059634652160325,0.4940365347839676
BTGUSDT,DOTUSDT,0.0,0.7068235614959459,0.0,0.006699266375410703,2.0,0.5352064697251637,-0.4647935302748362
BTGUSDT,ETCUSDT,0.0,0.0,0.0,0.00620598221828695,1.0,-0.5035414704988865,0.4964585295011136
BTGUSDT,FTTUSDT,0.0,0.0,0.0,0.004901136101614357,1.0,-0.4677213537135607,0.5322786462864393
BTGUSDT,HNTUSDT,0.0,-0.6772905508162217,0.0,0.00533393450204183,2.0,-0.4900869226689233,0.5099130773310767
BTGUSDT,LINKUSDT,0.0,0.0,0.0,0.005361890211762086,1.0,-0.44160263752644185,0.5583973624735581
BTGUSDT,LUNAUSDT,0.0,-1.1723528912341163,0.0,0.006940531022706441,3.0,-0.5276575810115198,0.47234241898848023
BTGUSDT,NEOUSDT,0.0,0.0,0.0,0.004756483959165959,1.0,-0.4969767532195118,0.5030232467804883
BTGUSDT,TRBUSDT,0.0,0.0,0.0,0.005841733869113806,1.0,-0.4966317161531078,0.5033682838468921
DOTUSDT,ETCUSDT,0.0,1.2471513174408966,-0.00010833777729311424,0.003247106767876904,5.0,-0.39493055676476246,0.6050694432352376
DOTUSDT,HNTUSDT,0.0,0.0,0.0,0.004421154553191878,1.0,-0.4491181377324754,0.5508818622675246
DOTUSDT,NEOUSDT,0.0,1.120825048903811,-0.00024308579950167356,0.0025414473506153437,4.0,-0.4049052150976106,0.5950947849023893
DOTUSDT,TRBUSDT,0.0,0.5715202648189674,0.0,0.00324825289812698,3.0,-0.4798574345645164,0.5201425654354835
ETCUSDT,FTTUSDT,0.0,-0.7168362218711547,0.0,0.006042413389868183,3.0,-0.558302292927396,0.44169770707260403
ETCUSDT,HNTUSDT,0.0,-1.0115476373118142,0.0,0.0034988156516224077,3.0,-0.5363198551050546,0.46368014489494536
ETCUSDT,TRBUSDT,0.0,-0.5506346093852358,0.0,0.0036024139911713087,3.0,-0.5614744588598839,0.43852554114011616
FTTUSDT,HNTUSDT,0.0,0.0,0.0,0.007433485816739766,1.0,-0.4180096198139171,0.581990380186083
FTTUSDT,LINKUSDT,0.0,-0.7657278565392864,0.00014423548675929508,0.0024917684101238243,5.0,-0.5862252222132239,0.4137747777867761
FTTUSDT,NEOUSDT,0.0,0.0,0.0,0.003129406710343855,1.0,-0.5292550928693192,0.47074490713068096
HNTUSDT,TRBUSDT,0.0,0.0,0.0,0.005215171639420868,1.0,-0.6101218911628548,0.3898781088371453
