S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,ATOMUSDT,0.0,0.0,0.0,0.0016480672174675175,1.0,-0.36407795714339675,0.6359220428566034
ADAUPUSDT,AXSUSDT,0.0,-1.248700562834211,-0.0001767836980781709,0.0019453189363460644,4.0,-0.46417515087099326,0.5358248491290067
ADAUPUSDT,BTGUSDT,0.0,0.5006929918655944,-0.0001293981647071431,0.0021514029884288272,4.0,-0.4150678631266547,0.5849321368733452
ADAUPUSDT,ETCUSDT,0.0,0.9687944609260001,-6.362457588485094e-05,0.002186256292578641,5.0,-0.3575907267229895,0.6424092732770105
ADAUPUSDT,LUNAUSDT,0.0,-1.2800817413228267,-0.00010775051183753197,0.0023923492120708914,5.0,-0.4942860765254483,0.5057139234745517
ADAUPUSDT,ZENUSDT,0.0,0.0,0.0,0.002837788615498575,1.0,-0.49875030542638726,0.5012496945736128
ATOMUSDT,BTGUSDT,0.0,0.5095027681481401,-0.00012541547437132437,0.0018490045602474689,4.0,-0.5341016896610971,0.4658983103389029
AVAXUSDT,BTGUSDT,0.0,0.6838941355311892,-0.0001340442213569343,0.0016027364898816582,4.0,-0.5007786888287858,0.49922131117121415
AVAXUSDT,FILUSDT,0.0,1.4608400707532796,-9.57175555346354e-05,0.0014386828832040083,5.0,-0.40146745754694313,0.5985325424530569
AVAXUSDT,FTTUSDT,0.0,-1.0024648122331712,0.0,0.0012257398430881871,2.0,0.3981220454583386,-0.6018779545416615
AVAXUSDT,HNTUSDT,0.0,0.6747749949596945,-4.186859693893317e-05,0.0015680191082750217,5.0,-0.3631293353906602,0.6368706646093398
AVAXUSDT,LPTUSDT,0.0,2.4338731853292574,-8.634402539638013e-05,0.0011163938287121339,5.0,-0.13066505690205305,0.8693349430979469
AVAXUSDT,ZENUSDT,0.0,-0.5102657753674733,0.0,0.0015950238052003605,2.0,0.5541266738908098,-0.4458733261091902
BTGUSDT,DOTUSDT,0.0,0.0,0.0,0.002016159268027128,1.0,-0.4345010367532371,0.5654989632467629
BTGUSDT,FILUSDT,0.0,0.9396568658400999,0.0,0.0016961413279719516,3.0,-0.39762442848270835,0.6023755715172916
BTGUSDT,HNTUSDT,0.0,0.17400941351334648,5.6862495050008974e-05,0.0017993747372740776,5.0,-0.36317107410644106,0.636828925893559
BTGUSDT,LINKUSDT,0.0,-0.8079115359583371,9.883499767616459e-05,0.0019932454490155824,4.0,-0.5489459574258019,0.4510540425741981
BTGUSDT,LPTUSDT,0.0,2.1873286543424464,-4.722416354923891e-05,0.0013240540863160238,5.0,-0.1399208680237119,0.8600791319762882
BTGUSDT,NEOUSDT,0.0,0.9259774363139555,0.00013300424611315936,0.0014748386129429228,4.0,-0.3700761102155699,0.6299238897844301
BTGUSDT,ZENUSDT,0.0,-0.3266786409648126,0.00013206912321553197,0.001924545609938281,5.0,-0.5630135687190418,0.4369864312809582
DOTUSDT,ETCUSDT,0.0,0.840090746023905,0.0,0.001226104232314903,3.0,-0.4447521319598981,0.555247868040102
DOTUSDT,FTTUSDT,0.0,0.6859196606895235,6.804597902441601e-05,0.0011062993402180606,5.0,-0.41934546347329366,0.5806545365267064
DOTUSDT,HNTUSDT,0.0,0.5686776778211069,0.0,0.0017321891487463912,3.0,-0.35298740063874706,0.647012599361253
