S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,NMRUSDT,0.0,0.0,0.0,0.008786574468182711,1.0,-0.4484256428691069,0.5515743571308931
ATOMUSDT,DCRUSDT,0.0,2.2110753480553296,0.0,0.0029537164364833103,3.0,-0.3653527946796447,0.6346472053203553
ATOMUSDT,LUNAUSDT,0.0,-0.6555403658878503,0.0,0.002686293731180405,3.0,-0.5610479080013933,0.4389520919986067
AVAXUSDT,DCRUSDT,0.0,1.988482418242024,0.0,0.0031649446692973023,3.0,-0.379772076247566,0.6202279237524341
AXSUSDT,LUNAUSDT,0.0,0.3673178929748049,-0.0004071203979336853,0.005302252178420019,5.0,-0.4438995156581946,0.5561004843418055
AXSUSDT,NEOUSDT,0.0,2.335047614484902,-0.0004325412224226338,0.005123721296167198,5.0,-0.31471574748778414,0.6852842525122159
DCRUSDT,FTTUSDT,0.0,-1.1757993712219654,0.0,0.0022658260347470957,2.0,-0.5531424861548271,0.4468575138451729
ETCUSDT,FTTUSDT,0.0,0.0,0.0,0.004199813734752092,1.0,-0.45187498861072545,0.5481250113892746
FILUSDT,NEOUSDT,0.0,-0.6437535861925163,-0.00016428600229068883,0.0018952768174036916,4.0,-0.5687337333899065,0.43126626661009354
FTTUSDT,LINKUSDT,0.0,-0.5808595320225612,0.0,0.0026044672244061764,3.0,-0.5742288123324326,0.42577118766756744
FTTUSDT,LUNAUSDT,0.0,-1.6128285104068694,0.0,0.0026265421526929346,2.0,-0.641897820138685,0.358102179861315
FTTUSDT,NEOUSDT,1.0,0.0,0.0,0.0026537589084425044,1.0,-0.5351272706054825,0.4648727293945175
FTTUSDT,NMRUSDT,0.0,0.0,0.0,0.0033163102956899875,1.0,-0.518450767990933,0.481549232009067
FTTUSDT,ZENUSDT,0.0,0.0,0.0,0.00301730213247111,1.0,-0.5639025562612752,0.4360974437387248
ICPUSDT,NEOUSDT,1.0,-1.248204538476996,0.0,0.005039365815774919,2.0,-0.5969058986944807,0.4030941013055192
LUNAUSDT,NEOUSDT,0.0,-1.6584845099222911,0.0,0.0027150015818546624,2.0,0.40842647558110956,-0.5915735244188906
LUNAUSDT,ZENUSDT,0.0,1.8081331297082033,0.0,0.0031250580780203168,3.0,-0.4312908047482798,0.5687091952517203
NEOUSDT,ZENUSDT,0.0,0.0,0.0,0.002199789243024706,1.0,-0.5289776689294728,0.47102233107052716
