S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,AVAXUSDT,0.0,0.0,0.0,0.004044962440438302,1.0,-0.4381360175271329,0.5618639824728672
ADAUPUSDT,FTTUSDT,0.0,1.527906885242364,0.0,0.0023831109244926677,3.0,-0.2631210021959644,0.7368789978040355
ADAUPUSDT,WNXMUSDT,0.0,2.056176416734095,0.0,0.002330130016395937,2.0,-0.2126287104059833,0.7873712895940167
AVAXUSDT,FTTUSDT,0.0,1.0801249882947561,0.0,0.0022938810913837233,3.0,-0.36314654024154025,0.6368534597584599
AVAXUSDT,HNTUSDT,0.0,-1.1454746302260883,-0.00042381356085076176,0.004421665470966743,4.0,0.16991726669331636,-0.8300827333066836
DCRUSDT,TRBUSDT,0.0,3.0166315973857247,0.0,0.003609035000105293,2.0,0.7776147889032854,-0.22238521109671466
DOTUSDT,HNTUSDT,0.0,0.9082796078675491,0.0,0.0023605960495718665,2.0,0.5330123450367062,-0.4669876549632937
HNTUSDT,NEOUSDT,1.0,1.226121320993855,0.0,0.0024724813793459426,3.0,-0.4292515114407676,0.5707484885592323
