S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ATOMUSDT,BTGUSDT,0.0,-1.589663436895502,0.0,0.0023274278567709,2.0,0.3122418425130357,-0.6877581574869643
ATOMUSDT,DOTUSDT,0.0,0.7606817094344884,0.0,0.001841926652434588,2.0,-0.3740573371239937,0.6259426628760064
ATOMUSDT,ETCUSDT,0.0,1.0638901793574578,0.0,0.0018023673025272717,2.0,-0.3760167415085993,0.6239832584914007
ATOMUSDT,FTTUSDT,0.0,0.0,0.0,0.0033002658331025545,1.0,-0.5269561774429635,0.47304382255703653
ATOMUSDT,HNTUSDT,0.0,0.0,0.0,0.0018258272337465873,1.0,-0.44563038584867826,0.5543696141513218
ATOMUSDT,ICPUSDT,0.0,0.0,0.0,0.00226738106026409,1.0,-0.5173477663613865,0.4826522336386136
ATOMUSDT,LUNAUSDT,0.0,0.5563169172408249,0.0,0.001884574220613202,2.0,0.5791347542500767,-0.4208652457499233
ATOMUSDT,NEOUSDT,0.0,0.0,0.0,0.0024344787831137044,1.0,-0.5070694938853803,0.4929305061146198
ATOMUSDT,NMRUSDT,1.0,-3.650242421101689,0.0,0.004448086609288297,2.0,-0.39755773224352653,-0.6024422677564735
ETCUSDT,ICPUSDT,0.0,0.0,0.0,0.0030788059827259458,1.0,-0.4971432794067671,0.5028567205932329
ETCUSDT,NMRUSDT,0.0,-3.7741222719904286,0.0,0.004578230736534785,3.0,-0.4525043385569203,-0.5474956614430797
HNTUSDT,LUNAUSDT,0.0,0.0,0.0,0.001734261775769606,1.0,-0.5551586476388432,0.44484135236115696
HNTUSDT,NEOUSDT,0.0,0.8463963836427049,0.0,0.0017424899419025597,2.0,-0.43102327324953743,0.5689767267504626
HNTUSDT,NMRUSDT,0.0,-2.4952087306253716,-0.0002196244435386255,0.0027071757933552,4.0,0.18437730499541186,-0.8156226950045882
HNTUSDT,TRBUSDT,0.0,-0.20234563690447915,-5.6962770255691756e-05,0.00137200575373358,4.0,0.5373866269829926,-0.4626133730170074
ICPUSDT,NEOUSDT,0.0,0.0,0.0,0.003585337238357481,1.0,-0.48982782156731836,0.5101721784326817
ICPUSDT,NMRUSDT,0.0,-2.2111622346612165,-0.0002462430937333735,0.002938223814516741,4.0,0.198607622006826,-0.801392377993174
LUNAUSDT,NMRUSDT,0.0,-2.7063421870865114,-0.00023044607999005352,0.0028873401738418168,4.0,0.13736009014956846,-0.8626399098504315
NEOUSDT,NMRUSDT,0.0,-3.689655953072333,0.0,0.005043354312994697,3.0,-0.39618579056587955,-0.6038142094341205
NEOUSDT,ZENUSDT,0.0,0.0,0.0,0.0013266098341096222,1.0,-0.5369055932523069,0.4630944067476932
NMRUSDT,ZENUSDT,0.0,3.981972312953986,0.0,0.005275949538462647,2.0,0.4852411826980075,0.5147588173019926
