S1,S2,VECM(q),mu,Johansen_slope,stdev,model,w1,w2
ADAUPUSDT,AVAXUSDT,0.0,1.807640550711197,-0.00010629126800837532,0.002440570471986186,5.0,-0.27154114583311345,0.7284588541668866
ADAUPUSDT,LUNAUSDT,0.0,-1.600806617365921,0.0,0.0021978032469675496,2.0,0.2569098861405639,-0.7430901138594361
ADAUPUSDT,NMRUSDT,0.0,1.6849280313786337,-8.413116734146669e-05,0.0025932380186720646,4.0,-0.2478870948378989,0.7521129051621012
AVAXUSDT,LUNAUSDT,0.0,-0.6451596739477647,0.0,0.001737999603690815,3.0,-0.5543034810569873,0.4456965189430126
AVAXUSDT,MLNUSDT,0.0,0.0,0.0,0.0025142727381174896,1.0,-0.5401902735446931,0.459809726455307
AVAXUSDT,NMRUSDT,1.0,0.0,0.0,0.0019156738922272906,1.0,-0.4724297431554984,0.5275702568445017
AVAXUSDT,ZENUSDT,0.0,0.0,0.0,0.0020296427104391796,1.0,-0.5097153503636053,0.4902846496363947
AXSUSDT,TORNUSDT,1.0,4.693000447744641,0.0,0.005873742043677132,2.0,0.8195942971604143,0.18040570283958576
DCRUSDT,DOTUSDT,0.0,0.0,0.0,0.0035739389637068912,1.0,-0.4417329972805247,0.5582670027194754
DCRUSDT,FTTUSDT,0.0,0.0,0.0,0.0018154724182544958,1.0,-0.46417705282622784,0.5358229471737721
DCRUSDT,LUNAUSDT,0.0,0.0,0.0,0.002452416788935869,1.0,-0.44043051990374865,0.5595694800962514
DCRUSDT,TORNUSDT,0.0,0.0,0.0,0.003396369846715625,1.0,-0.46537921468616245,0.5346207853138375
DOTUSDT,NMRUSDT,0.0,0.23649335976834696,-0.00012633313088494067,0.0018983998123441978,5.0,-0.46820764161779804,0.531792358382202
DOTUSDT,TORNUSDT,0.0,0.0,0.0,0.00451042011148783,1.0,-0.5236765824741987,0.4763234175258013
FTTUSDT,LUNAUSDT,0.0,0.0,0.0,0.0015474897804093257,1.0,-0.4760297446617125,0.5239702553382874
FTTUSDT,MLNUSDT,0.0,0.5877682039279568,-0.00012608210852087476,0.0014926117494673717,4.0,-0.4792795213153242,0.5207204786846759
FTTUSDT,TORNUSDT,0.0,0.0,0.0,0.0035530980046287186,1.0,-0.5012073911011536,0.4987926088988464
HNTUSDT,TRBUSDT,0.0,1.4341046291195318,0.00032710009223901795,0.0033273051520482985,4.0,-0.3426079597616147,0.6573920402383854
LUNAUSDT,NMRUSDT,1.0,-0.18718301471354698,3.87128728552906e-05,0.0016145625540290997,4.0,0.47551450858881117,-0.5244854914111888
LUNAUSDT,TORNUSDT,0.0,0.0,0.0,0.003571749190499787,1.0,-0.5250318196692894,0.4749681803307107
LUNAUSDT,TRBUSDT,0.0,0.0,0.0,0.0021380873382889696,1.0,-0.5137243046615857,0.4862756953384144
MLNUSDT,TORNUSDT,0.0,0.0,0.0,0.0021974193263535084,1.0,-0.4568076218720005,0.5431923781279996
NMRUSDT,TORNUSDT,1.0,0.0,0.0,0.0030924687763492216,1.0,-0.524543511955033,0.47545648804496704
TORNUSDT,TRBUSDT,0.0,1.3923105185870335,0.00022356210231857284,0.002531769655418278,5.0,-0.31282919892188654,0.6871708010781136
TORNUSDT,ZENUSDT,0.0,0.0,0.0,0.003325380254467049,1.0,-0.5128196804751102,0.48718031952488977
